parent_id,parent_label,probe_state,fold,med_cos_all,med_eucl_all,med_cos_k5,med_eucl_k5,mean_cos_k5,mean_eucl_k5
00000000000000000085,built_loss,good,0,0.5431617437033001,0.5215916785341335,0.6315772159464831,0.5666383627328686,0.5940589894987226,0.54751542580015
00000000000000000085,built_loss,good,0,0.4960624977847614,0.4980177597629646,0.589408264524648,0.5455119126231516,0.5991512711635433,0.5507828358962604
00000000000000000085,built_loss,good,0,0.49963343392286763,0.4996315256029086,0.723537846566302,0.6184985487287054,0.7368140984843305,0.6268955823525607
00000000000000000085,built_loss,good,0,0.5535228271340837,0.526918935471031,0.6417396084196408,0.5720118378661262,0.6232961526315546,0.5615110358689995
00000000000000000085,built_loss,good,0,0.5316087994707536,0.5160318357010496,0.36443187088788204,0.43139948366238884,0.4480646176357175,0.4680843122781584
00000000000000000085,built_loss,good,0,0.45049563670948983,0.47528944009109697,0.48672015700078797,0.4939427577783597,0.4852388628138508,0.49257026405834087
00000000000000000085,built_loss,bad,0,0.3200763643952003,0.40690185049241,0.400375437356026,0.44952885231108836,0.3596828112657121,0.4294167395855982
00000000000000000085,built_loss,bad,0,0.28099914244997043,0.3847025445653014,0.37975744491597113,0.4387905714884149,0.3757016770776431,0.43691046664015054
00000000000000000085,built_loss,bad,0,0.3743867422428918,0.43633294336123596,0.42188882665332034,0.4604840671162351,0.4189172511419272,0.45903366401762313
00000000000000000085,built_loss,bad,0,0.33245864084952864,0.4142306200737134,0.35482164963800944,0.42526435085859887,0.30258249650633595,0.3889041741321356
00000000000000000085,built_loss,bad,0,0.3335254536952304,0.4143076484803114,0.2890169657015519,0.38926792814314265,0.30937527819736327,0.3999910173353919
00000000000000000085,built_loss,bad,0,0.33273109161173064,0.4140155631549163,0.26096168152188354,0.3726353664657193,0.2648516083035679,0.3749977437211858
00000000000000000085,built_loss,bad,0,0.32139491618909644,0.4075349061599044,0.3156786884124367,0.40403477815767436,0.30627534127631995,0.39605676851325283
