parent_id,parent_label,dor,n_good,n_bad,n_blocks_good,n_blocks_bad,corr_range_m,ci_iid,ci_block,ci_ratio,lo_iid,hi_iid,lo_blk,hi_blk,cat_iid,cat_blk,category_changed
00000000000000000345,stable_nature,0.670334724532398,96,96,2,3,4379.0,0.24251242656248528,0.767007314357723,3.162754689438965,0.527769177459461,0.7702816040219462,0.11016106833061515,0.8771683826883381,recovering,indistinguishable,True
00000000000000000346,stable_nature,0.24434383081109912,100,100,3,1,4379.0,0.17836340747506807,0.18457359583273855,1.0348176144736332,0.1717165524594952,0.35007995993456326,0.16765481073749253,0.3522284065702311,degraded,degraded,False
00000000000000000347,stable_crop,0.40195912318346694,100,100,3,2,4379.0,0.15235055824347604,0.3649551508034569,2.3954959864355145,0.33309047823768473,0.48544103648116077,0.2421601670428311,0.607115317846288,degraded,indistinguishable,True
00000000000000000348,stable_crop,0.2722815041279911,100,100,2,2,4379.0,0.13562394357673344,0.3185963446879365,2.349115770311463,0.18960016552268857,0.325224109099422,0.1786726930094712,0.4972690376974077,degraded,indistinguishable,True
0000000000000000034a,stable_nature,0.6553568018350004,100,100,4,3,4379.0,0.2274444950740101,0.3880272737037626,1.706030623328558,0.5229872357302439,0.750431730804254,0.49188767124314775,0.8799149449469104,recovering,recovering,False
0000000000000000034b,stable_crop,0.08419060363599296,100,100,3,1,4379.0,0.06275259431546396,0.06522257446138563,1.0393606060891256,0.05967008530194911,0.12242267961741306,0.05886915990079452,0.12409173436218016,degraded,degraded,False
0000000000000000034c,stable_nature,0.7281616954196477,100,100,3,1,4379.0,0.16899123027848673,0.16953216436782215,1.0032009595317106,0.6388799629851416,0.8078711932636283,0.6388981527294799,0.8084303170973021,recovering,recovering,False
0000000000000000034e,stable_nature,0.6851786436377125,100,100,1,2,4379.0,0.1305350392250435,0.125850499581735,0.9641127802073716,0.6251608171621665,0.75569585638721,0.6266383364552625,0.7524888360369975,recovering,recovering,False
00000000000000000350,stable_crop,0.17075625953732523,100,100,5,1,4379.0,0.10082191794085735,0.09683666137054583,0.960472319395379,0.12628012163334046,0.2271020395741978,0.12787716822897408,0.2247138295995199,degraded,degraded,False
00000000000000000351,stable_crop,0.15281379213582238,100,100,4,2,4379.0,0.15406318152718457,0.12522291599701094,0.8128023500210221,0.10882957548500237,0.26289275701218695,0.07625191938505069,0.20147483538206162,degraded,degraded,False
00000000000000000352,stable_nature,0.5063735093350907,97,97,2,1,4379.0,0.24529862093292698,0.23614125074843262,0.9626684807698194,0.3731376377542781,0.6184362586872051,0.3758369912049825,0.6119782419534151,indistinguishable,indistinguishable,False
00000000000000000353,stable_nature,0.5093740426691218,100,100,3,3,4379.0,0.3861201055099962,0.6457669529077679,1.672450990488631,0.38120049852730165,0.7673206040372978,0.16104072303241196,0.8068076759401798,indistinguishable,indistinguishable,False
00000000000000000354,stable_nature,0.6916598377344907,100,100,1,2,4379.0,0.15546798176124166,0.1524197173196845,0.980392976051889,0.6113583981547256,0.7668263799159672,0.613593363921564,0.7660130812412486,recovering,recovering,False
00000000000000000355,stable_nature,0.8269910443303192,100,100,3,4,4379.0,0.13384808330676323,0.188420000370769,1.407715342019009,0.7420093248543026,0.8758574081610658,0.6958640238941729,0.8842840242649419,recovering,recovering,False
00000000000000000357,stable_crop,0.2416646387042298,100,100,2,1,4379.0,0.180784003104621,0.17938139997128133,0.9922415528517311,0.14990391165892708,0.3306879147635481,0.1498776297465918,0.32925902971787313,degraded,degraded,False
