dataset,parent_id,ref_state,n,r_cos_spatial,selected_median_km,remaining_median_km
stable,00000000000000000309,good,100,0.4070658584632358,0.9212918614122039,1.209056354661361
stable,0000000000000000030a,bad,100,0.20352213171218186,0.17773938847144413,1.8033676224846988
stable,0000000000000000030a,good,100,0.10718101150497253,1.8995748844228584,2.727650376415488
stable,0000000000000000030b,bad,100,0.3498300426785423,0.8679592095413448,2.535664060653738
stable,0000000000000000030b,good,100,-0.07922608758152597,1.6999135531813612,2.838099430837552
stable,0000000000000000030c,bad,100,-0.016111887017418138,3.0305515864460633,2.193405864584572
stable,0000000000000000030c,good,100,-0.15880040152040426,3.4150535475599497,2.454954136184613
stable,0000000000000000030d,bad,100,-0.14367174752948655,2.311401320010142,2.4907719397394783
stable,0000000000000000030d,good,100,0.1335547431145476,2.7614774715958497,2.7512279943143296
stable,0000000000000000030f,bad,100,-0.15617450027550164,2.569602207119751,2.43441839772476
stable,0000000000000000030f,good,100,0.15563630838621637,2.4694604462762944,2.3674222835250274
stable,00000000000000000311,bad,100,0.66965876634739,0.030822092200291865,0.6240404246408214
stable,00000000000000000311,good,100,0.4251725738715438,1.671315497492843,2.6673526151971645
stable,00000000000000000312,bad,100,0.4759806907585706,0.7909594282112514,2.4559701987755242
stable,00000000000000000312,good,100,-0.021690083723595918,2.4704084647269355,2.475611752458004
stable,00000000000000000317,bad,100,0.24352020479236852,0.8651508675341126,2.178275395656634
stable,00000000000000000317,good,100,-0.03171178646606857,2.2026349081980108,2.37273704268978
stable,00000000000000000318,bad,100,0.036663207615854634,0.15870348310739768,0.22603479669299303
stable,00000000000000000318,good,100,0.4478301198150017,1.5568646383177382,2.344042009720698
stable,00000000000000000319,bad,100,0.4372902143011901,2.70673971176744,2.1576307671324217
stable,00000000000000000319,good,100,0.4117772674882296,1.5770878385987426,2.508286444474809
stable,0000000000000000031a,bad,100,0.2317283541132339,1.1180128473955102,1.6873329712346026
stable,0000000000000000031a,good,100,0.15017436590906721,2.2079233749839924,2.464268912832389
stable,0000000000000000031b,bad,100,-0.09452966009438743,2.728434613751483,2.857293290544267
stable,0000000000000000031b,good,100,0.059322264558847766,1.4998187740169884,2.3851927661788106
stable,0000000000000000031c,bad,100,0.47694336493366346,0.3853383117654048,0.8260836784048633
stable,0000000000000000031c,good,100,0.1807234139194641,2.21091280348572,2.7621840344134663
stable,0000000000000000031d,bad,100,-0.0010296026787149169,1.8264059032621422,1.5261785708393485
stable,0000000000000000031d,good,100,0.014296346181805865,2.67480638959295,2.59671386660456
stable,0000000000000000031f,bad,100,0.013803466708843677,2.1760656498329674,1.7014786852796688
stable,0000000000000000031f,good,100,0.26798859967145416,1.462256639007548,2.1723900096629283
stable,00000000000000000320,bad,100,0.18394884682686227,2.6823090625706603,2.456915508886951
stable,00000000000000000320,good,100,-0.10312449969119467,4.873155282701665,4.4699591201527955
stable,00000000000000000321,bad,100,0.2446683143194479,0.8819434382637115,1.511310041626468
stable,00000000000000000321,good,100,0.060989615341613054,2.523126291843986,2.9467776875982366
stable,00000000000000000322,bad,100,0.0010216118702776932,2.9160188259930653,3.0084896294481585
stable,00000000000000000322,good,100,0.2692705592819418,0.8593150808505287,2.1586398747654263
stable,00000000000000000323,bad,100,0.201443712874404,2.9198578368631827,2.3780383739211826
stable,00000000000000000323,good,100,-0.13093425756918284,3.6989175051723877,2.907637796110069
stable,00000000000000000324,bad,100,0.010182986074184478,0.869680929702149,0.8727005001333099
stable,00000000000000000324,good,100,0.5380818479534648,0.303790411861107,2.4262813657730886
stable,00000000000000000325,bad,100,0.2670013692617436,0.8128050539826809,0.9183802515198423
stable,00000000000000000325,good,100,0.162247538228842,0.7348485299520778,2.7958269195073324
stable,00000000000000000326,bad,39,-0.6714513310186587,6.326713965664166,5.177677921161682
stable,00000000000000000326,good,100,0.45214640096603115,1.7853612768398082,2.167716458505535
stable,00000000000000000327,bad,100,0.03920169606265297,0.5590549499746752,0.6468266714939354
stable,00000000000000000327,good,100,0.1619482287677861,1.515703363076888,2.1262393296051907
stable,00000000000000000328,bad,100,0.07209947132248339,0.7324419064203219,3.1478283169659886
stable,00000000000000000328,good,100,0.15337663868845616,2.7368541644729434,2.2397768286140893
stable,00000000000000000329,bad,100,0.4167704520647155,2.339165871358525,3.077429719218835
stable,00000000000000000329,good,100,0.3317480680328145,2.3156263863045603,2.4965226898809925
stable,0000000000000000032a,bad,100,-0.027374651456985182,3.137774549026753,2.7290529856316006
stable,0000000000000000032a,good,100,0.1693372492103391,0.9580903414291858,1.7461703124728716
stable,0000000000000000032c,bad,100,0.3571987143443969,2.6004932003974006,2.8471073608180832
stable,0000000000000000032c,good,100,0.2863941413020212,2.3237739766396075,2.6509754847535736
stable,0000000000000000032d,bad,100,0.17138575421154384,2.0062355961675356,1.9635307653852203
stable,0000000000000000032d,good,100,0.10881417653242695,2.3269741131408614,2.255455417812039
stable,0000000000000000032e,bad,95,0.14789200671016683,1.067952259867764,2.3787589984043107
stable,0000000000000000032e,good,96,-0.14113591804959624,2.826119021263867,2.5179588479300614
stable,0000000000000000032f,bad,100,0.17821076403469005,2.8978204700408488,4.626077326055117
stable,0000000000000000032f,good,100,0.05723632576682181,1.6205190547475448,2.824878711109527
stable,00000000000000000330,bad,100,-0.017332937520895923,1.9310111154921281,1.8143719112047547
stable,00000000000000000330,good,100,-0.1807146525920711,2.300609485119193,1.8359269081602514
stable,00000000000000000331,bad,100,0.16580419988321993,2.915384766731179,2.9987184706456786
stable,00000000000000000331,good,100,0.0945792938157499,1.3445029591056112,2.567901464576388
stable,00000000000000000332,bad,100,0.3236147134245848,2.397994057768932,2.496430866278158
stable,00000000000000000332,good,100,0.0519143229474397,1.9361913484046092,1.63885691194896
stable,00000000000000000333,bad,100,0.253279874708973,2.380934257128941,2.439848199643332
stable,00000000000000000333,good,100,0.21153111663407606,2.3393228442391885,2.371796240371499
stable,00000000000000000334,bad,100,0.10866154530363935,1.7900004715204587,2.907009658388038
stable,00000000000000000334,good,100,-0.03657276325790958,1.0559835322804219,2.076765553940297
stable,00000000000000000336,bad,100,0.33637548855006466,0.775520967186225,1.8881863945479973
stable,00000000000000000336,good,100,0.3098582596862349,1.3459752502835012,2.5075383620550395
stable,00000000000000000337,bad,100,-0.027654689266592654,0.9233690206661204,2.536037487814539
stable,00000000000000000337,good,100,0.19717413619025767,2.3857925244757854,2.327258414552031
stable,00000000000000000338,bad,100,-0.06281021748610993,2.3161931665748274,2.983671352919746
stable,00000000000000000338,good,100,0.062313882475027796,3.2234749709726422,2.6346170123934023
stable,00000000000000000339,bad,100,0.39768184903045295,0.8340270129548869,2.4176069050857127
stable,00000000000000000339,good,100,-0.028475702612683913,3.2217175113514513,3.0934075313903233
stable,0000000000000000033b,bad,100,0.15907156434923989,0.3426679746896762,2.6573512644883412
stable,0000000000000000033b,good,100,-0.10166896658696115,2.7997736444914585,2.4913182431122225
stable,0000000000000000033c,bad,100,-0.297473793460945,3.058817878774207,2.9157040438735784
stable,0000000000000000033c,good,100,0.0639861287560227,2.0992166499343727,2.233400588725209
stable,0000000000000000033d,bad,99,0.2846243313068498,3.3467855864556597,3.385349799583727
stable,0000000000000000033d,good,100,0.3708878284350529,2.797177521171672,2.642010239675899
stable,0000000000000000033f,bad,100,-0.14749134309774597,0.08406276884666164,0.8481047110088136
stable,0000000000000000033f,good,100,-0.027162855367608908,2.6863618741366246,2.391689592442139
stable,00000000000000000340,bad,100,0.03195086627526799,3.198708129205589,3.401879769353525
stable,00000000000000000340,good,100,0.14713448397759685,2.529599985869032,2.7854389912828936
stable,00000000000000000341,bad,100,0.0660334010389942,2.9615901276857928,2.1755010898464486
stable,00000000000000000341,good,100,-0.29621941924502576,2.6367185621207976,2.1943537503088013
stable,00000000000000000342,bad,100,-0.005415983527180117,3.2154602687558627,3.266289079478632
stable,00000000000000000342,good,100,0.19418361238878737,2.707313613016002,2.0109917672748345
stable,00000000000000000343,bad,100,-0.00386146129639246,3.105688146849764,2.526254646882801
stable,00000000000000000343,good,100,0.3119115591404163,3.0783557044379126,2.431634568348057
stable,00000000000000000344,bad,100,-0.07901492489014116,1.8593597132790591,1.9717198100616709
stable,00000000000000000344,good,100,0.25376822661082943,3.123706457851762,3.6716392570701317
stable,00000000000000000345,bad,96,0.3897373494122058,3.134025524729253,2.40054380509071
stable,00000000000000000345,good,96,0.27539890926222593,0.9445040866170338,2.1673206484586176
stable,00000000000000000346,bad,100,0.09283791499206433,1.997645221591748,2.015095465351847
stable,00000000000000000346,good,100,0.19081367904556246,2.077772133121329,2.715520881722619
stable,00000000000000000347,bad,100,0.1231992786961696,2.7962669117010734,2.364671178456455
stable,00000000000000000347,good,100,0.17941178353518072,2.5118843954236167,2.08827452089245
stable,00000000000000000348,bad,100,0.39603712747728814,1.8144504942812072,2.6392951053659326
stable,00000000000000000348,good,100,0.05463361681136167,2.4798917963856244,2.6290226809007233
stable,0000000000000000034a,bad,100,0.06826327354397714,1.667823941147795,2.458307596027088
stable,0000000000000000034a,good,100,0.05562654589259598,1.402898470306018,2.6917316217259035
stable,0000000000000000034b,bad,100,-0.043352101188845596,2.640979343252684,2.2284180508759337
stable,0000000000000000034b,good,100,0.18958818217510123,2.2341587161025362,2.6142537645672212
stable,0000000000000000034c,bad,100,-0.5730249958544361,1.8843157437595148,1.5961960901773993
stable,0000000000000000034c,good,100,-0.12674030037135062,1.8616474829363354,2.307808679321181
stable,0000000000000000034e,bad,100,0.08204908917033307,1.7977977955018454,1.3968021236797812
stable,0000000000000000034e,good,100,-0.130819471842056,0.30462826294434775,1.3904138613484323
stable,00000000000000000350,bad,100,0.18929597902439438,1.4343354301512234,2.2714774893902536
stable,00000000000000000350,good,100,0.13331749034582532,2.398599578774373,3.7700498726170335
stable,00000000000000000351,bad,100,0.10197639914025464,2.6191989753089078,2.3324059396229275
stable,00000000000000000351,good,100,-0.009293626605293974,4.16596310429128,3.4461665710824048
stable,00000000000000000352,bad,97,0.28634144325087224,0.7674756106440724,2.1270449266385048
stable,00000000000000000352,good,97,0.136848088156821,1.3517181713397206,2.733076775968342
stable,00000000000000000353,bad,100,0.1841238197742388,1.3327087870247623,3.157305138111513
stable,00000000000000000353,good,100,0.1631793525356034,1.2636434029198258,2.084730363385387
stable,00000000000000000354,bad,100,0.45041104422897227,1.2046661220565213,2.188498805703278
stable,00000000000000000354,good,100,0.276294603572695,0.5695516172208552,1.555029127876303
stable,00000000000000000355,bad,100,0.057040464275605926,4.1475109150128215,4.34886365831063
stable,00000000000000000355,good,100,0.28591393771425877,0.9535870334645088,2.536902378377696
stable,00000000000000000357,bad,100,0.9196701092297845,0.12944137576221046,1.046856405237782
stable,00000000000000000357,good,100,0.10253351820345666,1.9938474502700883,2.5494354859317445
stable,00000000000000000358,bad,100,0.3613276245518722,1.7190839143818588,2.710582640430089
stable,00000000000000000358,good,100,0.07507971836223015,1.8541798830507268,2.6198647042964023
stable,0000000000000000035a,bad,100,0.6296953262829323,5.59248608055333,7.2694184992574895
stable,0000000000000000035a,good,100,-0.2984288505358832,2.42849986856599,2.1928313168131393
stable,0000000000000000035b,bad,100,0.06040139716638693,0.31140528499688275,1.7075165012778657
stable,0000000000000000035b,good,100,0.08434965799254952,2.053775775203231,2.6577452526121457
stable,0000000000000000035c,bad,100,0.12471480167156097,0.3418151596405779,1.929719551160563
stable,0000000000000000035c,good,100,0.008652475996787498,2.5739475580614726,2.848460364681581
stable,00000000000000000360,bad,100,0.3055951584459685,0.3434735798620653,2.2178843795984635
stable,00000000000000000360,good,100,0.30437081292124607,2.596993975661593,3.5708622904967644
stable,00000000000000000361,bad,100,0.10804622750386561,2.776266424108341,2.384697365012207
stable,00000000000000000361,good,100,0.2517693384749378,2.7150633018579464,3.017055136696543
stable,00000000000000000365,bad,100,0.057574666691255466,1.7654140966568719,1.9314819755086772
stable,00000000000000000365,good,100,0.0909640526554185,1.6445078132963928,2.581265953141881
stable,00000000000000000366,bad,100,0.30379782489510976,1.7604751682444548,2.6911972364043106
stable,00000000000000000366,good,100,0.4827002331446374,1.9800775630951692,2.696587818660377
stable,00000000000000000367,bad,100,0.15093558520077047,2.086542231822653,2.1779379294855152
stable,00000000000000000367,good,100,0.1349376260298214,2.857795070732263,2.684276763891224
stable,00000000000000000368,bad,100,0.13605842975489818,1.1374850023748293,1.7695193525673014
stable,00000000000000000368,good,100,-0.07556977467234414,3.447138797473399,3.0135372085296215
stable,00000000000000000369,bad,99,0.4282742811104409,4.226979806746859,3.7793496557201554
stable,00000000000000000369,good,98,0.28371359681320446,0.8392491286173569,2.55058343855661
stable,0000000000000000036a,bad,100,-0.08436009788500709,1.0160862117612244,6.138446541699351
stable,0000000000000000036a,good,100,0.01948573737438895,2.0972980004996553,2.413444360443165
stable,0000000000000000036b,bad,100,0.496960930702451,0.3778333882927791,0.9939615852708402
stable,0000000000000000036b,good,100,0.15681363448818905,1.599992074116523,2.8130278509885756
stable,0000000000000000036c,bad,100,-0.023353954861486486,2.6168454289244845,2.7618312497645445
stable,0000000000000000036c,good,100,0.09857268860932929,1.0190372282574662,1.8429832259501135
stable,0000000000000000036d,bad,100,0.43418154691674893,0.12547606930788163,1.4743307124954705
stable,0000000000000000036d,good,100,-0.0638318442396392,1.1281870357873143,2.6113414577687366
stable,0000000000000000036e,bad,100,0.4083034203103138,0.9515926107168529,1.5331452493923414
stable,0000000000000000036e,good,100,0.09165532414455581,2.439903670836463,2.578716118032823
stable,0000000000000000036f,bad,100,0.06048530865901032,0.6966162669083826,1.7352086571276917
stable,0000000000000000036f,good,100,0.3475992393338202,2.3747837749786345,3.0743367974858917
stable,00000000000000000370,bad,100,0.008023490364088521,2.873086024680797,3.4705446695742097
stable,00000000000000000370,good,100,0.244267351984709,0.8818941613605407,1.3725487316729919
stable,00000000000000000371,bad,100,0.3720321708639666,0.6486499055025711,2.5767389038524096
stable,00000000000000000371,good,100,-0.08984258673960752,3.2516996811693972,2.675230820780753
stable,00000000000000000372,bad,100,-0.053453445542046,2.245406671806618,3.554235441524121
stable,00000000000000000372,good,100,0.12406622770500438,3.254834233380118,2.5671041728170167
stable,00000000000000000373,bad,100,-0.02629689361163576,1.927526069967901,1.8761851045323703
stable,00000000000000000373,good,100,0.3739950557062141,2.3456604074969527,3.7446993080170397
stable,00000000000000000374,bad,100,0.3296440713005878,2.668755786489836,3.322894627422343
stable,00000000000000000374,good,100,0.16795498904879547,1.0463463277837761,2.4112934519478983
stable,00000000000000000376,bad,100,0.1668159594344006,2.8612939564458704,2.8419205039365902
stable,00000000000000000376,good,100,0.11019597807182144,2.40776127856144,2.250531768797686
stable,00000000000000000378,bad,100,0.04364273556179123,2.949388788118084,2.3648706422559775
stable,00000000000000000378,good,100,0.13729663175584342,2.6285870064413337,2.601482037571132
stable,00000000000000000379,bad,100,0.43978818561462696,0.41474494753412205,2.231828127407861
stable,00000000000000000379,good,100,-0.06974546535717052,2.681254952461453,2.648872781595789
stable,0000000000000000037a,bad,100,0.24195276275154212,0.16484094241707795,2.6793879237679614
stable,0000000000000000037a,good,100,0.1872856763943451,1.0601868669439696,1.921777026798079
stable,0000000000000000037b,bad,100,0.2143462165988423,2.124727380476896,2.1381993421497016
stable,0000000000000000037b,good,100,0.09905058035205286,2.425503343981661,2.412336033833858
stable,0000000000000000037d,bad,100,0.06659936836596045,0.5069365972283296,2.0814921504917447
stable,0000000000000000037d,good,100,0.11099147806745191,3.0891304992599298,3.5610053460878377
stable,0000000000000000037e,bad,100,0.3751586237214518,1.9167575982392009,3.377775498233808
stable,0000000000000000037e,good,100,0.28585023004654114,2.1160213549132223,2.4916409630007363
stable,00000000000000000381,bad,100,0.46093638030976236,1.864729097658802,2.711714966653177
stable,00000000000000000381,good,100,0.33238618430957884,1.423152524420901,2.8634871640193458
stable,00000000000000000382,bad,100,0.09186990285715571,0.5600500101176886,2.3806383681120833
stable,00000000000000000382,good,100,-0.06947505068098561,4.936351867959888,4.766108000113209
stable,00000000000000000383,bad,100,0.01325145741623312,3.0004917370381636,2.9209236016634086
stable,00000000000000000383,good,100,0.4135632497300033,0.9083372260488852,2.2911827378268215
stable,00000000000000000385,bad,100,-0.006746872273095679,3.1149386430426786,2.708255248789033
stable,00000000000000000385,good,100,0.029536818215868284,1.8736787622415552,1.9965401636266087
stable,00000000000000000386,bad,100,0.3518036761118259,1.1361985193806317,1.857296843090488
stable,00000000000000000386,good,100,0.528637539859589,1.6390583321210082,3.419553390029025
stable,00000000000000000388,bad,100,0.21295822463868022,0.28255164687331585,0.2847098021649185
stable,00000000000000000388,good,100,-0.04107243317412481,0.7795971343121629,2.4246345301455903
stable,00000000000000000389,bad,100,0.3822293528209341,6.257651806260671,7.264518690541224
stable,00000000000000000389,good,100,0.21817758809686866,1.2611255037337357,2.7526673600773255
stable,0000000000000000038a,bad,100,0.3857790425635007,0.7543857345528712,1.5194786094748873
stable,0000000000000000038a,good,100,0.30626254172327955,1.9179524665069685,2.8172994450215016
stable,0000000000000000038c,bad,100,-0.3242640490403661,3.889671921622571,3.6346312509594076
stable,0000000000000000038c,good,100,-0.05171193702116329,2.2527971753781117,2.2339104577988973
stable,0000000000000000038d,bad,100,-0.07054914910205078,2.448066046973076,2.4134058645915353
stable,0000000000000000038d,good,100,0.09466416251217745,0.34845772896217925,2.5858233904926737
stable,0000000000000000038e,bad,100,0.35832653604897136,0.956677637902658,2.228325038245012
stable,0000000000000000038e,good,100,-0.10125980940060555,3.862681268518447,3.1126084296850496
stable,0000000000000000038f,bad,97,0.1246034570384506,1.0812135109418834,2.474513062067388
stable,0000000000000000038f,good,95,0.13566280634935401,1.9771107406529322,2.7248556896713323
stable,00000000000000000390,bad,100,0.41186759392995886,1.2807166238013672,2.1640237053844946
stable,00000000000000000390,good,100,0.20525570233262402,2.5231603821861444,2.870077877553273
stable,00000000000000000391,bad,100,0.06250614135864428,0.5893629128154193,0.6956050841054789
stable,00000000000000000391,good,100,0.4760329314337431,0.843204825785385,2.7134561678177955
stable,00000000000000000392,bad,100,0.1223694037615507,0.8942478235032472,2.0807768919795473
stable,00000000000000000392,good,100,0.3176181687675137,0.9944857145306341,2.5219228559876004
stable,00000000000000000393,bad,100,-0.02390166370460079,4.953659206263336,4.6837976053675225
stable,00000000000000000393,good,100,0.39800436220840746,1.0885176890776223,2.536138062212282
stable,00000000000000000394,bad,97,0.002046620270572865,2.349238731763728,2.5198994810657744
stable,00000000000000000394,good,98,0.3420904468203328,1.0583452889811722,2.7646859237606773
stable,00000000000000000395,bad,100,-0.22910361756890232,2.8804806145569266,2.358890624009559
stable,00000000000000000395,good,100,0.022710064258733724,2.679680385046385,2.3284535623431775
stable,00000000000000000396,bad,100,0.7217704756591716,0.918348052370951,6.399600643122126
stable,00000000000000000396,good,100,0.4091984366073255,0.397106473238819,1.496817074485894
stable,00000000000000000397,bad,100,0.3101834117281782,0.1696535186966592,0.9299841374951033
stable,00000000000000000397,good,100,0.27630664396157767,3.025941150858711,2.5448429970025983
stable,00000000000000000398,bad,100,0.5733829048510259,3.7954053172255295,4.885279898095724
stable,00000000000000000398,good,100,-0.02277948994281943,2.1211860631729937,2.787094825512132
stable,00000000000000000399,bad,100,-0.049452481187854544,4.727468594912226,4.530504509720334
stable,00000000000000000399,good,100,0.39933968325983815,1.5996340810981209,2.499502268263022
stable,0000000000000000039a,bad,100,-0.17546311149480323,3.658999830096578,3.4868523834608927
stable,0000000000000000039a,good,100,-0.012698798293567716,1.7562343525342425,2.386375291940141
stable,0000000000000000039b,bad,100,0.5146125848298827,0.12112628960791433,0.6783216598616629
stable,0000000000000000039b,good,100,0.10488580976228926,2.1520560782185143,2.2667439134627414
stable,0000000000000000039c,bad,100,0.14397115346890016,0.62097562425117,2.3677245130783087
stable,0000000000000000039c,good,100,-0.01773278236266771,3.4198685602084926,2.7101620046031516
stable,0000000000000000039d,bad,100,0.1837785324970102,2.5311512087115546,2.3242448123981996
stable,0000000000000000039d,good,100,0.25923643807193164,2.036587439797726,2.725453087498402
stable,0000000000000000039f,bad,100,0.30004708510580586,1.014176240046614,2.0575965783230523
stable,0000000000000000039f,good,100,0.25076223281964505,2.9969521511290416,3.181023754405288
stable,000000000000000003a3,bad,100,0.31839143602220105,0.738743077436055,2.455693588298001
stable,000000000000000003a3,good,100,0.054336550097760415,2.5487583079988934,2.78012524701924
stable,000000000000000003a4,bad,100,0.40909718604770895,1.9808425281551534,3.6456675066849735
stable,000000000000000003a4,good,100,0.39533732339789046,1.4004456212789382,2.4433301287381277
stable,000000000000000003a6,bad,100,-0.12064772589255385,2.585316555621086,2.3300421311454493
stable,000000000000000003a6,good,100,0.008297521047431507,2.1139466736763883,2.3422092179005594
stable,000000000000000003a7,bad,100,0.31334639307191997,1.141805318055175,2.4989779721358416
stable,000000000000000003a7,good,100,0.11213497549256382,3.540809385522459,2.7657905815499406
stable,000000000000000003a8,bad,100,0.6513014334631179,0.030804223526165173,2.187925353493126
stable,000000000000000003a8,good,100,-0.15216203508598627,2.8290608560109374,2.5440439489647035
stable,000000000000000003a9,bad,100,0.43379623234808856,0.6876309302929394,2.293854468848536
stable,000000000000000003a9,good,100,0.2557008710385355,1.9989301287129553,3.473007739622957
stable,000000000000000003aa,bad,98,0.27980191820574135,2.7734819114429863,3.2380889179180827
stable,000000000000000003aa,good,100,0.08240470587947644,2.2634151067638455,2.537486586856518
stable,000000000000000003ab,bad,100,0.7599574120608533,0.12426228303070982,1.449790734376076
stable,000000000000000003ab,good,100,-0.054228849755713654,2.742141091232868,2.7775204403895435
stable,000000000000000003ad,bad,100,0.20344818363963738,1.7179820185114223,2.077378136512776
stable,000000000000000003ad,good,100,-0.1504038392282932,1.6095161822149802,1.8058828372897104
stable,000000000000000003ae,bad,100,0.3847218590788193,0.5570038316664232,1.9754615015062533
stable,000000000000000003ae,good,100,0.2637166361498007,1.818814230028944,2.6128974778963965
stable,000000000000000003af,bad,100,0.5668986536173332,0.3460179848376594,0.8706890778028962
stable,000000000000000003af,good,100,-0.1685509560086013,2.911537112954471,2.361701615771982
stable,000000000000000003b1,bad,100,0.22455395185751242,1.3718195763232641,3.030223115974375
stable,000000000000000003b1,good,100,0.5499200038257752,0.7390364864037923,2.5275843941894176
stable,000000000000000003b2,bad,100,0.2897854120470996,1.5530502339419756,2.5667537061581083
stable,000000000000000003b2,good,100,0.4464629614625389,0.7167146667060718,2.5177358086596877
stable,000000000000000003b3,bad,100,-0.015211357575728056,1.8252222125231967,2.740700630508242
stable,000000000000000003b3,good,100,0.09069247579996591,0.6458442476623694,2.4791747327260216
stable,000000000000000003b4,bad,100,0.5291525538453281,0.6101663256847872,1.5056789856444373
stable,000000000000000003b4,good,100,-0.06915667957839879,1.9672538084218376,2.4616055189400727
stable,000000000000000003b6,bad,100,0.24442488914815313,0.4687443823861306,1.0597914409069964
stable,000000000000000003b6,good,100,0.16232627938750993,2.9591416941796482,3.0980498813220745
stable,000000000000000003b8,bad,100,0.19158188935612921,2.0678678308097203,3.0762574618484795
stable,000000000000000003b8,good,100,-0.10419762369483936,1.497223558082736,1.9036674944962169
stable,000000000000000003ba,bad,100,0.06160555803745943,1.266434785519611,1.9166083255719182
stable,000000000000000003ba,good,100,0.03842943151136645,2.9450532315438402,2.883443920368923
stable,000000000000000003bb,bad,100,0.5291734579788283,0.33580614250936913,0.4341978663372921
stable,000000000000000003bb,good,100,0.021499559193130173,2.7070150891755955,3.110930646057076
stable,000000000000000003bc,bad,100,0.33530829277975477,0.4494382636008769,2.623916512469384
stable,000000000000000003bc,good,100,0.23574429422575613,1.4290411052445748,2.4323431871473313
stable,000000000000000003bd,bad,100,0.08858568766791636,1.0072703120393474,1.3472885720303645
stable,000000000000000003bd,good,100,0.32371271322066747,1.3398565747459223,2.925017311297273
stable,000000000000000003be,bad,100,0.45893108622139256,1.228566211986177,2.7191533236973195
stable,000000000000000003be,good,100,0.03765563756676927,2.422485551535597,2.1083163354645977
stable,000000000000000003c1,bad,100,0.17713571157379002,2.8396596951263984,3.306769193577645
stable,000000000000000003c1,good,100,0.1135031010621248,0.9419772102133566,2.6215609929751302
stable,000000000000000003c2,bad,100,0.3672501367908386,1.8782934399003817,2.5402400449132565
stable,000000000000000003c2,good,100,-0.05228390923546532,3.3456971698862605,2.290345722425709
stable,000000000000000003c3,bad,100,0.06943832644480984,1.9731594856151362,1.4903722859634874
stable,000000000000000003c3,good,100,-0.08612944929132335,1.4333819256192213,2.77773247160027
stable,000000000000000003c4,bad,100,0.2699038452275466,2.3605364614556312,2.855435067688174
stable,000000000000000003c4,good,99,-0.0097342302980369,1.6504727180104375,2.4273821923473715
stable,000000000000000003c5,bad,100,0.059407821110903807,3.366703348305613,2.408324074204814
stable,000000000000000003c5,good,100,0.21423123644636893,1.1786068248263992,2.7961602680048587
stable,000000000000000003c9,bad,100,0.3522682298640026,0.4650363505597175,0.3670545326802147
stable,000000000000000003c9,good,100,0.3692341193292249,2.3304127210268946,3.284114374373955
stable,000000000000000003ca,bad,100,0.22783565668558683,0.9614738523630065,1.2303802158778312
stable,000000000000000003ca,good,100,0.029323562486371323,1.0902320974287463,3.02275239885046
stable,000000000000000003cb,bad,100,0.08071724363288764,3.0692917668880106,2.82632900402415
stable,000000000000000003cb,good,100,0.05925955305123314,2.2733825543075814,2.6187262139409926
stable,000000000000000003cc,bad,100,0.1462333084738614,1.5914910826430388,1.9088008573347264
stable,000000000000000003cc,good,100,0.3043516290809381,1.698990642912293,2.8981543613812044
stable,000000000000000003cd,bad,100,0.11142951676917727,0.7692812314561853,2.7458092869504704
stable,000000000000000003cd,good,100,0.14220094972328487,1.5162382421258895,2.30157050873658
stable,000000000000000003ce,bad,100,0.11506014585891385,1.7659979761745535,2.331201427858936
stable,000000000000000003ce,good,100,0.015027917373696952,1.971937295179385,2.6952559055586467
stable,000000000000000003cf,bad,100,0.2507995633904217,1.2886084312714625,1.1607462899766159
stable,000000000000000003cf,good,100,0.4596310961104158,2.3248639962492894,2.7426191976799883
stable,000000000000000003d0,bad,100,0.24064921389353852,0.8173082711027019,2.4754386193177647
stable,000000000000000003d0,good,100,-0.027068941769633845,3.009037497731,2.807098131991177
stable,000000000000000003d1,bad,100,0.24654425477944092,1.686320913895479,1.9133313655562867
stable,000000000000000003d1,good,100,0.06276202713208667,1.3333841575337662,2.7689426191420394
stable,000000000000000003d3,bad,100,0.2976199850079781,0.7839254695528535,0.992411189230996
stable,000000000000000003d3,good,100,0.16644908157590105,2.197345261990365,2.854053666587981
stable,000000000000000003d4,bad,100,0.007456823937837433,2.3310486368422585,2.7894982806176
stable,000000000000000003d4,good,100,0.06893151570272354,3.2870670005984945,2.678161274133551
stable,000000000000000003d5,bad,100,0.17847555024727924,0.65517076653794,2.5357072392294637
stable,000000000000000003d5,good,100,-0.186768427947425,3.3512332904551623,2.556260234459032
stable,000000000000000003d6,bad,100,0.20536924096238054,1.2767919517079636,2.218467061552105
stable,000000000000000003d6,good,100,0.5195308237929753,1.1568673317304536,3.075105435425537
stable,000000000000000003d7,bad,100,0.29753441615807685,2.0265611454195978,2.30507224989346
stable,000000000000000003d7,good,100,0.2761847692554604,2.2005613643823763,2.7125397230745545
stable,000000000000000003d8,bad,100,0.282437536012517,0.40198617746680504,0.3573688942894724
stable,000000000000000003d8,good,100,0.23589421829946636,1.4545559404744697,2.3482429033335963
stable,000000000000000003d9,bad,100,0.39251793384148886,0.14422692189376557,1.1438054605141377
stable,000000000000000003d9,good,100,0.3004885393430479,1.1572879246244017,2.7226920976786677
stable,000000000000000003da,bad,97,-0.14375258514318262,3.4608798784611303,3.5924697145349933
stable,000000000000000003da,good,99,0.19382830121698916,2.002729090036938,2.021876194879118
stable,000000000000000003db,bad,100,0.07054665660605745,2.320499838364337,2.065531425184691
