parent_id,lon,lat,country_iso3,vote_dw,vote_wc100,vote_wc200,vote_worldcereal,vote_vida,vote_msbuildings,n_nature,n_crop,n_built,stable_class
0000000000000000036e,-96.49455745308767,31.676977453557246,USA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000374,126.53718499448206,45.68036526005441,CHN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000382,-58.83412647083132,-13.640603179005492,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000395,-0.6647982260126519,48.8745947473266,FRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000396,143.68844921959084,-8.208310992877921,PNG,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000399,-104.57696955889624,43.20101507588453,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000039b,99.81733585751736,54.197202637263175,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000003a3,41.95127885261745,9.405316108967185,ETH,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000003a8,22.435918294291316,63.29731612845075,FIN,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000003b2,-97.5447778517518,35.21957360801099,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003c9,14.937411123160434,-12.825741384780674,AGO,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000003cd,53.749751794243245,58.100831704404555,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000003ce,119.46735387693302,35.99185525776854,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000003cf,-100.46582966112325,25.981119563069008,MEX,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003d5,36.47362174464184,50.2951007061048,UKR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000003dc,35.93202745984618,33.79960663840326,LBN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000003e4,119.0605967162837,25.574452233948097,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003e5,116.45781801207579,40.03148925892562,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000003f3,106.67264928521867,10.006019539457908,,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000003f4,52.140150468157884,57.896015819625305,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000408,-79.69660062922308,-2.369351477629444,ECU,unknown,crop,nature,unknown,unknown,unknown,1,1,0,ambiguous
0000000000000000041d,8.023527538934536,35.196576736737526,DZA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000041f,25.619188335097252,65.10688243678112,FIN,nature,built,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000422,122.55010243744597,41.905644436184176,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000431,44.58289347744559,32.44979809248527,IRQ,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000433,89.89867747944008,58.884971115912485,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000434,80.44094467364452,54.31631924393742,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000437,-47.16590924540286,-22.325874671986675,BRA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000043b,147.70140325680958,-34.317485399698164,AUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000450,-35.18570712179968,-6.3266997987611715,BRA,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
00000000000000000452,0.09553583046611111,41.655283966500065,ESP,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000045a,90.3189992008796,22.056290255222404,BGD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000045c,117.13963931272251,31.82870290504503,CHN,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000045e,126.901990831363,-23.74027208683286,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000460,77.96581657131,13.132695717364314,IND,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000461,10.826720383029503,33.86437517038828,TUN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000467,-77.75920405596251,-10.751082236106638,PER,built,nature,built,unknown,unknown,unknown,1,0,2,built
0000000000000000046b,6.696266706647943,49.61822013952074,DEU,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000482,7.361199679953213,59.57083483533774,NOR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000489,36.79701524692487,35.75110676162451,SYR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000492,37.21149791901762,47.722235900858074,UKR,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000049a,-2.269728312620589,34.6995388900342,MAR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000004a7,-79.72211278329209,-2.333059540151015,ECU,unknown,crop,crop,unknown,unknown,unknown,0,2,0,crop
000000000000000004b3,49.68038355718181,57.29567171524823,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000004b9,-81.42666603490888,40.66156759920705,USA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000004bb,10.473772307898942,59.61898453456655,NOR,built,crop,nature,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000004bd,36.803752611555765,-1.768378552553484,KEN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004c7,23.037430208537746,-34.072694484775596,ZAF,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000004e3,112.21750037644642,29.756379376109706,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000004ea,99.86368892617793,2.050359720238602,IDN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000004f6,80.99583402464515,23.081627320516425,IND,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000507,-88.32761387904345,18.267106555277852,BLZ,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000050f,98.90482719190875,8.063412737549443,THA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000515,9.211010513012132,60.54335096192553,NOR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000051b,-77.13119184083456,-12.060376762710842,PER,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000052f,-63.4081682345111,-31.15119351776209,ARG,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000537,39.91003703251266,21.454149520277088,SAU,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000053c,-58.57029127188542,-13.56038362413362,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000546,29.685771794777914,30.957696405562743,EGY,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000055d,-36.662357785835354,-10.21820160956694,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000057a,-74.75020718027577,11.064953596378,COL,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
0000000000000000058a,148.8816098770858,-30.818367704995804,AUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000058b,106.00556035523151,20.102903669904507,VNM,unknown,crop,crop,unknown,unknown,unknown,0,2,0,crop
000000000000000005a1,-76.15634009450805,-13.428331277368049,PER,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000005ab,-103.51893381726026,53.076913646437724,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000005b1,107.02963977912776,-6.119817788828446,IDN,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000005d0,77.64350104736792,28.686306209666533,IND,built,crop,nature,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000005d7,113.70295453026645,-7.011036382203423,IDN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000005db,10.423915809630309,33.18399117419615,TUN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005fe,116.15454677215705,24.72087305097773,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000606,-115.46158636198724,32.55759592657961,MEX,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000607,29.486166138646556,59.62446425779968,RUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000062b,-111.9956165012689,33.41108527802157,USA,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000063c,92.00127423345023,24.50096546942527,BGD,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000064f,7.051640233045625,36.33995243036485,DZA,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000653,60.232713536677004,37.35226392403914,TKM,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000065b,-67.48463316231708,-45.765076391346874,ARG,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000661,76.24698010667572,14.084460760888948,IND,unknown,crop,crop,unknown,unknown,unknown,0,2,0,crop
00000000000000000664,21.8435691959429,-34.17168882908557,ZAF,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000066d,35.692985762741976,-14.478102518390122,MWI,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000066f,-3.9527219974185126,33.8329341354441,MAR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000067d,-51.59478325916892,-10.039077541913507,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000681,32.41745874225697,36.67331723230161,TUR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000683,70.2491086176665,52.62083897669024,KAZ,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000684,117.00983275416723,37.57558510367126,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000688,47.07580822240567,39.949652736542326,AZE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000695,29.841449833515824,-29.03772714881409,ZAF,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000006a1,113.46858407263967,23.111002230307136,CHN,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
000000000000000006c6,105.24917888600288,9.013291318977425,VNM,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000006dc,131.0755636413823,45.357420915413435,CHN,nature,built,crop,unknown,unknown,unknown,1,1,1,ambiguous
00000000000000000017,31.052199173452117,48.49945828467829,UKR,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000001b,5.074897450340619,61.29820529517117,NOR,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000027,30.991922217887698,-29.884119809511503,ZAF,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000033,22.90447954648806,60.56985126280706,FIN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000036,91.09289781814857,22.136958967736337,BGD,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
0000000000000000003b,-106.60500614432448,53.14276015676368,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000003d,34.807696050242185,8.723584639848879,ETH,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000004c,14.656418102287846,-11.677604620147514,AGO,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000056,106.5443698626464,10.326358769774929,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000076,121.04964641838114,-24.411762761712204,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000a0,100.510475930744,13.648059195863684,THA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000000a9,7.155665142946666,4.760307437841962,NGA,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000000e4,-0.9316876969245617,24.38041155829643,DZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000eb,10.757639937680711,34.85863052685176,TUN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000f3,39.616647260719226,11.661165450448125,ETH,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000105,105.93881552962144,9.787818756945276,VNM,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000111,102.31519133654011,12.27749956688253,THA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000117,122.36262403765024,41.41669142703792,CHN,crop,built,nature,unknown,unknown,unknown,1,1,1,ambiguous
0000000000000000011f,126.69717494658374,41.08224864676022,PRK,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000148,13.720732902348953,-9.044013701694313,AGO,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000014f,38.69380796934324,-10.029914726015488,TZA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000015d,-15.361865094906907,12.069629410137273,GNB,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000164,6.385719112927824,61.522873947729465,NOR,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000016b,126.07994251486522,47.62369071419017,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000178,52.258189096491186,59.220402043002714,RUS,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000186,146.5043083091919,-34.21220284839936,AUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000018a,-4.848072841100439,41.64441435156222,ESP,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000018b,72.1401521222665,23.652596515102793,IND,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
0000000000000000018d,115.21302252287137,40.42351404891538,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000193,148.01985602502995,-31.729349234621413,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000195,62.641995128685565,56.901580800104995,RUS,nature,built,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000001b3,37.096783057235555,11.643917796993032,ETH,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000001ba,112.1669252259505,32.16880507161268,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000001bd,-51.13340852924514,-15.87004205113332,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001d1,16.781382906872576,-12.25028061377371,AGO,built,built,crop,unknown,unknown,unknown,0,1,2,built
000000000000000001d5,76.27896013079037,29.826178473685793,IND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000001de,7.586047995568329,35.5849184340624,DZA,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000001ec,54.649863708931,37.24527457370051,IRN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000001f1,3.608128254430264,36.805908568237655,DZA,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000001fe,72.78693912683255,61.51694506685427,RUS,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000202,7.342784216628763,4.541567666158858,NGA,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
00000000000000000235,-85.01130334465941,15.863394518030836,HND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000024d,59.79514416178239,58.65823633820072,RUS,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000025c,105.01130499876803,29.788089905639126,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000264,111.99813178406443,28.54904363425307,CHN,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000026a,20.761189110107292,-6.006001242330503,COD,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
00000000000000000270,52.83859060156081,56.936435433128835,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000271,102.91544560938877,0.6568032199839882,IDN,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
00000000000000000274,3.1695707327231135,36.73781626970139,DZA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000277,116.16424857722554,38.34660911203105,CHN,unknown,crop,nature,unknown,unknown,unknown,1,1,0,ambiguous
00000000000000000279,106.04059465131218,20.072540613301264,VNM,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000027b,106.8321900796783,-6.379700400524223,IDN,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000029a,-97.01809560067252,51.200333017912044,CAN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000029d,54.120935669641426,63.51731354153162,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002a2,-79.6373118204712,-2.3243458818950558,ECU,unknown,crop,crop,unknown,unknown,unknown,0,2,0,crop
000000000000000002ae,124.0925097802792,41.35758228134286,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000002b5,-99.19570168090665,26.697526002154326,USA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000002bc,99.22076467733359,3.473650456397572,IDN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000002c2,3.19517271832052,9.611030309030554,BEN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000002c6,-7.747924409766667,31.67823509495501,MAR,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000002cd,116.47443684483201,5.789237764272462,MYS,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000002f0,35.06335658010261,-16.0660544461282,MWI,built,crop,nature,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000002f3,39.27331115912874,21.479571842817673,SAU,nature,built,built,unknown,unknown,unknown,1,0,2,built
000000000000000002f6,110.2451593386336,39.1204178977716,CHN,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000002fc,125.03008144231474,45.96558036276235,CHN,crop,built,nature,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000002fe,-46.79337789707849,-19.184466123420705,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000030c,85.9619904098431,26.243427626031906,IND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000328,-59.60254536486716,-32.69063642015771,ARG,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000032b,8.796168514805736,24.05046035443933,DZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000032f,60.584224307352976,28.3944435738561,IRN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000331,-66.67525109132539,-19.49474422255559,BOL,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000339,140.0354501167188,-35.31991542524714,AUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000355,-68.61273749611438,-32.00971343479512,ARG,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000035e,116.02330290914718,39.524749607153794,CHN,built,crop,nature,unknown,unknown,unknown,1,1,1,ambiguous
00000000000000000360,-47.32527037680566,-19.8127478331339,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000361,80.79218594973526,23.329652170461827,IND,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000367,-49.09450232887906,-24.878527383340707,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000036f,-88.2558384878423,18.031208961668064,BLZ,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000038d,-114.37255874304915,51.88664589497935,CAN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000003a6,90.6729354228227,22.146750604333242,BGD,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000003ab,-44.2034451014335,-8.826531571408976,BRA,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000003b5,-61.51496877322921,9.774972848382367,VEN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003bb,-79.04568137435008,1.2120518970982643,,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000003bc,60.413005414199795,58.05277183670416,RUS,nature,built,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000003bd,99.95612556891383,8.448969657493542,THA,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000003be,116.13595164577578,32.13826235195262,CHN,crop,built,built,unknown,unknown,unknown,0,1,2,built
000000000000000003c6,67.19438749401806,24.861998382112905,PAK,unknown,crop,nature,unknown,unknown,unknown,1,1,0,ambiguous
000000000000000003cc,-15.604410221619178,27.74011072090344,ESP,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000003da,99.35658994829247,7.403151003721595,THA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003e7,-36.741229867781044,-10.528210214116585,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000003ed,108.97152792880894,1.175131138920952,IDN,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000003ee,-71.45797149550613,9.052457865365035,VEN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003f5,115.50569364243752,5.317083250939242,MYS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000405,-59.23324795156562,-14.167914250783651,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000040d,22.389385562573924,63.403946152675736,FIN,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000040e,52.25037375351935,57.93365523002991,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000419,86.94241171093115,44.04767723116718,CHN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000420,102.70200589788197,52.94405281591644,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000428,35.61968323555782,7.59161755032987,ETH,crop,nature,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000042c,98.39081118633557,7.998464542507602,THA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000438,103.66994061652076,57.25452887523556,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000448,33.22854761228848,0.458006047608338,UGA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000044e,76.66730182811524,11.85780666614189,IND,built,nature,crop,unknown,unknown,unknown,1,1,1,ambiguous
00000000000000000456,77.40418985567848,13.26133446605023,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000476,-57.714825626818396,-13.294841626147887,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000484,-54.443251193583514,-17.655264015264045,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000048b,4.731112191108078,36.13369924113101,DZA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000495,30.39705783674375,30.70086806583297,EGY,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000049e,38.22794166299885,13.062806788259815,ETH,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000049f,71.9936368994266,21.223821481428846,IND,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000004ba,90.52426424330092,22.551531471357496,BGD,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000004cc,47.158453228544666,39.56256868061523,AZE,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000004cf,36.22927998736133,34.10647113945849,LBN,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000004ef,90.33382140306757,22.587913240364337,BGD,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004fc,-93.60288055350694,39.4849542400673,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004fd,59.566882248087616,36.433736546026935,IRN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000502,12.547353478232035,32.78154592691061,LBY,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000505,37.54728817222149,10.383401790316519,ETH,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000509,117.31903287496118,43.69526814520709,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000050a,-82.21709365340564,31.3278921341484,USA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000050b,109.01338942104891,21.788592300554786,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000518,-51.3367871095698,-21.803594165799584,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000525,32.48905447040129,0.3263130269564162,UGA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000052c,0.0384928099245215,38.704857247337905,ESP,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000052d,44.802890890526456,31.90559869336566,IRQ,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000534,35.77275615997179,50.445748179251645,RUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000544,108.73347437851727,28.874054104047513,CHN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000551,99.2441208747207,3.452180721107115,IDN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000558,-3.5345562326608753,34.65022138093604,MAR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000055a,35.4022909368009,8.74343740762792,ETH,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000564,33.029121619213946,-5.213597330208673,TZA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000574,-51.51914511224606,-19.1408080006125,BRA,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
00000000000000000575,55.88073531123157,51.00117651942274,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000005a0,3.295065377914611,36.23134611251481,DZA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000005a3,31.523814697614867,-18.22515523150947,ZWE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005ae,-60.32802478832209,-31.363645082456355,ARG,nature,built,crop,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000005b2,61.972031589789225,37.51719461020349,TKM,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000005ba,81.2916492477057,20.404827436897076,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005bb,114.40894051205599,38.06525676504481,CHN,built,nature,built,unknown,unknown,unknown,1,0,2,built
000000000000000005be,88.95823120849535,22.816354817115933,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005cb,100.55988327137057,13.640423515948669,THA,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000005cd,1.9621451593380648,36.56551939820727,DZA,crop,nature,built,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000005e5,102.64855613847686,21.273138990527006,LAO,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005fc,50.16385684309493,57.56642394188185,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000600,33.41252258247616,-13.883687294888235,MWI,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000601,10.260063101806908,33.704475049815,TUN,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
00000000000000000602,100.54568988988147,13.59775353995299,THA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000060d,-101.48901076973539,51.795916051283285,CAN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
