dataset,parent_id,parent_label,n_bad,n_good,n_eff_300m_bad,n_eff_300m_good,n_eff_min_300m,n_min
stable,00000000000000000101,stable_nature,100,100,53.29566154640113,43.12744460183206,43.12744460183206,100
stable,00000000000000000102,stable_nature,100,100,2.386442622805127,57.12423734543954,2.386442622805127,100
stable,00000000000000000103,stable_crop,100,100,55.96451799527088,34.01332318605869,34.01332318605869,100
stable,00000000000000000104,stable_crop,100,100,45.586766747116165,51.39423572652374,45.586766747116165,100
stable,00000000000000000105,stable_nature,100,100,50.54189031349503,51.19013602417291,50.54189031349503,100
stable,00000000000000000106,stable_nature,100,100,13.977419410960383,56.98845253140665,13.977419410960383,100
stable,00000000000000000107,stable_built,100,100,45.49948177563662,55.50056680975391,45.49948177563662,100
stable,00000000000000000108,stable_nature,17,100,1.0692355757452832,59.032405287829214,1.0692355757452832,17
stable,00000000000000000109,stable_nature,100,100,44.1006918011967,54.2723955052701,44.1006918011967,100
stable,0000000000000000010a,stable_nature,100,100,8.40788386096855,53.49440942085379,8.40788386096855,100
stable,0000000000000000010b,stable_crop,100,100,41.42307231779382,45.539743811985474,41.42307231779382,100
stable,0000000000000000010c,stable_nature,100,100,43.5042388172986,51.37497342056753,43.5042388172986,100
stable,0000000000000000010e,stable_nature,100,100,23.17718267905925,65.25052561508438,23.17718267905925,100
stable,0000000000000000010f,stable_nature,100,100,22.57817076421524,59.51226930014607,22.57817076421524,100
stable,00000000000000000110,stable_built,100,100,22.165633957628206,46.48235521458212,22.165633957628206,100
stable,00000000000000000111,stable_nature,100,100,14.91580413182808,49.84874845405826,14.91580413182808,100
stable,00000000000000000112,stable_nature,100,100,50.48520173736136,62.705883812970775,50.48520173736136,100
stable,00000000000000000115,stable_nature,100,100,60.90622874047578,31.12749074267229,31.12749074267229,100
stable,00000000000000000116,stable_nature,100,100,20.216635179120594,63.14294628736166,20.216635179120594,100
stable,00000000000000000118,stable_nature,100,100,54.42155533720322,53.50734807429758,53.50734807429758,100
stable,00000000000000000119,stable_crop,100,100,55.96253518871414,62.45213163122907,55.96253518871414,100
stable,0000000000000000011a,stable_nature,100,100,17.700321300412256,57.57663228058131,17.700321300412256,100
stable,0000000000000000011d,stable_crop,100,100,52.584341597196385,42.137741400889,42.137741400889,100
stable,0000000000000000011e,stable_built,100,100,60.291403022410805,55.41221725681988,55.41221725681988,100
stable,0000000000000000011f,stable_nature,100,100,29.225683811377845,57.42372067259718,29.225683811377845,100
stable,00000000000000000120,stable_built,100,100,7.478678251322018,54.11637123877601,7.478678251322018,100
stable,00000000000000000121,stable_crop,100,100,62.39631262072037,46.41225644959992,46.41225644959992,100
stable,00000000000000000122,stable_crop,100,100,29.30728760562466,53.76644277657685,29.30728760562466,100
stable,00000000000000000123,stable_nature,100,100,48.79692853438753,56.159571376926955,48.79692853438753,100
stable,00000000000000000124,stable_crop,100,100,27.970758538014472,61.123371311548695,27.970758538014472,100
stable,00000000000000000125,stable_built,100,100,18.203715158376994,43.78855608964023,18.203715158376994,100
stable,00000000000000000126,stable_crop,100,100,43.20467642600619,45.38659674142501,43.20467642600619,100
stable,00000000000000000127,stable_crop,100,100,54.26165126095116,60.51195046676341,54.26165126095116,100
stable,00000000000000000129,stable_crop,100,100,45.67020045688062,53.403159174802184,45.67020045688062,100
stable,0000000000000000012a,stable_nature,100,100,66.72621017784343,51.61769767502641,51.61769767502641,100
stable,0000000000000000012b,stable_nature,100,100,29.347977821968644,64.05166608855784,29.347977821968644,100
stable,0000000000000000012c,stable_crop,100,100,35.74774783120438,55.14081705294087,35.74774783120438,100
stable,0000000000000000012d,stable_nature,100,100,47.06583057470978,43.33702119307137,43.33702119307137,100
stable,0000000000000000012e,stable_crop,100,100,53.06775958683842,56.08807726369621,53.06775958683842,100
stable,00000000000000000130,stable_crop,100,100,55.78645634027924,41.525086468437465,41.525086468437465,100
stable,00000000000000000131,stable_crop,100,100,43.91522128976482,53.0668898981962,43.91522128976482,100
stable,00000000000000000132,stable_nature,100,100,45.4344294942733,49.80896806557489,45.4344294942733,100
stable,00000000000000000133,stable_nature,100,100,19.935246264013095,62.152846980500726,19.935246264013095,100
stable,00000000000000000134,stable_built,100,100,20.368779287969133,17.794934280165336,17.794934280165336,100
stable,00000000000000000135,stable_crop,100,100,49.31447870683753,55.734393483969185,49.31447870683753,100
stable,00000000000000000136,stable_crop,100,100,19.093572837904592,57.73504843514846,19.093572837904592,100
stable,00000000000000000137,stable_nature,100,100,39.71580423979675,51.85410154767168,39.71580423979675,100
stable,00000000000000000138,stable_crop,100,100,36.98619271537063,60.80889168049621,36.98619271537063,100
stable,00000000000000000139,stable_crop,100,100,47.80844321440984,60.47749808375959,47.80844321440984,100
stable,0000000000000000013a,stable_nature,100,100,45.554840200996914,52.1596453647908,45.554840200996914,100
stable,0000000000000000013b,stable_nature,100,100,6.14657243188974,56.08203257402297,6.14657243188974,100
stable,0000000000000000013d,stable_built,100,100,25.145801000559665,59.169230253122244,25.145801000559665,100
stable,0000000000000000013e,stable_crop,100,100,56.717894783146946,52.26846056670477,52.26846056670477,100
stable,0000000000000000013f,stable_crop,100,100,46.13478734748927,49.994677874530296,46.13478734748927,100
stable,00000000000000000140,stable_nature,100,100,47.62229588630353,56.412442117315415,47.62229588630353,100
stable,00000000000000000141,stable_crop,100,100,40.33774066957224,59.252177020526865,40.33774066957224,100
stable,00000000000000000142,stable_built,100,100,33.10096041036568,51.86872470592472,33.10096041036568,100
stable,00000000000000000143,stable_crop,100,100,12.50474206615262,64.20062309805448,12.50474206615262,100
stable,00000000000000000145,stable_nature,100,100,48.152111066321034,55.41613860728027,48.152111066321034,100
stable,00000000000000000146,stable_crop,100,100,53.40364221527605,28.886058090472133,28.886058090472133,100
stable,00000000000000000147,stable_nature,100,100,17.93462160760736,65.4357699287136,17.93462160760736,100
stable,00000000000000000148,stable_built,100,100,15.919493370194735,62.47123064383805,15.919493370194735,100
stable,0000000000000000014a,stable_nature,100,100,26.818604705971136,61.44976892081501,26.818604705971136,100
stable,0000000000000000014b,stable_nature,100,100,44.44676025652361,49.41014486591137,44.44676025652361,100
stable,0000000000000000014d,stable_nature,100,100,10.454285078330944,52.02119434579895,10.454285078330944,100
stable,0000000000000000014e,stable_nature,100,100,22.32907986410569,62.280277786923165,22.32907986410569,100
stable,0000000000000000014f,stable_crop,100,100,45.77015181539253,59.826599357793,45.77015181539253,100
stable,00000000000000000150,stable_crop,100,100,56.28729405307788,22.691043044287007,22.691043044287007,100
stable,00000000000000000152,stable_nature,100,100,39.24511004278102,57.233867039299426,39.24511004278102,100
stable,00000000000000000153,stable_crop,100,100,56.13218459037398,44.966416265484696,44.966416265484696,100
stable,00000000000000000154,stable_built,100,100,35.72327858860789,59.39721583748924,35.72327858860789,100
stable,00000000000000000155,stable_nature,100,100,9.192297604850687,61.446932919908,9.192297604850687,100
stable,00000000000000000156,stable_nature,100,100,8.53463425220742,46.364433432066,8.53463425220742,100
stable,00000000000000000158,stable_crop,100,100,56.20438369361277,43.083247619801114,43.083247619801114,100
stable,00000000000000000159,stable_crop,100,100,32.899542561453856,54.91952920473955,32.899542561453856,100
stable,0000000000000000015a,stable_nature,100,100,15.926453050213857,57.48355024346478,15.926453050213857,100
stable,0000000000000000015b,stable_nature,100,100,53.13960926516328,36.527724142063036,36.527724142063036,100
stable,0000000000000000015d,stable_nature,100,100,31.27374192588865,65.32410519436391,31.27374192588865,100
stable,0000000000000000015e,stable_crop,100,100,48.69371488935429,50.661324081484615,48.69371488935429,100
stable,0000000000000000015f,stable_nature,100,100,15.567825047004726,49.27341055938346,15.567825047004726,100
stable,00000000000000000160,stable_nature,100,100,12.204836589269274,61.56465294091035,12.204836589269274,100
stable,00000000000000000162,stable_nature,100,100,48.566378237513234,41.67849815419895,41.67849815419895,100
stable,00000000000000000163,stable_nature,100,100,48.65222947429833,43.53107754554617,43.53107754554617,100
stable,00000000000000000164,stable_built,100,100,11.977296117285396,59.68080134718765,11.977296117285396,100
stable,00000000000000000165,stable_nature,100,100,39.121795873773706,48.22367622216958,39.121795873773706,100
stable,00000000000000000166,stable_crop,100,100,56.42375377474763,50.84773016126341,50.84773016126341,100
stable,00000000000000000167,stable_crop,100,100,65.88277041251489,34.07123436655529,34.07123436655529,100
stable,00000000000000000168,stable_built,100,100,47.97281578982443,55.53436788246865,47.97281578982443,100
stable,00000000000000000169,stable_nature,100,100,34.65895107585854,47.96095120800432,34.65895107585854,100
stable,0000000000000000016b,stable_crop,100,100,55.86437325844365,46.99006988666283,46.99006988666283,100
stable,0000000000000000016d,stable_built,100,100,16.154948317315576,29.283020687939104,16.154948317315576,100
stable,0000000000000000016e,stable_built,100,100,39.12424073877946,50.81231863868565,39.12424073877946,100
stable,00000000000000000170,stable_crop,100,100,49.51409825737352,52.20055242780154,49.51409825737352,100
stable,00000000000000000171,stable_crop,100,100,23.274967202072823,53.93420739609577,23.274967202072823,100
stable,00000000000000000172,stable_nature,100,100,17.82690661393918,62.949783675915576,17.82690661393918,100
stable,00000000000000000173,stable_crop,100,100,29.13219824276399,64.35700785126505,29.13219824276399,100
stable,00000000000000000174,stable_nature,100,100,4.9994415521746545,56.981270592503755,4.9994415521746545,100
stable,00000000000000000175,stable_built,100,100,5.030751630759818,60.47033259135683,5.030751630759818,100
stable,00000000000000000177,stable_crop,100,100,50.35352902325927,49.04836083979458,49.04836083979458,100
stable,00000000000000000178,stable_built,100,100,3.7019674871064088,58.17828336028461,3.7019674871064088,100
stable,00000000000000000179,stable_built,100,100,15.727109536282674,60.33602454887128,15.727109536282674,100
stable,0000000000000000017a,stable_nature,100,100,50.18079472178052,60.885741287192964,50.18079472178052,100
stable,0000000000000000017b,stable_built,100,100,13.351415721993348,39.207566588928444,13.351415721993348,100
stable,0000000000000000017c,stable_crop,100,100,57.39322425346992,47.57618620888146,47.57618620888146,100
stable,0000000000000000017d,stable_crop,100,100,64.0894462318187,25.46168924606084,25.46168924606084,100
stable,0000000000000000017e,stable_crop,100,100,51.78802091505972,44.00432996217136,44.00432996217136,100
stable,0000000000000000017f,stable_crop,100,100,29.550178524255102,59.769038224307685,29.550178524255102,100
stable,00000000000000000180,stable_nature,100,100,20.440632653963554,54.4251813174612,20.440632653963554,100
stable,00000000000000000181,stable_nature,100,100,54.53115087838433,55.962760958812595,54.53115087838433,100
stable,00000000000000000183,stable_crop,100,100,48.56982138602827,56.74342220093361,48.56982138602827,100
stable,00000000000000000184,stable_nature,100,100,44.31186972858301,54.99147089376172,44.31186972858301,100
stable,00000000000000000185,stable_built,100,100,43.34797402442837,50.539567672125,43.34797402442837,100
stable,00000000000000000186,stable_crop,100,100,50.00888778986611,32.82193046800383,32.82193046800383,100
stable,00000000000000000187,stable_crop,100,100,56.36307456410948,54.44156609387062,54.44156609387062,100
stable,00000000000000000188,stable_nature,100,100,14.423400261809558,64.8257159524937,14.423400261809558,100
stable,00000000000000000189,stable_nature,100,100,56.32053059865557,47.14138478055726,47.14138478055726,100
stable,0000000000000000018a,stable_crop,100,100,54.57329223053757,41.863439339455894,41.863439339455894,100
stable,0000000000000000018b,stable_crop,100,100,47.63011502874454,30.498266511674753,30.498266511674753,100
stable,0000000000000000018c,stable_crop,100,100,56.997825186652065,49.816683504866624,49.816683504866624,100
stable,0000000000000000018d,stable_nature,100,100,45.93416288160161,52.12366582377675,45.93416288160161,100
stable,0000000000000000018e,stable_nature,100,100,3.787152339890345,58.80391330883105,3.787152339890345,100
stable,0000000000000000018f,stable_crop,100,100,55.89954905551875,53.39642274687911,53.39642274687911,100
stable,00000000000000000190,stable_built,100,100,19.495989042615882,36.62589704209163,19.495989042615882,100
stable,00000000000000000191,stable_crop,100,100,62.054071171236714,44.855569303516226,44.855569303516226,100
stable,00000000000000000193,stable_nature,100,100,47.73158377056743,44.527581366174395,44.527581366174395,100
stable,00000000000000000194,stable_nature,100,100,38.83563214494296,59.49793274543959,38.83563214494296,100
stable,00000000000000000195,stable_nature,100,100,38.40582988824408,57.783706977697705,38.40582988824408,100
stable,00000000000000000197,stable_crop,100,100,25.79883831524349,54.79571705420945,25.79883831524349,100
stable,00000000000000000198,stable_crop,100,100,51.8224139617595,41.09402033132411,41.09402033132411,100
stable,00000000000000000199,stable_nature,100,100,37.13546373633339,50.69545932552079,37.13546373633339,100
stable,0000000000000000019a,stable_nature,100,100,14.111425622583353,59.16564884684258,14.111425622583353,100
stable,0000000000000000019b,stable_nature,100,100,35.935328712213916,48.708792161637405,35.935328712213916,100
stable,0000000000000000019c,stable_nature,100,100,43.40409399347121,61.1406894734648,43.40409399347121,100
stable,0000000000000000019d,stable_built,100,100,31.190402349959086,51.038833273448994,31.190402349959086,100
stable,0000000000000000019f,stable_crop,100,100,34.0299068340719,48.66755289350733,34.0299068340719,100
stable,000000000000000001a0,stable_nature,100,100,4.010917291068135,61.93852118449561,4.010917291068135,100
stable,000000000000000001a1,stable_nature,100,100,35.811889032433086,60.367306144166065,35.811889032433086,100
stable,000000000000000001a2,stable_nature,100,100,21.36472092738742,55.84114504493247,21.36472092738742,100
stable,000000000000000001a3,stable_crop,100,100,56.35678967943587,43.010221739869195,43.010221739869195,100
stable,000000000000000001a4,stable_built,100,100,4.014375829460105,51.14621928011969,4.014375829460105,100
stable,000000000000000001a5,stable_crop,100,100,52.545386360433326,34.22930582355244,34.22930582355244,100
stable,000000000000000001a7,stable_built,100,100,29.970833714775992,59.090887605229426,29.970833714775992,100
stable,000000000000000001a9,stable_crop,100,100,47.5511419310167,45.0511753432623,45.0511753432623,100
stable,000000000000000001aa,stable_nature,100,100,21.661566734104564,61.46040374603921,21.661566734104564,100
stable,000000000000000001ab,stable_nature,100,100,41.86918522579638,59.48147537647768,41.86918522579638,100
stable,000000000000000001ac,stable_built,100,100,35.78877551688408,50.997113923832885,35.78877551688408,100
stable,000000000000000001ad,stable_crop,100,100,55.78551749788592,48.450518012945174,48.450518012945174,100
stable,000000000000000001ae,stable_nature,100,100,14.406837275031783,44.183654971688895,14.406837275031783,100
stable,000000000000000001af,stable_nature,100,100,20.604016665402053,65.19473754407925,20.604016665402053,100
stable,000000000000000001b0,stable_built,100,100,11.645411552581459,50.119615222346376,11.645411552581459,100
stable,000000000000000001b1,stable_crop,100,100,57.42835716525387,36.99887315688464,36.99887315688464,100
stable,000000000000000001b2,stable_nature,100,100,4.706627377482801,57.43576736839023,4.706627377482801,100
stable,000000000000000001b3,stable_crop,100,100,51.61888637097361,33.046546631553774,33.046546631553774,100
stable,000000000000000001b5,stable_nature,100,100,7.221305279605563,62.03715849401704,7.221305279605563,100
stable,000000000000000001b6,stable_nature,100,100,21.194832759093728,60.93572676826756,21.194832759093728,100
stable,000000000000000001b7,stable_nature,100,100,8.256372524823473,43.21837972989229,8.256372524823473,100
stable,000000000000000001b8,stable_nature,100,100,31.12537823839317,60.345736850962304,31.12537823839317,100
stable,000000000000000001b9,stable_built,100,100,39.709258269498946,53.250895561895916,39.709258269498946,100
stable,000000000000000001ba,stable_crop,100,100,53.961526151134244,42.03576883166172,42.03576883166172,100
stable,000000000000000001bb,stable_crop,100,100,47.752760715185644,53.47771047011322,47.752760715185644,100
stable,000000000000000001bc,stable_crop,100,100,51.0005250071114,52.16665270164743,51.0005250071114,100
stable,000000000000000001bd,stable_nature,100,100,24.852741766556584,58.88651316552437,24.852741766556584,100
stable,000000000000000001bf,stable_nature,100,100,14.512952437454949,56.07429857845563,14.512952437454949,100
stable,000000000000000001c0,stable_built,100,100,15.282045950149298,61.72087147608746,15.282045950149298,100
stable,000000000000000001c1,stable_crop,100,100,51.94542248877202,45.83162220745218,45.83162220745218,100
stable,000000000000000001c2,stable_crop,100,100,35.804492419556404,59.69125021270925,35.804492419556404,100
stable,000000000000000001c3,stable_crop,100,100,53.35630841079469,50.7879033769689,50.7879033769689,100
stable,000000000000000001c4,stable_nature,100,100,38.84614190201125,64.69038608164537,38.84614190201125,100
