parent_id,parent_label,min_dist_m,n_good,n_bad,m_g,m_b,dor
00000000000000000374,stable_crop,500,98,100,0.07425230223242832,0.08763111695545359,0.5413223750432871
00000000000000000374,stable_crop,1000,90,99,0.07685750746804623,0.08763111695545359,0.5327487980524527
00000000000000000374,stable_crop,2000,58,91,0.10162144748958382,0.09528161978182965,0.4839011453793579
00000000000000000376,stable_crop,0,100,100,0.10745435328058069,0.075876802890709,0.413878385294216
00000000000000000376,stable_crop,500,96,99,0.10745435328058069,0.075876802890709,0.413878385294216
00000000000000000376,stable_crop,1000,86,96,0.10745435328058069,0.075876802890709,0.413878385294216
00000000000000000376,stable_crop,2000,59,78,0.1169418108618725,0.08550710590572112,0.42236385983462094
00000000000000000378,stable_nature,0,100,100,0.06627227776279898,0.08244389559790302,0.5543707435060611
00000000000000000378,stable_nature,500,99,95,0.06627227776279902,0.08244389559790302,0.554370743506061
00000000000000000378,stable_nature,1000,95,89,0.06627227776279902,0.08244389559790302,0.554370743506061
00000000000000000378,stable_nature,2000,71,64,0.06627227776279902,0.10710887046633144,0.6177653773763501
00000000000000000379,stable_crop,0,100,100,0.17536287326863773,0.02537684809108669,0.12641667488162497
00000000000000000379,stable_crop,500,99,96,0.17536287326863773,0.0317877098477017,0.15345218617944079
00000000000000000379,stable_crop,1000,91,90,0.176246794427571,0.03300120279837604,0.15771335083596266
00000000000000000379,stable_crop,2000,68,61,0.18094791048990222,0.057954274164393006,0.24258578567631553
0000000000000000037a,stable_built,0,100,100,0.21225770149122805,0.09921228720131384,0.318529202821302
0000000000000000037a,stable_built,500,96,94,0.22608174243766857,0.11255232267752728,0.33237153101802414
0000000000000000037a,stable_built,1000,84,93,0.23024221707975925,0.11255232267752728,0.32833755974319456
0000000000000000037a,stable_built,2000,47,73,0.24993181052209038,0.11284985015272646,0.3110682330041197
0000000000000000037b,stable_nature,0,100,100,0.0757609526112472,0.08058706232739318,0.5154338694898338
0000000000000000037b,stable_nature,500,99,97,0.0757609526112472,0.08377955828997634,0.5251303121457453
0000000000000000037b,stable_nature,1000,91,87,0.0757609526112472,0.08377955828997634,0.5251303121457453
0000000000000000037b,stable_nature,2000,62,58,0.0806540399972328,0.08745195702445223,0.5202191389558283
0000000000000000037d,stable_crop,0,100,100,0.15628038979531683,0.0027828095596179824,0.017494993002063947
0000000000000000037d,stable_crop,500,100,97,0.15628038979531683,0.004402642060407502,0.02739954561184276
0000000000000000037d,stable_crop,1000,99,88,0.15628038979531683,0.011148693070619563,0.06658755384499086
0000000000000000037d,stable_crop,2000,86,52,0.15628038979531683,0.01696699156659003,0.09793505352354345
0000000000000000037e,stable_nature,0,100,100,0.04219729526291036,0.25423795921712583,0.8576508879222736
0000000000000000037e,stable_nature,500,99,99,0.04219729526291036,0.2565736807111221,0.8587637399308938
0000000000000000037e,stable_nature,1000,92,97,0.04219729526291036,0.2565736807111221,0.8587637399308938
0000000000000000037e,stable_nature,2000,67,83,0.05088965020115162,0.2802172687130072,0.8463044796258355
00000000000000000381,stable_nature,0,100,100,0.00914908119014921,0.011151342531229024,0.5493157524065032
00000000000000000381,stable_nature,500,99,100,0.00914908119014921,0.011151342531229024,0.5493157524065032
00000000000000000381,stable_nature,1000,94,96,0.009474612320786946,0.012748208734146949,0.5736539344874465
00000000000000000381,stable_nature,2000,65,80,0.012212767907712418,0.013629518231351678,0.5274114742589052
00000000000000000382,stable_crop,0,100,100,0.12846598111655222,0.0035035503472384153,0.026548175994495816
00000000000000000382,stable_crop,500,100,97,0.12846598111655222,0.004708725137405234,0.03535750346158508
00000000000000000382,stable_crop,1000,100,90,0.12846598111655222,0.007299238265897468,0.05376368335753062
00000000000000000382,stable_crop,2000,97,65,0.12846598111655222,0.009744780718774382,0.07050667103850022
00000000000000000383,stable_nature,0,100,100,0.033575265626919905,0.06454160618395688,0.657803341995095
00000000000000000383,stable_nature,500,97,100,0.033575265626919905,0.06454160618395688,0.657803341995095
00000000000000000383,stable_nature,1000,81,96,0.05281838771901,0.06454160618395688,0.5499455481973684
00000000000000000383,stable_nature,2000,59,78,0.06418874697694324,0.07313278229823765,0.5325660345010657
00000000000000000385,stable_nature,0,100,100,0.06473469709844255,0.078286791555314,0.5473778261691332
00000000000000000385,stable_nature,500,97,99,0.06741857332057163,0.07828679155531401,0.5372951889689358
00000000000000000385,stable_nature,1000,88,95,0.06741857332057163,0.07828679155531401,0.5372951889689358
00000000000000000385,stable_nature,2000,49,71,0.07841954584918372,0.07901031724987692,0.501876300303068
00000000000000000386,stable_crop,0,100,100,0.08234064267184278,0.054173678031860725,0.3968351287411432
00000000000000000386,stable_crop,500,100,95,0.08234064267184278,0.05559908392826185,0.40306795800055334
00000000000000000386,stable_crop,1000,99,81,0.08630701100071614,0.05928578218972018,0.4072027254245118
00000000000000000386,stable_crop,2000,75,42,0.12216963491005979,0.07201755930043312,0.37086667631644876
00000000000000000388,stable_nature,0,100,100,0.054338187687204,0.03898379624361763,0.41773432798104754
00000000000000000389,stable_nature,0,100,100,0.008910349572913479,0.030502165011710082,0.7739208049119584
00000000000000000389,stable_nature,500,100,100,0.008910349572913479,0.030502165011710082,0.7739208049119584
00000000000000000389,stable_nature,1000,95,100,0.008910349572913479,0.030502165011710082,0.7739208049119584
00000000000000000389,stable_nature,2000,76,100,0.015917818709089326,0.030502165011710082,0.6570912474789578
0000000000000000038a,stable_nature,0,100,100,0.07263453664981556,0.05742138515923227,0.44151303808448356
0000000000000000038a,stable_nature,500,99,97,0.07263453664981556,0.060287073878111275,0.4535535917614495
0000000000000000038a,stable_nature,1000,95,80,0.07451613912304371,0.07465782747241093,0.500474909770116
0000000000000000038a,stable_nature,2000,75,18,0.09476795140788072,0.10868906557900974,0.5342114378167591
0000000000000000038c,stable_nature,0,100,100,0.010681904552970556,0.01566120805622311,0.5945086401886651
0000000000000000038c,stable_nature,500,93,99,0.010681904552970556,0.01566120805622311,0.5945086401886651
0000000000000000038c,stable_nature,1000,87,97,0.011807447524607273,0.01566120805622311,0.5701483281396009
0000000000000000038c,stable_nature,2000,60,93,0.013551615098312953,0.01566120805622311,0.5361073105751912
0000000000000000038d,stable_nature,0,100,100,0.032851909058344786,0.03719296247703789,0.5309876606414952
0000000000000000038d,stable_nature,500,96,99,0.041509800619114176,0.03719296247703789,0.47257505344667816
0000000000000000038d,stable_nature,1000,94,92,0.041596423095775915,0.03719296247703789,0.47205549587886647
0000000000000000038d,stable_nature,2000,69,63,0.04532471147831969,0.048009805096654735,0.514384247735131
0000000000000000038e,stable_nature,0,100,100,0.01865412731566012,0.010780181493798602,0.3662454438192258
0000000000000000038e,stable_nature,500,100,95,0.01865412731566012,0.010944947124503645,0.3697732895756492
0000000000000000038e,stable_nature,1000,100,88,0.01865412731566012,0.012253552941511337,0.3964565712844693
0000000000000000038e,stable_nature,2000,84,57,0.01865412731566012,0.013981511415045333,0.4284123724369558
0000000000000000038f,stable_built,0,95,97,0.17553434489584369,0.09767183780458359,0.3575022967592356
0000000000000000038f,stable_built,500,92,94,0.17675739827223286,0.09767183780458359,0.3559090102808435
0000000000000000038f,stable_built,1000,86,87,0.19495695068763086,0.11446370262059472,0.36992909618804015
0000000000000000038f,stable_built,2000,67,60,0.21110109607116953,0.1388383383879092,0.396749622122819
00000000000000000390,stable_nature,0,100,100,0.05128239239286762,0.0371053200957147,0.41980179202044693
00000000000000000390,stable_nature,500,99,97,0.05128239239286762,0.0371053200957147,0.41980179202044693
00000000000000000390,stable_nature,1000,97,82,0.05167419773675315,0.03964178408281618,0.43411660579535805
00000000000000000390,stable_nature,2000,80,57,0.05829777415257993,0.042897245929653785,0.42390668922611463
00000000000000000391,stable_built,0,100,100,0.11491903532520378,0.024891438584096016,0.17803700887292587
00000000000000000391,stable_built,500,98,74,0.13147328712469727,0.02610413014740538,0.1656590810989334
00000000000000000391,stable_built,1000,94,5,0.15866737205665474,0.10754719697208588,0.4039868943463837
00000000000000000392,stable_nature,0,100,100,0.1024396266414137,0.14127811378002,0.5796792368710786
00000000000000000392,stable_nature,500,97,99,0.10869358421741986,0.14127811378002,0.5651764376177569
00000000000000000392,stable_nature,1000,90,90,0.1467820416956774,0.1826832215721263,0.554484013761047
00000000000000000392,stable_nature,2000,65,51,0.16567866136760453,0.1898192144705337,0.5339531608240223
00000000000000000393,stable_nature,0,100,100,0.002096816226330178,0.0125770818242819,0.8571057111099514
00000000000000000393,stable_nature,500,97,100,0.003019980279058787,0.0125770818242819,0.8063750557729509
00000000000000000393,stable_nature,1000,94,100,0.003019980279058787,0.0125770818242819,0.8063750557729509
00000000000000000393,stable_nature,2000,66,100,0.003791453083404628,0.0125770818242819,0.7683694291788716
00000000000000000394,stable_crop,0,98,97,0.08962047196208053,0.05374113388904824,0.37486420139908216
00000000000000000394,stable_crop,500,95,94,0.09074790878226305,0.05374113388904824,0.3719391650405526
00000000000000000394,stable_crop,1000,87,86,0.09554918447861067,0.05374113388904824,0.35997735470252923
00000000000000000394,stable_crop,2000,71,61,0.10706951821241925,0.05707003924279332,0.34769217199831837
00000000000000000395,stable_nature,0,100,100,0.04490270491439372,0.1367306650793599,0.7527838363804475
00000000000000000395,stable_nature,500,97,100,0.04490270491439372,0.1367306650793599,0.7527838363804475
00000000000000000395,stable_nature,1000,91,89,0.04490270491439372,0.1367306650793599,0.7527838363804475
00000000000000000395,stable_nature,2000,63,66,0.0571828505265954,0.1367306650793599,0.7051115784858455
00000000000000000396,stable_nature,0,100,100,0.031163730873245577,0.3084844173973279,0.908247016705865
00000000000000000396,stable_nature,500,93,100,0.0405385716405444,0.3084844173973279,0.8838512851168396
00000000000000000396,stable_nature,1000,72,92,0.04416227716595791,0.5021499345631326,0.9191629324427831
00000000000000000397,stable_built,0,100,100,0.06433959494517723,0.030988771840127004,0.3250739825386281
00000000000000000397,stable_built,500,99,77,0.06433959494517724,0.0891736779195514,0.5808857843682853
00000000000000000397,stable_built,1000,93,39,0.06433959494517723,0.12777909208002053,0.6651049622392864
00000000000000000398,stable_nature,0,100,100,0.055606960422818805,0.08513026914451097,0.6048880556027935
00000000000000000398,stable_nature,500,99,100,0.055606960422818805,0.08513026914451097,0.6048880556027935
00000000000000000398,stable_nature,1000,94,100,0.05926190983127901,0.08513026914451097,0.5895767329489158
00000000000000000398,stable_nature,2000,79,100,0.0597627766292218,0.08513026914451097,0.5875386819935042
00000000000000000399,stable_nature,0,100,100,0.013349659290609162,0.07411960803826398,0.8473788600370511
00000000000000000399,stable_nature,500,98,100,0.015206871157231561,0.07411960803826398,0.8297607686430771
00000000000000000399,stable_nature,1000,89,100,0.015206871157231561,0.07411960803826398,0.8297607686430771
00000000000000000399,stable_nature,2000,67,85,0.01991780309452682,0.07411960803826398,0.7881927750308975
0000000000000000039a,stable_nature,0,100,100,0.05523841953563724,0.07039741146855856,0.5603290948554892
0000000000000000039a,stable_nature,500,100,100,0.05523841953563724,0.07039741146855856,0.5603290948554892
0000000000000000039a,stable_nature,1000,88,100,0.059296772296753716,0.07039741146855856,0.5427954394269768
0000000000000000039a,stable_nature,2000,69,96,0.0637372725740289,0.07039741146855856,0.5248263114831859
0000000000000000039b,stable_crop,0,100,100,0.051205054129518014,0.004637434402272667,0.08304490942500829
0000000000000000039b,stable_crop,500,99,55,0.05948515328917951,0.00694290674505329,0.10451768035030434
0000000000000000039b,stable_crop,1000,96,32,0.05948515328917951,0.01232124894624489,0.17158983826646632
0000000000000000039b,stable_crop,2000,66,16,0.06700745727791291,0.023735997747526348,0.26157255904142684
0000000000000000039c,stable_crop,0,100,100,0.03162567304607231,0.014010663110566512,0.30700674703969066
0000000000000000039c,stable_crop,500,99,95,0.03162567304607231,0.01618651572588019,0.33854370906853254
0000000000000000039c,stable_crop,1000,97,86,0.03162567304607231,0.023220334461990743,0.4233732867092229
0000000000000000039c,stable_crop,2000,70,67,0.03162567304607231,0.023220334461990743,0.4233732867092229
0000000000000000039d,stable_nature,0,100,100,0.0344644009434711,0.04245687607878139,0.5519523039892736
0000000000000000039d,stable_nature,500,99,98,0.0344644009434711,0.04245687607878139,0.5519523039892736
0000000000000000039d,stable_nature,1000,95,95,0.0344644009434711,0.04398360526985856,0.5606720602903521
0000000000000000039d,stable_nature,2000,80,61,0.0375727165556887,0.04773308413651896,0.5595526183287981
0000000000000000039f,stable_crop,0,100,100,0.11566053588768492,0.09937604967706762,0.46213554505440674
0000000000000000039f,stable_crop,500,99,98,0.15156193314827507,0.1678421895671574,0.5254853573576694
0000000000000000039f,stable_crop,1000,94,86,0.18147716768811337,0.1678421895671574,0.4804835062261481
0000000000000000039f,stable_crop,2000,76,53,0.18147716768811337,0.18421765214851796,0.5037469555360689
000000000000000003a3,stable_crop,0,100,100,0.1310171269205585,0.07210455721104647,0.35498207647773383
000000000000000003a3,stable_crop,500,100,94,0.1310171269205585,0.07210455721104647,0.35498207647773383
000000000000000003a3,stable_crop,1000,100,83,0.1310171269205585,0.09135461268312761,0.4108193462241659
000000000000000003a3,stable_crop,2000,78,60,0.15660009901253996,0.10784831625845008,0.40782364359236606
000000000000000003a4,stable_nature,0,100,100,0.011909846446391347,0.025510687210063,0.681729647246256
000000000000000003a4,stable_nature,500,100,100,0.011909846446391347,0.025510687210063,0.681729647246256
000000000000000003a4,stable_nature,1000,97,100,0.012654870797398354,0.025510687210063,0.6684217011685575
000000000000000003a4,stable_nature,2000,66,96,0.024491871905310613,0.030296459712557254,0.5529728469067643
000000000000000003a6,stable_nature,0,100,100,0.02695774564062501,0.06817777104047026,0.7166384691880427
000000000000000003a6,stable_nature,500,97,98,0.02695774564062501,0.06817777104047026,0.7166384691880427
000000000000000003a6,stable_nature,1000,91,88,0.028556956376697595,0.06817777104047026,0.7047910596341403
000000000000000003a6,stable_nature,2000,65,64,0.029356522324888168,0.07994170150742486,0.7314089717445107
000000000000000003a7,stable_crop,0,100,100,0.07473443624424339,0.014791055988942347,0.1652161369886812
000000000000000003a7,stable_crop,500,100,96,0.07473443624424339,0.015125680289087406,0.1683247348483983
000000000000000003a7,stable_crop,1000,98,93,0.07473443624424339,0.01557904346445409,0.1724996480539912
000000000000000003a7,stable_crop,2000,78,70,0.07500957619187291,0.017131275785713763,0.18592486847956466
000000000000000003a8,stable_built,0,100,100,0.06737012582421904,0.0057129690366731324,0.07817086902886557
000000000000000003a8,stable_built,500,98,69,0.06737012582421904,0.11505693567873274,0.6307010304841222
000000000000000003a8,stable_built,1000,92,69,0.06737012582421904,0.11505693567873274,0.6307010304841222
000000000000000003a8,stable_built,2000,71,53,0.07062263152808634,0.11505693567873274,0.6196531875257819
000000000000000003a9,stable_crop,0,100,100,0.022915126214024584,0.01225358292435148,0.3484228800036325
000000000000000003a9,stable_crop,500,100,98,0.022915126214024584,0.017486380561001092,0.4328150595456886
000000000000000003a9,stable_crop,1000,100,91,0.022915126214024584,0.01971935064291066,0.46252122920655564
000000000000000003a9,stable_crop,2000,79,67,0.025132511440578063,0.021329942636097953,0.45907912226156883
000000000000000003aa,stable_built,0,100,98,0.1813790264173693,0.10218671791208159,0.3603634076230279
000000000000000003aa,stable_built,500,98,98,0.1813790264173693,0.10218671791208159,0.3603634076230279
000000000000000003aa,stable_built,1000,95,97,0.1813790264173693,0.10218671791208159,0.3603634076230279
000000000000000003aa,stable_built,2000,68,81,0.19516997243137668,0.11923310195270234,0.37923643776671967
000000000000000003ab,stable_nature,0,100,100,0.061408975397484376,0.027103152995636103,0.3062083523170194
000000000000000003ab,stable_nature,500,99,92,0.061408975397484376,0.08193092214989006,0.5715849079788825
000000000000000003ab,stable_nature,1000,98,90,0.061408975397484376,0.08193092214989006,0.5715849079788825
000000000000000003ad,stable_nature,0,100,100,0.1356653450988699,0.18474521356680745,0.5765890310718432
000000000000000003ad,stable_nature,500,98,93,0.1356653450988699,0.2157467768717952,0.6139423297674155
000000000000000003ad,stable_nature,1000,83,83,0.1356653450988699,0.21650902139324613,0.6147779111500957
000000000000000003ad,stable_nature,2000,36,54,0.17155017422652505,0.2385011489551136,0.5816373109199411
000000000000000003ae,stable_crop,0,100,100,0.031434037555782335,0.011639199517106591,0.27021882514054874
000000000000000003ae,stable_crop,500,97,98,0.031549043751272744,0.01698926042731317,0.3500175936195657
000000000000000003ae,stable_crop,1000,94,79,0.031549043751272744,0.02376657055293685,0.42965392053322143
000000000000000003ae,stable_crop,2000,75,47,0.03977549195761356,0.02790281248616595,0.412285927005346
000000000000000003af,stable_built,0,100,100,0.16603189274910177,0.05959240667936354,0.26412229015249894
000000000000000003af,stable_built,500,100,74,0.16603189274910177,0.08775821877495164,0.34579053631208334
000000000000000003af,stable_built,1000,92,38,0.1864397549556065,0.10844467581932911,0.36775314157473954
000000000000000003b1,stable_nature,0,100,100,0.028484121710706755,0.1741080628992047,0.859401675506822
000000000000000003b1,stable_nature,500,98,96,0.029148062339609693,0.1741080628992047,0.8565944209247373
000000000000000003b1,stable_nature,1000,90,88,0.034750482302446636,0.2180129584134501,0.8625177667906163
000000000000000003b1,stable_nature,2000,70,72,0.04157464545025791,0.29136355141926834,0.8751280392516047
000000000000000003b2,stable_nature,0,100,100,0.07140838996971821,0.3109649783290867,0.813249572562466
000000000000000003b2,stable_nature,500,94,99,0.09132302733430628,0.32013030249537566,0.7780476649128424
000000000000000003b2,stable_nature,1000,90,94,0.1305117575326675,0.3235628511948124,0.712576402589142
000000000000000003b2,stable_nature,2000,70,73,0.14871194439667015,0.35119731935162457,0.7025221271509595
000000000000000003b3,stable_nature,0,100,100,0.042273867737902426,0.07886133591904239,0.6510191384308632
000000000000000003b3,stable_nature,500,97,99,0.04428048766552641,0.07886133591904239,0.6404106551519697
000000000000000003b3,stable_nature,1000,91,90,0.053209840749542915,0.0808135071164944,0.6029808119453064
000000000000000003b3,stable_nature,2000,70,69,0.0547883125083148,0.0941612441215208,0.6321686767748826
000000000000000003b4,stable_nature,0,100,100,0.004328037475833968,0.007155323990809781,0.623103610469032
000000000000000003b4,stable_nature,500,97,98,0.005177853202741977,0.01217694391492905,0.7016471487199685
000000000000000003b4,stable_nature,1000,95,90,0.005177853202741977,0.11692821822505262,0.9575954484232063
000000000000000003b6,stable_built,0,100,100,0.3009300571217895,0.0429680387075243,0.12494410183860279
000000000000000003b6,stable_built,500,100,91,0.3009300571217895,0.05070613636737169,0.14420056099484097
000000000000000003b6,stable_built,1000,100,61,0.3009300571217895,0.058727833400160676,0.16328804385403353
000000000000000003b8,stable_crop,0,100,100,0.0446083950222552,0.032878328416214894,0.42430918429398146
000000000000000003b8,stable_crop,500,92,100,0.0446083950222552,0.032878328416214894,0.42430918429398146
000000000000000003b8,stable_crop,1000,81,97,0.053363071894198956,0.03702721384031702,0.4096370925152232
000000000000000003b8,stable_crop,2000,46,83,0.06129336876941538,0.03831774615342789,0.3846733989748368
000000000000000003ba,stable_crop,0,100,100,0.017708775712485726,0.010508704863960782,0.3724182545326217
000000000000000003ba,stable_crop,500,100,97,0.017708775712485726,0.012483150304302425,0.41345988649242643
000000000000000003ba,stable_crop,1000,92,88,0.020545997477092338,0.01344834579653087,0.3956054008129661
000000000000000003ba,stable_crop,2000,74,44,0.023969708101606833,0.016215086656916976,0.4035129892774678
000000000000000003bb,stable_nature,0,100,100,0.06657786508321062,0.12739219173313315,0.6567621509390743
000000000000000003bb,stable_nature,500,99,21,0.06657786508321062,0.2019070050192132,0.7520237730395609
000000000000000003bc,stable_nature,0,100,100,0.16985746380354796,0.04452671464939058,0.20769589887883144
000000000000000003bc,stable_nature,500,97,94,0.18032357330622556,0.06934845785758856,0.2777582155840679
000000000000000003bc,stable_nature,1000,93,88,0.20214544376937033,0.07384759260951498,0.267570492278178
000000000000000003bc,stable_nature,2000,64,67,0.25079689753855483,0.08011424070869626,0.24210197678083045
000000000000000003bd,stable_built,0,100,100,0.10140825894758046,0.041332640906066434,0.28956410494928553
000000000000000003bd,stable_built,500,96,95,0.10328450732125911,0.041332640906066434,0.28580732929962993
000000000000000003bd,stable_built,1000,93,76,0.10328450732125911,0.047555163147502966,0.31526960380781305
000000000000000003be,stable_built,0,100,100,0.08736743596654835,0.08687061904413518,0.4985743156872939
000000000000000003be,stable_built,500,99,100,0.08736743596654835,0.08687061904413518,0.4985743156872939
000000000000000003be,stable_built,1000,93,96,0.08736743596654835,0.09397273733174709,0.5182124601626384
000000000000000003be,stable_built,2000,61,81,0.08736743596654835,0.12638370235557217,0.5912656341718383
000000000000000003c1,stable_built,0,100,100,0.06940936875372532,0.03936688742306223,0.36190698969009993
000000000000000003c1,stable_built,500,98,96,0.07099534323316041,0.04141458854789717,0.36842463909854983
000000000000000003c1,stable_built,1000,94,89,0.07325188634287619,0.041928244183917183,0.364023239006486
000000000000000003c1,stable_built,2000,71,85,0.07325188634287619,0.041928244183917183,0.364023239006486
000000000000000003c2,stable_nature,0,100,100,0.06132309277627028,0.07516000128927099,0.550690924786826
000000000000000003c2,stable_nature,500,99,100,0.06132309277627028,0.07516000128927099,0.550690924786826
000000000000000003c2,stable_nature,1000,92,98,0.06132309277627028,0.07516000128927099,0.550690924786826
000000000000000003c2,stable_nature,2000,64,85,0.06132309277627028,0.08336927579612703,0.5761829502005612
000000000000000003c3,stable_crop,0,100,100,0.09631256512928137,0.026064616525540974,0.2129859192120143
000000000000000003c3,stable_crop,500,99,92,0.10822985627834017,0.033066684144391845,0.23402331044503052
000000000000000003c3,stable_crop,1000,96,79,0.10822985627834017,0.037502277140557164,0.25733704887515796
000000000000000003c3,stable_crop,2000,73,18,0.13228662457219842,0.04292784825507252,0.24500172595414788
000000000000000003c4,stable_nature,0,99,100,0.009335506225983536,0.19647071219810228,0.9546393384105559
000000000000000003c4,stable_nature,500,99,100,0.009335506225983536,0.19647071219810228,0.9546393384105559
000000000000000003c4,stable_nature,1000,91,100,0.009930380295583064,0.19647071219810228,0.9518879470231546
000000000000000003c4,stable_nature,2000,72,100,0.010526579986732298,0.19647071219810228,0.9491462913520534
000000000000000003c5,stable_crop,0,100,100,0.03949616716231876,0.024156325741889705,0.3795032156535235
000000000000000003c5,stable_crop,500,99,99,0.0442540588174555,0.02415632574188975,0.35310904765608053
000000000000000003c5,stable_crop,1000,97,93,0.053164369428780264,0.02415632574188975,0.3124173377936794
000000000000000003c5,stable_crop,2000,74,64,0.06457122840008638,0.024156325741889705,0.27225280776887034
000000000000000003c9,stable_built,0,100,100,0.06405498824513245,0.01425980123243067,0.18208312028130985
000000000000000003c9,stable_built,500,99,23,0.06405498824513242,0.019335776940355952,0.23186952292756852
000000000000000003ca,stable_built,0,100,100,0.051499798923249476,0.03078565413919032,0.37413240120894076
000000000000000003ca,stable_built,500,99,90,0.051499798923249476,0.037388575294149407,0.4206239074896973
000000000000000003ca,stable_built,1000,91,58,0.05567149668709057,0.03966420687667764,0.41604777007525795
000000000000000003ca,stable_built,2000,67,28,0.06398362112448319,0.043350826214564764,0.40388549332372603
000000000000000003cb,stable_nature,0,100,100,0.019043438830131886,0.11134544484368487,0.8539489081091816
000000000000000003cb,stable_nature,500,99,100,0.019043438830131886,0.11134544484368487,0.8539489081091816
000000000000000003cb,stable_nature,1000,90,98,0.019043438830131886,0.11134544484368487,0.8539489081091816
000000000000000003cb,stable_nature,2000,70,79,0.023784163933244895,0.11661662020191903,0.8305980690878586
000000000000000003cc,stable_built,0,100,100,0.23975825342212684,0.13718496412635198,0.36394066198669467
000000000000000003cc,stable_built,500,98,88,0.2466432278067905,0.15530555460828901,0.38638145306663385
000000000000000003cc,stable_built,1000,94,72,0.2466432278067905,0.15530555460828901,0.38638145306663385
000000000000000003cc,stable_built,2000,73,37,0.3239367627540813,0.16819322334309467,0.3417658506782017
000000000000000003cd,stable_crop,0,100,100,0.05419222833368107,0.011307093204374508,0.17262916529039735
000000000000000003cd,stable_crop,500,98,92,0.07941726828562308,0.015098803359079715,0.15974852843734524
000000000000000003cd,stable_crop,1000,89,77,0.07941726828562308,0.017532709580215043,0.18084284252541466
000000000000000003cd,stable_crop,2000,65,58,0.10573997329307612,0.01839376420339025,0.14817699502333662
000000000000000003ce,stable_crop,0,100,100,0.0503381026875485,0.056055148979883195,0.5268675230885486
000000000000000003ce,stable_crop,500,99,99,0.056673261486803586,0.06737056234294525,0.5431190385977521
000000000000000003ce,stable_crop,1000,94,95,0.056673261486803586,0.06737056234294525,0.5431190385977521
000000000000000003ce,stable_crop,2000,63,69,0.05930568627260924,0.0728789635013154,0.5513421083719549
000000000000000003cf,stable_nature,0,100,100,0.07951207484493372,0.08100643374386962,0.5046547868873945
000000000000000003cf,stable_nature,500,95,99,0.08278674359156728,0.08234360176947678,0.49865820597020216
000000000000000003cf,stable_nature,1000,91,74,0.08278674359156728,0.08234360176947678,0.49865820597020216
000000000000000003d0,stable_nature,0,100,100,0.03784205144744877,0.041870333282813775,0.5252676033212763
000000000000000003d0,stable_nature,500,97,98,0.03784205144744877,0.04663860848106083,0.5520625492269585
000000000000000003d0,stable_nature,1000,92,92,0.03784205144744877,0.05216965670623632,0.5795874534075365
000000000000000003d0,stable_nature,2000,73,69,0.039188688285446596,0.05242431289364404,0.5722366063588462
000000000000000003d1,stable_nature,0,100,100,0.07984080638326399,0.2009162547221428,0.7156231580797024
000000000000000003d1,stable_nature,500,99,98,0.07984080638326399,0.2009162547221428,0.7156231580797024
000000000000000003d1,stable_nature,1000,96,88,0.07984080638326399,0.21358078010915352,0.7278972984284676
000000000000000003d1,stable_nature,2000,69,46,0.12183192039014816,0.285983078445036,0.7012568916326518
000000000000000003d3,stable_crop,0,100,100,0.08135429105591792,0.023905559057056623,0.22710994772624007
000000000000000003d3,stable_crop,500,100,87,0.08135429105591792,0.024570304753691884,0.23196033523340412
000000000000000003d3,stable_crop,1000,98,48,0.08135429105591792,0.029566550485324104,0.2665554108157777
000000000000000003d4,stable_crop,0,100,100,0.0849046868352431,0.10132634012337594,0.544089466602935
000000000000000003d4,stable_crop,500,96,99,0.0849046868352431,0.10132634012337594,0.544089466602935
000000000000000003d4,stable_crop,1000,91,94,0.0849046868352431,0.10132634012337594,0.544089466602935
000000000000000003d4,stable_crop,2000,76,80,0.0849046868352431,0.10285887285345992,0.5478106242949585
000000000000000003d5,stable_crop,0,100,100,0.08816063665427236,0.023569596521565827,0.21095092931795503
000000000000000003d5,stable_crop,500,100,98,0.08816063665427236,0.02540088327490848,0.22367509073958577
000000000000000003d5,stable_crop,1000,99,94,0.08816063665427246,0.026628889682505097,0.23198013383335525
000000000000000003d5,stable_crop,2000,77,71,0.08816063665427246,0.028626512308978613,0.24511697188310747
000000000000000003d6,stable_crop,0,100,100,0.05965488787815341,0.04796382039697269,0.4456829222843671
000000000000000003d6,stable_crop,500,94,98,0.06793184678669803,0.050988597802781824,0.4287622534406813
000000000000000003d6,stable_crop,1000,92,92,0.06793184678669803,0.050988597802781824,0.4287622534406813
000000000000000003d6,stable_crop,2000,75,57,0.10503275274423914,0.0751767612641933,0.4171631097138325
000000000000000003d7,stable_crop,0,100,100,0.03670158152838847,0.06392087240430173,0.6352545570636284
000000000000000003d7,stable_crop,500,99,99,0.03670158152838847,0.06392087240430173,0.6352545570636284
000000000000000003d7,stable_crop,1000,93,93,0.03670158152838847,0.06490498371438884,0.6387873023624703
000000000000000003d7,stable_crop,2000,74,60,0.04192282296461745,0.06840667162372711,0.6200216168699254
000000000000000003d8,stable_nature,0,100,100,0.1156607301821824,0.028423036245245357,0.19726744344488129
000000000000000003d8,stable_nature,500,100,11,0.1156607301821824,0.06328893415276922,0.35366891794752725
000000000000000003d9,stable_nature,0,100,100,0.09011105159547728,0.03282535792077575,0.26701087212221697
000000000000000003d9,stable_nature,500,97,90,0.09011105159547728,0.047447355517020465,0.3449251595205827
000000000000000003d9,stable_nature,1000,89,59,0.09652621528116737,0.05385433085653359,0.3581203303176061
