parent_id,parent_label,min_dist_m,n_good,n_bad,dor_knn
000000000000000006d5,stable_nature,500,93,100,0.7203600303283001
000000000000000006d8,stable_crop,500,98,98,0.318686925225324
000000000000000006db,stable_nature,500,94,94,0.7094017412093249
000000000000000006de,stable_crop,500,100,97,0.24647365845877003
000000000000000006e0,stable_nature,500,97,100,0.74433789381211
000000000000000006e1,stable_crop,500,96,96,0.43350474952345075
000000000000000006e2,stable_nature,500,96,91,0.17079429343188765
000000000000000006e4,stable_nature,500,97,99,0.6720950456344441
00000000000000000000,stable_crop,1000,74,96,0.5071874626027333
00000000000000000002,stable_built,1000,94,86,0.2957127387320361
00000000000000000003,stable_crop,1000,96,94,0.12677575368907926
00000000000000000004,stable_nature,1000,34,98,0.7928330974668053
00000000000000000005,stable_crop,1000,93,80,0.16863633509146095
00000000000000000006,stable_crop,1000,100,83,0.3335817253278166
00000000000000000007,stable_crop,1000,90,95,0.5939917337662818
00000000000000000008,stable_crop,1000,93,88,0.4256915161615278
00000000000000000009,stable_crop,1000,95,79,0.40927495287415755
0000000000000000000a,stable_crop,1000,98,94,0.2157799798153428
0000000000000000000b,stable_nature,1000,85,82,0.5137667997008856
0000000000000000000c,stable_crop,1000,93,95,0.406530191103792
0000000000000000000d,stable_nature,1000,95,90,0.47715131637284713
0000000000000000000f,stable_nature,1000,96,81,0.5265905755127067
00000000000000000012,stable_crop,1000,89,70,0.373188474271992
00000000000000000013,stable_nature,1000,85,95,0.6055956831956667
00000000000000000014,stable_crop,1000,89,92,0.4305531878122773
00000000000000000015,stable_crop,1000,92,95,0.4896423605268663
00000000000000000016,stable_nature,1000,92,87,0.6565965655263541
00000000000000000017,stable_crop,1000,89,91,0.11833227238328771
00000000000000000018,stable_nature,1000,91,54,0.9134963773191117
00000000000000000019,stable_nature,1000,93,96,0.32688550437122754
0000000000000000001a,stable_nature,1000,85,81,0.597698939677102
0000000000000000001b,stable_nature,1000,94,91,0.4284376655972474
0000000000000000001c,stable_nature,1000,87,97,0.4120957376211319
0000000000000000001d,stable_nature,1000,94,90,0.6831896712403367
0000000000000000001e,stable_crop,1000,93,96,0.527119729594885
0000000000000000001f,stable_nature,1000,95,100,0.7653661181675172
00000000000000000020,stable_nature,1000,89,93,0.5457987556774231
00000000000000000021,stable_nature,1000,92,97,0.6481725225063217
00000000000000000022,stable_crop,1000,96,89,0.610453920932988
00000000000000000023,stable_built,1000,100,59,0.22000177476460422
00000000000000000024,stable_nature,1000,80,100,0.8544236244247876
00000000000000000025,stable_crop,1000,94,89,0.3208091451857228
00000000000000000026,stable_built,1000,100,96,0.29048660703522267
00000000000000000027,stable_built,1000,93,81,0.4544019420461383
00000000000000000029,stable_built,1000,93,94,0.6207997211670753
0000000000000000002a,stable_built,1000,93,92,0.5416547397783564
0000000000000000002c,stable_nature,1000,95,83,0.49417477648165575
0000000000000000002e,stable_nature,1000,94,99,0.5841707103603064
0000000000000000002f,stable_nature,1000,92,94,0.5979117212142967
00000000000000000030,stable_nature,1000,89,100,0.8201328027303553
00000000000000000031,stable_nature,1000,95,38,0.5189589480648216
00000000000000000032,stable_nature,1000,82,99,0.6512144885568041
00000000000000000033,stable_nature,1000,91,96,0.29723151133941184
00000000000000000034,stable_built,1000,98,78,0.15235008049596727
00000000000000000035,stable_crop,1000,85,97,0.6076481986460753
00000000000000000036,stable_nature,1000,97,79,0.639653581118257
00000000000000000037,stable_nature,1000,92,84,0.40893665470277324
00000000000000000038,stable_nature,1000,88,73,0.5343686604035217
00000000000000000039,stable_built,1000,90,95,0.5063415149098421
0000000000000000003b,stable_crop,1000,93,92,0.403678483237842
0000000000000000003c,stable_nature,1000,92,93,0.46185830883652335
0000000000000000003d,stable_crop,1000,97,87,0.31029386448403795
0000000000000000003e,stable_nature,1000,94,85,0.7278717445160948
0000000000000000003f,stable_crop,1000,93,80,0.11119183039832224
00000000000000000040,stable_built,1000,94,76,0.22880121165746395
00000000000000000041,stable_crop,1000,97,89,0.5177091304637534
00000000000000000042,stable_crop,1000,97,88,0.49754743738177654
00000000000000000043,stable_nature,1000,100,90,0.4485375748542251
00000000000000000044,stable_crop,1000,93,95,0.48150686751597804
00000000000000000045,stable_built,1000,94,44,0.28208101458567586
00000000000000000046,stable_crop,1000,98,92,0.32703331234185656
00000000000000000047,stable_nature,1000,94,91,0.5461782872533769
00000000000000000048,stable_crop,1000,83,86,0.2618749015607133
0000000000000000004b,stable_crop,1000,98,86,0.3631850626004564
0000000000000000004c,stable_nature,1000,88,91,0.5037449281137396
0000000000000000004d,stable_crop,1000,97,64,0.30448297592253704
0000000000000000004e,stable_crop,1000,92,92,0.49274530661869453
00000000000000000050,stable_crop,1000,85,65,0.10773295804463941
00000000000000000051,stable_crop,1000,90,89,0.2752523671312324
00000000000000000052,stable_built,1000,88,93,0.34158282236525467
00000000000000000053,stable_nature,1000,90,53,0.48926907763763516
00000000000000000054,stable_built,1000,99,94,0.2749709492320013
00000000000000000055,stable_crop,1000,96,94,0.47040819168899495
00000000000000000056,stable_nature,1000,89,95,0.5946172945422908
00000000000000000057,stable_crop,1000,99,93,0.344730045495753
00000000000000000058,stable_built,1000,96,100,0.5548137509107761
00000000000000000059,stable_nature,1000,95,89,0.417980626572041
0000000000000000005b,stable_built,1000,91,75,0.4854579909406663
0000000000000000005c,stable_nature,1000,93,82,0.37715056121761953
0000000000000000005d,stable_nature,1000,92,94,0.5824780806110346
0000000000000000005e,stable_nature,1000,91,87,0.5356336358938104
0000000000000000005f,stable_crop,1000,96,79,0.2895988082220337
00000000000000000060,stable_nature,1000,94,100,0.7726692044889208
00000000000000000061,stable_nature,1000,93,82,0.32163009526934994
00000000000000000062,stable_nature,1000,89,14,0.7572142237613466
00000000000000000063,stable_crop,1000,89,85,0.5970629796009057
00000000000000000064,stable_nature,1000,92,89,0.47909571757764674
00000000000000000065,stable_nature,1000,94,90,0.3674529164158311
00000000000000000066,stable_nature,1000,92,96,0.4613182297743496
00000000000000000067,stable_built,1000,90,81,0.4519517312457744
00000000000000000068,stable_nature,1000,93,96,0.6517031662329277
00000000000000000069,stable_nature,1000,98,90,0.7075117718862518
0000000000000000006a,stable_built,1000,100,58,0.24423703415130554
0000000000000000006b,stable_crop,1000,96,82,0.3055560699691696
0000000000000000006c,stable_nature,1000,89,96,0.6588476276349101
0000000000000000006d,stable_nature,1000,98,69,0.4071599953456178
0000000000000000006e,stable_crop,1000,87,99,0.5750924447262518
0000000000000000006f,stable_nature,1000,95,90,0.46079113016693124
00000000000000000070,stable_nature,1000,97,80,0.536718160778858
00000000000000000071,stable_built,1000,92,91,0.5406552230068356
00000000000000000072,stable_nature,1000,87,90,0.42190278357001926
00000000000000000074,stable_crop,1000,92,74,0.41652557905968945
00000000000000000075,stable_nature,1000,90,99,0.7946465854607087
0000000000000000007a,stable_crop,1000,96,87,0.176044385688119
0000000000000000007b,stable_nature,1000,95,91,0.30541101296711837
0000000000000000007c,stable_nature,1000,94,97,0.5775329636835164
0000000000000000007d,stable_nature,1000,95,96,0.4406107727845216
0000000000000000007e,stable_nature,1000,94,9,0.8452743202587283
0000000000000000007f,stable_crop,1000,87,94,0.45914463436775976
00000000000000000080,stable_nature,1000,96,63,0.5446762962525097
00000000000000000081,stable_crop,1000,94,97,0.454973935271322
00000000000000000082,stable_built,1000,97,86,0.30721075567258826
00000000000000000083,stable_built,1000,90,98,0.3251406489292279
00000000000000000084,stable_crop,1000,95,77,0.5131938000622392
00000000000000000086,stable_nature,1000,93,90,0.6230136522044502
00000000000000000088,stable_nature,1000,91,94,0.5613088080027837
00000000000000000089,stable_nature,1000,80,95,0.6978288208967057
0000000000000000008a,stable_nature,1000,96,89,0.41856155605381395
0000000000000000008d,stable_nature,1000,89,66,0.4860376421252025
0000000000000000008f,stable_crop,1000,98,73,0.31962519589892385
00000000000000000090,stable_nature,1000,94,83,0.2932018734258049
00000000000000000091,stable_nature,1000,95,96,0.37368599423020327
00000000000000000092,stable_nature,1000,93,96,0.575978460230248
00000000000000000093,stable_nature,1000,92,91,0.6449609746583552
00000000000000000095,stable_nature,1000,90,100,0.9597356569107223
00000000000000000096,stable_crop,1000,74,80,0.21221809783323692
00000000000000000097,stable_nature,1000,80,95,0.5645367895309649
00000000000000000098,stable_nature,1000,93,45,0.4225885971898989
00000000000000000099,stable_nature,1000,94,100,0.7497568060374995
0000000000000000009a,stable_nature,1000,87,100,0.781757427186272
0000000000000000009c,stable_nature,1000,95,94,0.6948964938310491
0000000000000000009e,stable_nature,1000,88,94,0.452121673272986
0000000000000000009f,stable_nature,1000,92,99,0.5780292284010384
000000000000000000a0,stable_nature,1000,88,81,0.39229372149013697
000000000000000000a2,stable_nature,1000,77,94,0.610773054069191
000000000000000000a3,stable_nature,1000,94,76,0.5565525405427915
000000000000000000a4,stable_nature,1000,88,70,0.39612380115126467
000000000000000000a5,stable_crop,1000,95,92,0.5969049204049537
000000000000000000a6,stable_nature,1000,90,99,0.9545509402969573
000000000000000000a7,stable_nature,1000,85,95,0.7345062556196712
000000000000000000a9,stable_built,1000,95,83,0.24898373253334302
000000000000000000aa,stable_nature,1000,94,100,0.8774905285414726
000000000000000000ab,stable_crop,1000,96,94,0.43489224005552546
000000000000000000ac,stable_nature,1000,95,92,0.40479576390011435
000000000000000000ad,stable_crop,1000,100,77,0.23382453713661341
000000000000000000ae,stable_nature,1000,89,88,0.5903638784555987
000000000000000000b0,stable_crop,1000,87,91,0.5557438607705768
000000000000000000b2,stable_crop,1000,89,81,0.3949456366283074
000000000000000000b3,stable_nature,1000,97,100,0.9104323894197964
000000000000000000b4,stable_crop,1000,84,94,0.308960717902585
000000000000000000b5,stable_crop,1000,80,95,0.622185699495791
000000000000000000b6,stable_crop,1000,97,89,0.49407180182880706
000000000000000000b7,stable_nature,1000,88,96,0.5679133013466251
000000000000000000b9,stable_nature,1000,94,73,0.48502621857979217
000000000000000000ba,stable_crop,1000,95,82,0.4062224625546315
000000000000000000bb,stable_built,1000,96,75,0.20436733826750844
000000000000000000bc,stable_nature,1000,61,97,0.6949253157181144
000000000000000000bd,stable_built,1000,85,38,0.3894436928243986
000000000000000000be,stable_built,1000,92,91,0.5564697703462491
000000000000000000c1,stable_nature,1000,88,84,0.5059738731272783
000000000000000000c3,stable_crop,1000,88,87,0.4400575312091494
000000000000000000c4,stable_nature,1000,84,96,0.41139197987205295
000000000000000000c5,stable_nature,1000,92,100,0.9508906886662409
000000000000000000c6,stable_nature,1000,98,77,0.6717458252248835
000000000000000000c7,stable_crop,1000,96,88,0.570998460503862
000000000000000000c8,stable_built,1000,88,77,0.2970674976668906
000000000000000000c9,stable_nature,1000,91,93,0.6185034891209603
000000000000000000ca,stable_crop,1000,93,88,0.3950662043991965
000000000000000000cb,stable_crop,1000,90,97,0.5501154134089731
000000000000000000cc,stable_crop,1000,95,90,0.2941666241513923
000000000000000000cd,stable_nature,1000,96,43,0.5888926545914398
000000000000000000cf,stable_crop,1000,91,86,0.2005503645225369
000000000000000000d0,stable_nature,1000,97,92,0.6907384890709529
000000000000000000d1,stable_nature,1000,89,91,0.508693488632662
000000000000000000d2,stable_nature,1000,91,100,0.6880348358192168
000000000000000000d3,stable_crop,1000,99,86,0.3499942310215888
000000000000000000d4,stable_crop,1000,91,92,0.3771179743822883
000000000000000000d5,stable_crop,1000,93,76,0.10102777290167346
000000000000000000d6,stable_crop,1000,84,95,0.25024791242762257
000000000000000000d7,stable_nature,1000,89,94,0.5840859405529278
000000000000000000d8,stable_crop,1000,89,95,0.5534233906567261
000000000000000000db,stable_nature,1000,91,100,0.6058667263512083
000000000000000000dc,stable_crop,1000,96,95,0.4125978581931377
000000000000000000dd,stable_crop,1000,96,85,0.5064768022469113
000000000000000000de,stable_nature,1000,93,87,0.500039271156035
000000000000000000df,stable_crop,1000,100,82,0.42391254962878033
000000000000000000e0,stable_nature,1000,92,100,0.8627379604587756
000000000000000000e1,stable_built,1000,98,68,0.3648219998601894
000000000000000000e5,stable_crop,1000,92,88,0.6425685884512327
000000000000000000e6,stable_nature,1000,96,87,0.5000189605341108
000000000000000000e7,stable_nature,1000,92,84,0.6975261485534648
000000000000000000e8,stable_crop,1000,92,90,0.47863079973412376
000000000000000000ea,stable_nature,1000,95,98,0.5377801580184388
000000000000000000eb,stable_nature,1000,95,89,0.5422622745273302
000000000000000000ec,stable_nature,1000,93,100,0.7522395505260878
000000000000000000ee,stable_crop,1000,96,90,0.42354305962808303
000000000000000000ef,stable_crop,1000,98,75,0.26740507982119
000000000000000000f1,stable_nature,1000,89,93,0.7576737934881765
000000000000000000f3,stable_nature,1000,93,91,0.5154367930253426
000000000000000000f4,stable_crop,1000,92,89,0.09851142061729852
000000000000000000f5,stable_nature,1000,91,96,0.6660571204419672
000000000000000000f6,stable_nature,1000,92,81,0.4414973725880505
000000000000000000f7,stable_nature,1000,91,100,0.7758822806846785
000000000000000000f9,stable_nature,1000,93,100,0.7696443173609876
000000000000000000fa,stable_built,1000,99,89,0.37758492559044665
000000000000000000fb,stable_crop,1000,92,92,0.26303905675859546
000000000000000000fc,stable_crop,1000,91,93,0.2923129801957677
000000000000000000fd,stable_nature,1000,88,87,0.5622978892084488
000000000000000000fe,stable_nature,1000,83,97,0.6484360191682627
000000000000000000ff,stable_nature,1000,93,96,0.9259530475094973
00000000000000000100,stable_nature,1000,91,80,0.4290834484153628
00000000000000000101,stable_nature,1000,94,94,0.5338972186507263
00000000000000000102,stable_nature,1000,95,100,0.9040955523449112
00000000000000000103,stable_crop,1000,84,92,0.2689502803756365
00000000000000000104,stable_crop,1000,96,83,0.048636311314796676
00000000000000000105,stable_nature,1000,91,95,0.6850012515021615
00000000000000000106,stable_nature,1000,94,80,0.7219977066512611
00000000000000000107,stable_built,1000,99,82,0.303166131611285
00000000000000000108,stable_nature,1000,89,17,0.94757399686615
00000000000000000109,stable_nature,1000,91,87,0.5604891516627273
0000000000000000010a,stable_nature,1000,93,97,0.7862967963714496
0000000000000000010b,stable_crop,1000,96,79,0.1729720305177873
0000000000000000010c,stable_nature,1000,92,93,0.3405739690875103
0000000000000000010e,stable_nature,1000,91,90,0.8107959183603528
0000000000000000010f,stable_nature,1000,93,97,0.5963174283925256
00000000000000000110,stable_built,1000,97,66,0.32479848274358986
00000000000000000111,stable_nature,1000,91,80,0.6080759778880603
00000000000000000112,stable_nature,1000,98,82,0.47609266675117795
00000000000000000115,stable_nature,1000,63,93,0.6017535405211557
00000000000000000116,stable_nature,1000,95,92,0.7266801830150169
00000000000000000118,stable_nature,1000,95,99,0.3826849904810907
00000000000000000119,stable_crop,1000,100,95,0.5381004174924483
0000000000000000011a,stable_nature,1000,92,98,0.7228073259324678
0000000000000000011d,stable_crop,1000,99,89,0.4912391727706393
0000000000000000011e,stable_built,1000,90,91,0.21903945051173668
0000000000000000011f,stable_nature,1000,90,94,0.632801200561707
00000000000000000120,stable_built,1000,85,50,0.21361960983418807
00000000000000000121,stable_crop,1000,97,89,0.3984278091915784
00000000000000000122,stable_crop,1000,96,88,0.272270537625448
00000000000000000123,stable_nature,1000,94,91,0.5029465712153638
00000000000000000124,stable_crop,1000,91,84,0.4010456438932234
00000000000000000125,stable_built,1000,89,80,0.563768921873058
00000000000000000126,stable_crop,1000,97,81,0.20983434807536117
00000000000000000127,stable_crop,1000,95,88,0.2566455279828962
00000000000000000129,stable_crop,1000,99,82,0.3268334551206001
0000000000000000012a,stable_nature,1000,95,90,0.6133026719591707
0000000000000000012b,stable_nature,1000,93,93,0.3920109433662731
0000000000000000012c,stable_crop,1000,96,85,0.30759401589334584
0000000000000000012d,stable_nature,1000,79,98,0.5071553145196553
0000000000000000012e,stable_crop,1000,97,94,0.30688440275663814
00000000000000000130,stable_crop,1000,87,90,0.27476095748116214
00000000000000000131,stable_crop,1000,95,97,0.46460546547773734
00000000000000000132,stable_nature,1000,83,99,0.5361557724251728
00000000000000000133,stable_nature,1000,95,100,0.9264071638467349
00000000000000000134,stable_built,1000,69,74,0.5330229557588787
00000000000000000135,stable_crop,1000,91,100,0.44526798236867987
00000000000000000136,stable_crop,1000,94,68,0.10893136608694573
00000000000000000137,stable_nature,1000,95,84,0.45006161702537506
00000000000000000138,stable_crop,1000,95,94,0.5600854711728135
00000000000000000139,stable_crop,1000,89,95,0.21059814153520523
0000000000000000013a,stable_nature,1000,94,96,0.4977361384110495
0000000000000000013b,stable_nature,1000,81,100,0.6171249730799695
0000000000000000013d,stable_built,1000,93,84,0.2850076455825363
0000000000000000013e,stable_crop,1000,90,92,0.505898903751271
0000000000000000013f,stable_crop,1000,98,89,0.29406499838936756
00000000000000000140,stable_nature,1000,90,93,0.656117951865497
00000000000000000141,stable_crop,1000,97,85,0.1768501871651422
00000000000000000142,stable_built,1000,92,96,0.3788302211168784
00000000000000000143,stable_crop,1000,97,31,0.35484284909005015
00000000000000000145,stable_nature,1000,95,84,0.4775293368866747
00000000000000000146,stable_crop,1000,94,89,0.20651749048729914
00000000000000000147,stable_nature,1000,93,92,0.47147018220315723
00000000000000000148,stable_built,1000,88,74,0.3268037678847687
0000000000000000014a,stable_nature,1000,93,89,0.39637104705210013
0000000000000000014b,stable_nature,1000,95,84,0.48147085118880795
0000000000000000014d,stable_nature,1000,86,100,0.4481100071288771
0000000000000000014e,stable_nature,1000,93,78,0.45044097157999274
0000000000000000014f,stable_crop,1000,87,94,0.4535841067525297
00000000000000000150,stable_crop,1000,59,56,0.656734307767823
00000000000000000152,stable_nature,1000,95,85,0.4944473849531777
00000000000000000153,stable_crop,1000,87,96,0.15585768386615131
00000000000000000154,stable_built,1000,93,100,0.5474106431202655
00000000000000000155,stable_nature,1000,95,97,0.7509600093721333
00000000000000000156,stable_nature,1000,48,51,0.525879314262868
00000000000000000158,stable_crop,1000,91,88,0.4321181705795921
00000000000000000159,stable_crop,1000,97,76,0.3133725118459985
0000000000000000015a,stable_nature,1000,95,99,0.7339564293107822
0000000000000000015b,stable_nature,1000,85,90,0.5297827629383971
0000000000000000015d,stable_nature,1000,86,95,0.9586294087785601
0000000000000000015e,stable_crop,1000,95,95,0.41535299582147106
0000000000000000015f,stable_nature,1000,90,99,0.5054681204533936
00000000000000000160,stable_nature,1000,92,57,0.6625656170224391
00000000000000000162,stable_nature,1000,89,100,0.7035340647797544
00000000000000000163,stable_nature,1000,86,98,0.8927457302265556
00000000000000000164,stable_built,1000,86,97,0.40437825167023594
00000000000000000165,stable_nature,1000,94,94,0.6351504982320212
00000000000000000166,stable_crop,1000,93,95,0.38771437568210837
00000000000000000167,stable_crop,1000,87,95,0.13163448930798186
00000000000000000168,stable_built,1000,93,92,0.3326600668185931
00000000000000000169,stable_nature,1000,91,99,0.5510957920523291
0000000000000000016b,stable_crop,1000,95,94,0.5604821282089748
0000000000000000016d,stable_built,1000,68,86,0.6148904505221404
0000000000000000016e,stable_built,1000,92,97,0.3732020766807417
00000000000000000170,stable_crop,1000,96,89,0.2886433155254699
00000000000000000171,stable_crop,1000,95,63,0.26284567732704994
00000000000000000172,stable_nature,1000,85,99,0.5671269419057231
00000000000000000173,stable_crop,1000,93,73,0.4302356637658724
00000000000000000174,stable_nature,1000,93,100,0.7000241365611563
00000000000000000175,stable_built,1000,91,89,0.5387031865005201
00000000000000000177,stable_crop,1000,95,85,0.2529325787434138
00000000000000000179,stable_built,1000,95,68,0.4718831592546187
0000000000000000017a,stable_nature,1000,93,92,0.4949202590131254
0000000000000000017b,stable_built,1000,85,52,0.4223003904159479
0000000000000000017c,stable_crop,1000,90,88,0.4523129550649983
0000000000000000017d,stable_crop,1000,95,95,0.6266345651920575
0000000000000000017e,stable_crop,1000,99,95,0.3955544002019573
0000000000000000017f,stable_crop,1000,96,84,0.4421780647068175
00000000000000000180,stable_nature,1000,86,99,0.4850784744784238
00000000000000000181,stable_nature,1000,87,92,0.6431226043695681
00000000000000000183,stable_crop,1000,93,89,0.4792004684955557
00000000000000000184,stable_nature,1000,90,90,0.5415148689634669
00000000000000000185,stable_built,1000,86,89,0.44495399473837705
00000000000000000186,stable_crop,1000,99,83,0.6114818507486236
00000000000000000187,stable_crop,1000,96,89,0.35972418445651205
00000000000000000188,stable_nature,1000,92,80,0.922333437449706
00000000000000000189,stable_nature,1000,94,91,0.5633251773323252
0000000000000000018a,stable_crop,1000,95,90,0.4778829067413571
0000000000000000018b,stable_crop,1000,78,93,0.5155900193971034
0000000000000000018c,stable_crop,1000,96,92,0.19730593246129874
0000000000000000018d,stable_nature,1000,92,92,0.48502918113071
0000000000000000018e,stable_nature,1000,90,100,0.4147382964320548
0000000000000000018f,stable_crop,1000,96,91,0.07185772573682528
00000000000000000190,stable_built,1000,83,62,0.3987679113119115
00000000000000000191,stable_crop,1000,91,90,0.5499700287834529
00000000000000000193,stable_nature,1000,88,97,0.6623166039902318
00000000000000000194,stable_nature,1000,90,98,0.555072654511103
00000000000000000195,stable_nature,1000,91,95,0.45680977177131815
00000000000000000197,stable_crop,1000,95,79,0.2612830998992658
00000000000000000198,stable_crop,1000,100,86,0.28184947680537603
00000000000000000199,stable_nature,1000,85,87,0.8270613536589954
0000000000000000019a,stable_nature,1000,90,100,0.8713782492813807
0000000000000000019b,stable_nature,1000,92,97,0.5084932787848485
0000000000000000019c,stable_nature,1000,87,86,0.5314468916821511
0000000000000000019d,stable_built,1000,88,97,0.4555575648986577
0000000000000000019f,stable_crop,1000,89,87,0.48784022919225556
000000000000000001a0,stable_nature,1000,90,100,0.5040703576784308
000000000000000001a1,stable_nature,1000,96,79,0.537750201963226
000000000000000001a2,stable_nature,1000,89,94,0.5329076206676152
000000000000000001a3,stable_crop,1000,84,95,0.5726284992401145
000000000000000001a4,stable_built,1000,92,73,0.32268682747589617
000000000000000001a5,stable_crop,1000,97,84,0.19050873893620246
000000000000000001a7,stable_built,1000,94,92,0.5456849844215449
000000000000000001a9,stable_crop,1000,89,90,0.4120158882023164
000000000000000001aa,stable_nature,1000,89,95,0.31446472425488403
000000000000000001ab,stable_nature,1000,84,97,0.7063756367957958
000000000000000001ac,stable_built,1000,90,89,0.38784136787768564
000000000000000001ad,stable_crop,1000,89,93,0.17364010219669335
000000000000000001ae,stable_nature,1000,86,99,0.8691104419211262
000000000000000001af,stable_nature,1000,91,100,0.6713211912125417
000000000000000001b0,stable_built,1000,84,82,0.17579477024042017
000000000000000001b1,stable_crop,1000,93,96,0.46859472478965697
000000000000000001b3,stable_crop,1000,87,92,0.5297704488676764
000000000000000001b5,stable_nature,1000,93,39,0.47370942477601535
000000000000000001b6,stable_nature,1000,87,65,0.263106591900466
000000000000000001b7,stable_nature,1000,84,100,0.7825630888360655
000000000000000001b8,stable_nature,1000,94,88,0.3095906247969154
000000000000000001b9,stable_built,1000,97,76,0.29370811803762015
000000000000000001ba,stable_crop,1000,85,93,0.5797514974372383
000000000000000001bb,stable_crop,1000,100,84,0.4160180077453101
000000000000000001bc,stable_crop,1000,97,91,0.28709527374497196
000000000000000001bd,stable_nature,1000,90,99,0.8589061217558553
000000000000000001bf,stable_nature,1000,94,100,0.6214543786446225
000000000000000001c0,stable_built,1000,96,30,0.2163686203358253
000000000000000001c1,stable_crop,1000,95,85,0.13287287916839602
000000000000000001c2,stable_crop,1000,94,92,0.3091706365469115
000000000000000001c3,stable_crop,1000,86,95,0.3010809232629145
000000000000000001c4,stable_nature,1000,92,82,0.38666290350158455
000000000000000001c5,stable_crop,1000,92,78,0.15648502254379187
000000000000000001c6,stable_nature,1000,93,95,0.7127183435195765
000000000000000001c7,stable_built,1000,83,87,0.5733234138772573
000000000000000001c8,stable_built,1000,97,75,0.4433339707792315
000000000000000001c9,stable_nature,1000,98,87,0.5325860866262029
000000000000000001cb,stable_crop,1000,89,94,0.6901980268536483
000000000000000001cc,stable_nature,1000,91,100,0.7531870923299501
000000000000000001ce,stable_nature,1000,89,91,0.6079682828643811
000000000000000001cf,stable_crop,1000,92,92,0.3063028732595776
000000000000000001d0,stable_crop,1000,97,71,0.4952177126227906
000000000000000001d1,stable_built,1000,86,78,0.5016009601039908
000000000000000001d2,stable_built,1000,92,69,0.49301946356452825
000000000000000001d3,stable_nature,1000,94,91,0.6508825496563222
000000000000000001d4,stable_crop,1000,83,96,0.5814416782843056
000000000000000001d5,stable_crop,1000,89,92,0.498814612385856
000000000000000001d6,stable_built,1000,88,82,0.25207029242024137
000000000000000001d9,stable_nature,1000,92,90,0.5329097363776204
000000000000000001da,stable_nature,1000,82,100,0.6150941384594433
000000000000000001db,stable_built,1000,94,87,0.5165769697257899
000000000000000001dc,stable_nature,1000,96,93,0.4960580392064635
000000000000000001dd,stable_crop,1000,93,93,0.2254687219102964
000000000000000001de,stable_nature,1000,98,82,0.35384755864328027
000000000000000001e0,stable_nature,1000,92,87,0.3931326882015661
000000000000000001e1,stable_nature,1000,89,98,0.44920157619629125
000000000000000001e3,stable_crop,1000,89,90,0.2319978095609609
000000000000000001e6,stable_nature,1000,97,88,0.4686316911516632
000000000000000001e7,stable_nature,1000,95,80,0.8687261025042415
000000000000000001e8,stable_crop,1000,98,89,0.4921953440340882
000000000000000001e9,stable_nature,1000,94,68,0.5139609633091403
000000000000000001ea,stable_crop,1000,100,88,0.21284880858999572
000000000000000001eb,stable_built,1000,89,77,0.1679023426295393
000000000000000001ec,stable_crop,1000,97,85,0.3261084959768376
000000000000000001ed,stable_crop,1000,86,96,0.4301171514369986
000000000000000001ef,stable_built,1000,95,85,0.45288150232098406
000000000000000001f0,stable_nature,1000,92,93,0.6296537227876399
000000000000000001f1,stable_crop,1000,86,90,0.5275254588378893
000000000000000001f2,stable_crop,1000,86,94,0.5396558478516342
000000000000000001f3,stable_nature,1000,92,94,0.5256454350469163
000000000000000001f4,stable_nature,1000,97,80,0.6059425849216542
000000000000000001f5,stable_crop,1000,95,94,0.23623888456778566
000000000000000001f6,stable_crop,1000,91,96,0.422213447627702
000000000000000001f8,stable_nature,1000,92,68,0.42292287387785793
000000000000000001fa,stable_built,1000,95,90,0.3140000969920514
000000000000000001fb,stable_crop,1000,93,92,0.43223247369032153
000000000000000001fc,stable_built,1000,97,27,0.4018631180976712
000000000000000001fd,stable_nature,1000,87,97,0.4413502765882246
000000000000000001fe,stable_built,1000,93,92,0.2885008481885686
000000000000000001ff,stable_nature,1000,93,71,0.26493636886581207
00000000000000000200,stable_nature,1000,91,93,0.583260251994949
00000000000000000202,stable_nature,1000,93,100,0.9575138587734091
00000000000000000203,stable_crop,1000,92,95,0.6534814415757977
00000000000000000204,stable_nature,1000,87,85,0.46248621471312723
00000000000000000205,stable_crop,1000,89,95,0.23998820558664988
00000000000000000207,stable_nature,1000,79,89,0.45578173732162686
00000000000000000208,stable_nature,1000,94,86,0.3348975035357594
0000000000000000020b,stable_nature,1000,93,26,0.4224817002952656
0000000000000000020c,stable_crop,1000,91,91,0.525833944906208
0000000000000000020d,stable_built,1000,98,21,0.3410116556621803
0000000000000000020e,stable_built,1000,99,90,0.3452149701157619
0000000000000000020f,stable_built,1000,94,92,0.6189416473298192
00000000000000000210,stable_nature,1000,90,99,0.4408648299352851
00000000000000000211,stable_nature,1000,93,94,0.4993827664810771
00000000000000000213,stable_nature,1000,82,96,0.6235841493626574
00000000000000000214,stable_nature,1000,91,39,0.512155510400691
00000000000000000215,stable_crop,1000,98,90,0.19201005431820325
00000000000000000216,stable_crop,1000,93,37,0.25242238424223645
00000000000000000217,stable_built,1000,96,100,0.32684143256187825
00000000000000000218,stable_crop,1000,100,83,0.14537797535203065
0000000000000000021a,stable_nature,1000,88,79,0.47372101180758647
0000000000000000021b,stable_nature,1000,92,99,0.8680596557334985
0000000000000000021c,stable_crop,1000,95,87,0.461620860546175
0000000000000000021d,stable_crop,1000,92,86,0.40513087216946064
0000000000000000021e,stable_crop,1000,92,94,0.1815468840315229
