strategy,parent_id,parent_label,x_obs_source,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
random_40,00000000000000000362,built_loss,test_site,40,40,38.24304273990343,37.3049399076274,37.3049399076274,0.5912967354788605,0.5051533689029407,0.6369462157230683,0.1317928468201276
random_40,00000000000000000363,built_loss,test_site,40,40,38.207365559389736,31.775733821887886,31.775733821887886,0.22260288722373744,0.19405421080874963,0.28179892844401694,0.08774471763526731
random_40,00000000000000000364,built_loss,test_site,40,40,36.21353138536481,38.57729905978105,36.21353138536481,0.5978009033571581,0.530178214434432,0.67039830927043,0.14022009483599795
random_40,00000000000000000380,built_loss,test_site,40,40,35.257632908434694,25.120781817422902,25.120781817422902,0.5286101757745276,0.47566336791704955,0.5920725080290054,0.1164091401119558
random_40,00000000000000000384,built_loss,test_site,40,40,34.49329309653163,27.291384491682898,27.291384491682898,0.5940258206828981,0.5543269688645259,0.6173426739685565,0.06301570510403054
random_40,0000000000000000039e,built_loss,test_site,40,40,37.32411941457029,14.516776338158474,14.516776338158474,0.5078308716229448,0.4548976461658829,0.5386343293449852,0.08373668317910232
random_40,000000000000000003a1,built_loss,test_site,40,40,36.44521186513871,21.673442307614064,21.673442307614064,0.6257384722391985,0.5824547249266322,0.7079057768659602,0.12545105193932804
random_40,000000000000000003a5,built_loss,test_site,40,40,37.91060422506844,31.422331148364357,31.422331148364357,0.38259306533487253,0.3217345526879942,0.45943850690368554,0.13770395421569132
random_40,000000000000000003b7,built_loss,test_site,40,40,37.37488203943852,19.429681831792617,19.429681831792617,0.47120914603539765,0.4345638611140367,0.5054225702132976,0.0708587090992609
random_40,000000000000000003bf,built_loss,test_site,40,40,34.00816354107426,33.40413688147778,33.40413688147778,0.550609309255487,0.5152369885046042,0.6168951616724361,0.10165817316783188
random_40,000000000000000003d2,built_loss,test_site,40,40,33.36879616888724,37.727162163356454,33.36879616888724,0.5903806581269189,0.504650082964983,0.6626107084872402,0.1579606255222572
random_40,000000000000000003f8,built_loss,test_site,40,40,36.937571633247785,14.28054499827528,14.28054499827528,0.22551854109252165,0.19904107678689298,0.24704759877509447,0.04800652198820149
random_40,000000000000000003fa,built_loss,test_site,40,40,37.171969626769105,33.71512243059695,33.71512243059695,0.3665000684891632,0.3424395004844208,0.4271695335389975,0.08473003305457671
random_40,00000000000000000407,built_loss,test_site,40,40,38.56932250479644,35.5862877461139,35.5862877461139,0.5588469445966849,0.4939065497239266,0.6495424326001431,0.1556358828762165
