parent_id,parent_label,min_dist_m,n_good,n_bad,n_min
00000000000000000116,stable_nature,100,100,100,100
00000000000000000116,stable_nature,200,100,100,100
00000000000000000116,stable_nature,300,100,100,100
00000000000000000116,stable_nature,500,98,100,98
00000000000000000116,stable_nature,1000,95,95,95
0000000000000000011f,stable_nature,0,100,100,100
0000000000000000011f,stable_nature,30,100,100,100
0000000000000000011f,stable_nature,50,100,100,100
0000000000000000011f,stable_nature,100,100,100,100
0000000000000000011f,stable_nature,200,99,100,99
0000000000000000011f,stable_nature,300,99,100,99
0000000000000000011f,stable_nature,500,98,100,98
0000000000000000011f,stable_nature,1000,90,94,90
0000000000000000014b,stable_nature,0,100,100,100
0000000000000000014b,stable_nature,30,100,100,100
0000000000000000014b,stable_nature,50,100,100,100
0000000000000000014b,stable_nature,100,100,100,100
0000000000000000014b,stable_nature,200,100,99,99
0000000000000000014b,stable_nature,300,100,98,98
0000000000000000014b,stable_nature,500,99,97,97
0000000000000000014b,stable_nature,1000,95,84,84
0000000000000000014d,stable_nature,0,100,100,100
0000000000000000014d,stable_nature,30,100,100,100
0000000000000000014d,stable_nature,50,100,100,100
0000000000000000014d,stable_nature,100,100,100,100
0000000000000000014d,stable_nature,200,100,100,100
0000000000000000014d,stable_nature,300,98,100,98
0000000000000000014d,stable_nature,500,95,100,95
0000000000000000014d,stable_nature,1000,86,100,86
00000000000000000152,stable_nature,0,100,100,100
00000000000000000152,stable_nature,30,100,100,100
00000000000000000152,stable_nature,50,100,100,100
00000000000000000152,stable_nature,100,100,99,99
00000000000000000152,stable_nature,200,100,97,97
00000000000000000152,stable_nature,300,100,95,95
00000000000000000152,stable_nature,500,99,93,93
00000000000000000152,stable_nature,1000,95,85,85
000000000000000001a2,stable_nature,0,100,100,100
000000000000000001a2,stable_nature,30,100,100,100
000000000000000001a2,stable_nature,50,100,100,100
000000000000000001a2,stable_nature,100,100,100,100
000000000000000001a2,stable_nature,200,100,100,100
000000000000000001a2,stable_nature,300,99,98,98
000000000000000001a2,stable_nature,500,98,97,97
000000000000000001a2,stable_nature,1000,89,94,89
000000000000000001c4,stable_nature,0,100,100,100
000000000000000001c4,stable_nature,30,100,100,100
000000000000000001c4,stable_nature,50,100,100,100
000000000000000001c4,stable_nature,100,100,99,99
000000000000000001c4,stable_nature,200,100,98,98
000000000000000001c4,stable_nature,300,100,95,95
000000000000000001c4,stable_nature,500,98,94,94
000000000000000001c4,stable_nature,1000,92,82,82
000000000000000001dc,stable_nature,0,100,100,100
000000000000000001dc,stable_nature,30,100,100,100
000000000000000001dc,stable_nature,50,100,100,100
000000000000000001dc,stable_nature,100,100,99,99
000000000000000001dc,stable_nature,200,100,99,99
000000000000000001dc,stable_nature,300,100,98,98
000000000000000001dc,stable_nature,500,99,98,98
000000000000000001dc,stable_nature,1000,96,93,93
000000000000000001e1,stable_nature,0,100,100,100
000000000000000001e1,stable_nature,30,100,100,100
000000000000000001e1,stable_nature,50,100,100,100
000000000000000001e1,stable_nature,100,100,100,100
000000000000000001e1,stable_nature,200,99,100,99
000000000000000001e1,stable_nature,300,99,100,99
000000000000000001e1,stable_nature,500,98,100,98
000000000000000001e1,stable_nature,1000,89,98,89
000000000000000001ee,stable_nature,0,100,100,100
000000000000000001ee,stable_nature,30,100,100,100
000000000000000001ee,stable_nature,50,100,100,100
000000000000000001ee,stable_nature,100,100,99,99
000000000000000001ee,stable_nature,200,100,94,94
000000000000000001ee,stable_nature,300,99,75,75
000000000000000001ee,stable_nature,500,99,24,24
000000000000000001ee,stable_nature,1000,91,0,0
000000000000000001ff,stable_nature,0,100,100,100
000000000000000001ff,stable_nature,30,100,100,100
000000000000000001ff,stable_nature,50,100,100,100
000000000000000001ff,stable_nature,100,100,99,99
000000000000000001ff,stable_nature,200,99,99,99
000000000000000001ff,stable_nature,300,99,91,91
000000000000000001ff,stable_nature,500,98,78,78
000000000000000001ff,stable_nature,1000,93,71,71
00000000000000000222,stable_nature,0,100,100,100
00000000000000000222,stable_nature,30,100,100,100
00000000000000000222,stable_nature,50,100,100,100
00000000000000000222,stable_nature,100,100,100,100
00000000000000000222,stable_nature,200,99,100,99
00000000000000000222,stable_nature,300,98,100,98
00000000000000000222,stable_nature,500,92,99,92
00000000000000000222,stable_nature,1000,87,95,87
00000000000000000229,stable_nature,0,100,100,100
00000000000000000229,stable_nature,30,100,100,100
00000000000000000229,stable_nature,50,100,100,100
00000000000000000229,stable_nature,100,100,100,100
00000000000000000229,stable_nature,200,100,100,100
00000000000000000229,stable_nature,300,99,100,99
00000000000000000229,stable_nature,500,98,99,98
00000000000000000229,stable_nature,1000,97,93,93
0000000000000000026a,stable_nature,0,100,100,100
0000000000000000026a,stable_nature,30,100,98,98
0000000000000000026a,stable_nature,50,100,96,96
0000000000000000026a,stable_nature,100,100,84,84
0000000000000000026a,stable_nature,200,100,61,61
0000000000000000026a,stable_nature,300,100,47,47
0000000000000000026a,stable_nature,500,98,30,30
0000000000000000026a,stable_nature,1000,89,30,30
0000000000000000026e,stable_nature,0,100,100,100
0000000000000000026e,stable_nature,30,100,100,100
0000000000000000026e,stable_nature,50,100,100,100
0000000000000000026e,stable_nature,100,100,99,99
0000000000000000026e,stable_nature,200,100,95,95
0000000000000000026e,stable_nature,300,100,95,95
0000000000000000026e,stable_nature,500,99,91,91
0000000000000000026e,stable_nature,1000,96,80,80
000000000000000002a1,stable_nature,0,100,100,100
000000000000000002a1,stable_nature,30,100,100,100
000000000000000002a1,stable_nature,50,100,100,100
000000000000000002a1,stable_nature,100,100,100,100
000000000000000002a1,stable_nature,200,100,100,100
000000000000000002a1,stable_nature,300,100,98,98
000000000000000002a1,stable_nature,500,99,94,94
000000000000000002a1,stable_nature,1000,90,85,85
000000000000000002d0,stable_nature,0,100,100,100
000000000000000002d0,stable_nature,30,100,100,100
000000000000000002d0,stable_nature,50,100,100,100
000000000000000002d0,stable_nature,100,100,100,100
000000000000000002d0,stable_nature,200,100,100,100
000000000000000002d0,stable_nature,300,100,100,100
000000000000000002d0,stable_nature,500,99,99,99
000000000000000002d0,stable_nature,1000,92,94,92
00000000000000000318,stable_nature,0,100,100,100
00000000000000000318,stable_nature,30,100,100,100
00000000000000000318,stable_nature,50,100,96,96
00000000000000000318,stable_nature,100,100,86,86
00000000000000000318,stable_nature,200,100,63,63
00000000000000000318,stable_nature,300,100,4,4
00000000000000000318,stable_nature,500,99,0,0
00000000000000000318,stable_nature,1000,93,0,0
00000000000000000325,stable_nature,0,100,100,100
00000000000000000325,stable_nature,30,100,100,100
00000000000000000325,stable_nature,50,100,100,100
00000000000000000325,stable_nature,100,100,100,100
00000000000000000325,stable_nature,200,100,100,100
00000000000000000325,stable_nature,300,100,99,99
00000000000000000325,stable_nature,500,99,87,87
00000000000000000325,stable_nature,1000,95,41,41
0000000000000000032e,stable_nature,0,100,100,100
0000000000000000032e,stable_nature,30,100,100,100
0000000000000000032e,stable_nature,50,100,100,100
0000000000000000032e,stable_nature,100,100,100,100
0000000000000000032e,stable_nature,200,100,99,99
0000000000000000032e,stable_nature,300,100,98,98
0000000000000000032e,stable_nature,500,99,98,98
0000000000000000032e,stable_nature,1000,94,96,94
00000000000000000331,stable_nature,0,100,100,100
00000000000000000331,stable_nature,30,100,100,100
00000000000000000331,stable_nature,50,100,100,100
00000000000000000331,stable_nature,100,100,100,100
00000000000000000331,stable_nature,200,100,100,100
00000000000000000331,stable_nature,300,99,100,99
00000000000000000331,stable_nature,500,96,100,96
00000000000000000331,stable_nature,1000,90,100,90
0000000000000000033c,stable_nature,0,100,100,100
0000000000000000033c,stable_nature,30,100,100,100
0000000000000000033c,stable_nature,50,100,100,100
0000000000000000033c,stable_nature,100,100,100,100
0000000000000000033c,stable_nature,200,99,100,99
0000000000000000033c,stable_nature,300,97,100,97
0000000000000000033c,stable_nature,500,95,100,95
0000000000000000033c,stable_nature,1000,91,98,91
0000000000000000033d,stable_nature,0,100,100,100
0000000000000000033d,stable_nature,30,100,100,100
0000000000000000033d,stable_nature,50,100,100,100
0000000000000000033d,stable_nature,100,100,100,100
0000000000000000033d,stable_nature,200,100,100,100
0000000000000000033d,stable_nature,300,100,100,100
0000000000000000033d,stable_nature,500,98,100,98
0000000000000000033d,stable_nature,1000,93,99,93
0000000000000000036b,stable_nature,0,100,100,100
0000000000000000036b,stable_nature,30,100,100,100
0000000000000000036b,stable_nature,50,100,100,100
0000000000000000036b,stable_nature,100,100,100,100
0000000000000000036b,stable_nature,200,100,98,98
0000000000000000036b,stable_nature,300,100,93,93
0000000000000000036b,stable_nature,500,100,85,85
0000000000000000036b,stable_nature,1000,96,47,47
00000000000000000378,stable_nature,0,100,100,100
00000000000000000378,stable_nature,30,100,100,100
00000000000000000378,stable_nature,50,100,100,100
00000000000000000378,stable_nature,100,100,100,100
00000000000000000378,stable_nature,200,100,100,100
00000000000000000378,stable_nature,300,99,97,97
00000000000000000378,stable_nature,500,99,95,95
00000000000000000378,stable_nature,1000,95,89,89
00000000000000000385,stable_nature,0,100,100,100
00000000000000000385,stable_nature,30,100,100,100
00000000000000000385,stable_nature,50,100,100,100
00000000000000000385,stable_nature,100,100,100,100
00000000000000000385,stable_nature,200,100,100,100
00000000000000000385,stable_nature,300,100,100,100
00000000000000000385,stable_nature,500,97,99,97
00000000000000000385,stable_nature,1000,88,95,88
0000000000000000039d,stable_nature,0,100,100,100
0000000000000000039d,stable_nature,30,100,100,100
0000000000000000039d,stable_nature,50,100,100,100
0000000000000000039d,stable_nature,100,100,100,100
0000000000000000039d,stable_nature,200,100,100,100
0000000000000000039d,stable_nature,300,100,98,98
0000000000000000039d,stable_nature,500,99,98,98
0000000000000000039d,stable_nature,1000,95,95,95
000000000000000003d9,stable_nature,0,100,100,100
000000000000000003d9,stable_nature,30,100,100,100
000000000000000003d9,stable_nature,50,100,100,100
000000000000000003d9,stable_nature,100,100,98,98
000000000000000003d9,stable_nature,200,100,95,95
000000000000000003d9,stable_nature,300,99,94,94
000000000000000003d9,stable_nature,500,97,90,90
000000000000000003d9,stable_nature,1000,89,59,59
000000000000000003e4,stable_nature,0,100,100,100
000000000000000003e4,stable_nature,30,100,100,100
000000000000000003e4,stable_nature,50,100,99,99
000000000000000003e4,stable_nature,100,100,99,99
000000000000000003e4,stable_nature,200,100,99,99
000000000000000003e4,stable_nature,300,99,99,99
000000000000000003e4,stable_nature,500,99,97,97
000000000000000003e4,stable_nature,1000,94,90,90
00000000000000000400,stable_nature,0,100,100,100
00000000000000000400,stable_nature,30,100,100,100
00000000000000000400,stable_nature,50,100,98,98
00000000000000000400,stable_nature,100,100,94,94
00000000000000000400,stable_nature,200,99,84,84
00000000000000000400,stable_nature,300,99,81,81
00000000000000000400,stable_nature,500,98,80,80
00000000000000000400,stable_nature,1000,87,78,78
00000000000000000403,stable_nature,0,100,100,100
00000000000000000403,stable_nature,30,100,100,100
00000000000000000403,stable_nature,50,100,100,100
00000000000000000403,stable_nature,100,100,100,100
00000000000000000403,stable_nature,200,100,100,100
00000000000000000403,stable_nature,300,100,99,99
00000000000000000403,stable_nature,500,100,96,96
00000000000000000403,stable_nature,1000,97,89,89
00000000000000000412,stable_nature,0,100,100,100
00000000000000000412,stable_nature,30,100,100,100
00000000000000000412,stable_nature,50,100,100,100
00000000000000000412,stable_nature,100,100,100,100
00000000000000000412,stable_nature,200,100,100,100
00000000000000000412,stable_nature,300,100,100,100
00000000000000000412,stable_nature,500,96,99,96
00000000000000000412,stable_nature,1000,91,94,91
0000000000000000042d,stable_nature,0,100,100,100
0000000000000000042d,stable_nature,30,100,100,100
0000000000000000042d,stable_nature,50,100,100,100
0000000000000000042d,stable_nature,100,100,100,100
0000000000000000042d,stable_nature,200,100,100,100
0000000000000000042d,stable_nature,300,100,100,100
0000000000000000042d,stable_nature,500,98,100,98
0000000000000000042d,stable_nature,1000,95,82,82
00000000000000000451,stable_nature,0,100,100,100
00000000000000000451,stable_nature,30,100,100,100
00000000000000000451,stable_nature,50,100,100,100
00000000000000000451,stable_nature,100,99,100,99
00000000000000000451,stable_nature,200,99,100,99
00000000000000000451,stable_nature,300,98,100,98
00000000000000000451,stable_nature,500,95,99,95
00000000000000000451,stable_nature,1000,90,89,89
00000000000000000454,stable_nature,0,100,100,100
00000000000000000454,stable_nature,30,100,100,100
00000000000000000454,stable_nature,50,100,100,100
00000000000000000454,stable_nature,100,100,100,100
00000000000000000454,stable_nature,200,100,100,100
00000000000000000454,stable_nature,300,97,100,97
00000000000000000454,stable_nature,500,93,100,93
00000000000000000454,stable_nature,1000,84,100,84
00000000000000000456,stable_nature,0,100,100,100
00000000000000000456,stable_nature,30,100,100,100
00000000000000000456,stable_nature,50,100,100,100
00000000000000000456,stable_nature,100,100,100,100
00000000000000000456,stable_nature,200,100,100,100
00000000000000000456,stable_nature,300,99,100,99
00000000000000000456,stable_nature,500,99,100,99
00000000000000000456,stable_nature,1000,92,96,92
00000000000000000457,stable_nature,0,100,100,100
00000000000000000457,stable_nature,30,100,100,100
00000000000000000457,stable_nature,50,100,100,100
00000000000000000457,stable_nature,100,100,100,100
00000000000000000457,stable_nature,200,100,100,100
00000000000000000457,stable_nature,300,100,100,100
00000000000000000457,stable_nature,500,99,100,99
00000000000000000457,stable_nature,1000,94,96,94
00000000000000000462,stable_nature,0,100,100,100
00000000000000000462,stable_nature,30,100,100,100
00000000000000000462,stable_nature,50,100,100,100
00000000000000000462,stable_nature,100,100,100,100
00000000000000000462,stable_nature,200,98,100,98
00000000000000000462,stable_nature,300,98,100,98
00000000000000000462,stable_nature,500,93,100,93
00000000000000000462,stable_nature,1000,74,100,74
00000000000000000468,stable_nature,0,100,100,100
00000000000000000468,stable_nature,30,100,100,100
00000000000000000468,stable_nature,50,100,100,100
00000000000000000468,stable_nature,100,100,100,100
00000000000000000468,stable_nature,200,100,100,100
00000000000000000468,stable_nature,300,100,100,100
00000000000000000468,stable_nature,500,98,100,98
00000000000000000468,stable_nature,1000,92,0,0
000000000000000004fc,stable_nature,0,100,100,100
000000000000000004fc,stable_nature,30,100,100,100
000000000000000004fc,stable_nature,50,100,100,100
000000000000000004fc,stable_nature,100,100,100,100
000000000000000004fc,stable_nature,200,100,100,100
000000000000000004fc,stable_nature,300,99,100,99
000000000000000004fc,stable_nature,500,96,100,96
000000000000000004fc,stable_nature,1000,88,96,88
0000000000000000050c,stable_nature,0,100,100,100
0000000000000000050c,stable_nature,30,100,100,100
0000000000000000050c,stable_nature,50,100,100,100
0000000000000000050c,stable_nature,100,100,100,100
0000000000000000050c,stable_nature,200,99,100,99
0000000000000000050c,stable_nature,300,99,100,99
0000000000000000050c,stable_nature,500,99,100,99
0000000000000000050c,stable_nature,1000,95,99,95
00000000000000000520,stable_nature,0,100,100,100
00000000000000000520,stable_nature,30,100,100,100
00000000000000000520,stable_nature,50,100,100,100
00000000000000000520,stable_nature,100,100,100,100
00000000000000000520,stable_nature,200,100,90,90
00000000000000000520,stable_nature,300,100,90,90
00000000000000000520,stable_nature,500,99,83,83
00000000000000000520,stable_nature,1000,90,78,78
00000000000000000544,stable_nature,0,100,100,100
00000000000000000544,stable_nature,30,100,100,100
00000000000000000544,stable_nature,50,100,100,100
00000000000000000544,stable_nature,100,100,96,96
00000000000000000544,stable_nature,200,100,95,95
00000000000000000544,stable_nature,300,100,92,92
00000000000000000544,stable_nature,500,99,83,83
00000000000000000544,stable_nature,1000,98,47,47
00000000000000000565,stable_nature,0,100,100,100
00000000000000000565,stable_nature,30,100,100,100
00000000000000000565,stable_nature,50,100,100,100
00000000000000000565,stable_nature,100,100,100,100
00000000000000000565,stable_nature,200,100,100,100
00000000000000000565,stable_nature,300,99,100,99
00000000000000000565,stable_nature,500,98,100,98
00000000000000000565,stable_nature,1000,92,98,92
00000000000000000583,stable_nature,0,100,100,100
00000000000000000583,stable_nature,30,100,100,100
00000000000000000583,stable_nature,50,100,100,100
00000000000000000583,stable_nature,100,100,100,100
00000000000000000583,stable_nature,200,100,96,96
00000000000000000583,stable_nature,300,100,89,89
00000000000000000583,stable_nature,500,100,82,82
00000000000000000583,stable_nature,1000,96,62,62
000000000000000005e1,stable_nature,0,100,100,100
000000000000000005e1,stable_nature,30,100,100,100
000000000000000005e1,stable_nature,50,100,100,100
000000000000000005e1,stable_nature,100,100,100,100
000000000000000005e1,stable_nature,200,100,98,98
000000000000000005e1,stable_nature,300,97,98,97
000000000000000005e1,stable_nature,500,93,98,93
000000000000000005e1,stable_nature,1000,84,97,84
000000000000000005eb,stable_nature,0,100,100,100
000000000000000005eb,stable_nature,30,100,100,100
000000000000000005eb,stable_nature,50,100,100,100
000000000000000005eb,stable_nature,100,100,100,100
000000000000000005eb,stable_nature,200,100,100,100
000000000000000005eb,stable_nature,300,97,99,97
000000000000000005eb,stable_nature,500,95,98,95
000000000000000005eb,stable_nature,1000,92,90,90
00000000000000000644,stable_nature,0,100,100,100
00000000000000000644,stable_nature,30,100,100,100
00000000000000000644,stable_nature,50,100,100,100
00000000000000000644,stable_nature,100,100,100,100
00000000000000000644,stable_nature,200,100,99,99
00000000000000000644,stable_nature,300,100,99,99
00000000000000000644,stable_nature,500,99,99,99
00000000000000000644,stable_nature,1000,91,97,91
0000000000000000065f,stable_nature,0,100,100,100
0000000000000000065f,stable_nature,30,100,100,100
0000000000000000065f,stable_nature,50,100,100,100
0000000000000000065f,stable_nature,100,100,100,100
0000000000000000065f,stable_nature,200,100,100,100
0000000000000000065f,stable_nature,300,100,100,100
0000000000000000065f,stable_nature,500,99,99,99
0000000000000000065f,stable_nature,1000,93,89,89
00000000000000000663,stable_nature,0,100,100,100
00000000000000000663,stable_nature,30,100,100,100
00000000000000000663,stable_nature,50,100,100,100
00000000000000000663,stable_nature,100,100,100,100
00000000000000000663,stable_nature,200,99,100,99
00000000000000000663,stable_nature,300,99,100,99
00000000000000000663,stable_nature,500,97,98,97
00000000000000000663,stable_nature,1000,91,92,91
0000000000000000067f,stable_nature,0,100,100,100
0000000000000000067f,stable_nature,30,100,100,100
0000000000000000067f,stable_nature,50,100,100,100
0000000000000000067f,stable_nature,100,100,100,100
0000000000000000067f,stable_nature,200,100,100,100
0000000000000000067f,stable_nature,300,99,100,99
0000000000000000067f,stable_nature,500,99,100,99
0000000000000000067f,stable_nature,1000,94,99,94
000000000000000006ad,stable_nature,0,100,100,100
000000000000000006ad,stable_nature,30,100,100,100
000000000000000006ad,stable_nature,50,100,100,100
000000000000000006ad,stable_nature,100,100,99,99
000000000000000006ad,stable_nature,200,100,96,96
000000000000000006ad,stable_nature,300,100,94,94
000000000000000006ad,stable_nature,500,100,76,76
000000000000000006ad,stable_nature,1000,96,61,61
000000000000000006b8,stable_nature,0,100,100,100
000000000000000006b8,stable_nature,30,100,100,100
000000000000000006b8,stable_nature,50,100,100,100
000000000000000006b8,stable_nature,100,100,100,100
000000000000000006b8,stable_nature,200,100,100,100
000000000000000006b8,stable_nature,300,100,99,99
000000000000000006b8,stable_nature,500,100,98,98
000000000000000006b8,stable_nature,1000,97,87,87
000000000000000006bf,stable_nature,0,100,100,100
000000000000000006bf,stable_nature,30,100,100,100
000000000000000006bf,stable_nature,50,100,100,100
000000000000000006bf,stable_nature,100,100,100,100
000000000000000006bf,stable_nature,200,100,100,100
000000000000000006bf,stable_nature,300,99,100,99
000000000000000006bf,stable_nature,500,96,100,96
000000000000000006bf,stable_nature,1000,84,99,84
000000000000000006d5,stable_nature,0,100,100,100
000000000000000006d5,stable_nature,30,100,100,100
000000000000000006d5,stable_nature,50,100,100,100
000000000000000006d5,stable_nature,100,100,100,100
000000000000000006d5,stable_nature,200,100,100,100
000000000000000006d5,stable_nature,300,98,100,98
000000000000000006d5,stable_nature,500,93,100,93
000000000000000006d5,stable_nature,1000,86,96,86
000000000000000006d7,stable_nature,0,100,100,100
000000000000000006d7,stable_nature,30,100,96,96
000000000000000006d7,stable_nature,50,100,87,87
000000000000000006d7,stable_nature,100,100,54,54
000000000000000006d7,stable_nature,200,99,0,0
000000000000000006d7,stable_nature,300,99,0,0
000000000000000006d7,stable_nature,500,96,0,0
000000000000000006d7,stable_nature,1000,89,0,0
000000000000000006e0,stable_nature,0,100,100,100
000000000000000006e0,stable_nature,30,100,100,100
000000000000000006e0,stable_nature,50,100,100,100
000000000000000006e0,stable_nature,100,100,100,100
000000000000000006e0,stable_nature,200,99,100,99
000000000000000006e0,stable_nature,300,99,100,99
000000000000000006e0,stable_nature,500,97,100,97
000000000000000006e0,stable_nature,1000,88,100,88
0000000000000000000c,stable_crop,0,100,100,100
0000000000000000000c,stable_crop,30,100,100,100
0000000000000000000c,stable_crop,50,100,100,100
0000000000000000000c,stable_crop,100,100,100,100
0000000000000000000c,stable_crop,200,100,100,100
0000000000000000000c,stable_crop,300,100,98,98
0000000000000000000c,stable_crop,500,100,96,96
0000000000000000000c,stable_crop,1000,93,95,93
00000000000000000025,stable_crop,0,100,100,100
00000000000000000025,stable_crop,30,100,100,100
00000000000000000025,stable_crop,50,100,100,100
00000000000000000025,stable_crop,100,100,100,100
00000000000000000025,stable_crop,200,100,100,100
00000000000000000025,stable_crop,300,100,99,99
00000000000000000025,stable_crop,500,100,98,98
00000000000000000025,stable_crop,1000,94,89,89
00000000000000000057,stable_crop,0,100,100,100
00000000000000000057,stable_crop,30,100,100,100
00000000000000000057,stable_crop,50,100,100,100
00000000000000000057,stable_crop,100,100,100,100
00000000000000000057,stable_crop,200,100,99,99
00000000000000000057,stable_crop,300,100,99,99
00000000000000000057,stable_crop,500,100,97,97
00000000000000000057,stable_crop,1000,99,93,93
00000000000000000077,stable_crop,0,100,100,100
00000000000000000077,stable_crop,30,100,100,100
00000000000000000077,stable_crop,50,100,99,99
00000000000000000077,stable_crop,100,100,98,98
00000000000000000077,stable_crop,200,100,93,93
00000000000000000077,stable_crop,300,99,84,84
00000000000000000077,stable_crop,500,96,66,66
00000000000000000077,stable_crop,1000,93,0,0
000000000000000000d3,stable_crop,0,100,100,100
000000000000000000d3,stable_crop,30,100,100,100
000000000000000000d3,stable_crop,50,100,100,100
000000000000000000d3,stable_crop,100,100,100,100
000000000000000000d3,stable_crop,200,100,100,100
000000000000000000d3,stable_crop,300,100,100,100
000000000000000000d3,stable_crop,500,100,99,99
000000000000000000d3,stable_crop,1000,99,86,86
000000000000000000d4,stable_crop,0,100,100,100
000000000000000000d4,stable_crop,30,100,100,100
000000000000000000d4,stable_crop,50,100,100,100
000000000000000000d4,stable_crop,100,100,100,100
000000000000000000d4,stable_crop,200,100,100,100
000000000000000000d4,stable_crop,300,100,100,100
000000000000000000d4,stable_crop,500,99,99,99
000000000000000000d4,stable_crop,1000,91,92,91
000000000000000000f4,stable_crop,0,100,100,100
000000000000000000f4,stable_crop,30,100,100,100
000000000000000000f4,stable_crop,50,100,100,100
000000000000000000f4,stable_crop,100,100,100,100
000000000000000000f4,stable_crop,200,100,100,100
000000000000000000f4,stable_crop,300,100,98,98
000000000000000000f4,stable_crop,500,97,97,97
000000000000000000f4,stable_crop,1000,92,89,89
00000000000000000104,stable_crop,0,100,100,100
00000000000000000104,stable_crop,30,100,100,100
00000000000000000104,stable_crop,50,100,100,100
00000000000000000104,stable_crop,100,100,100,100
00000000000000000104,stable_crop,200,100,99,99
00000000000000000104,stable_crop,300,100,99,99
00000000000000000104,stable_crop,500,100,98,98
00000000000000000104,stable_crop,1000,96,83,83
0000000000000000010b,stable_crop,0,100,100,100
0000000000000000010b,stable_crop,30,100,100,100
0000000000000000010b,stable_crop,50,100,100,100
0000000000000000010b,stable_crop,100,100,100,100
0000000000000000010b,stable_crop,200,100,100,100
0000000000000000010b,stable_crop,300,100,98,98
0000000000000000010b,stable_crop,500,99,95,95
0000000000000000010b,stable_crop,1000,96,79,79
0000000000000000013e,stable_crop,0,100,100,100
0000000000000000013e,stable_crop,30,100,100,100
0000000000000000013e,stable_crop,50,100,100,100
0000000000000000013e,stable_crop,100,100,100,100
0000000000000000013e,stable_crop,200,100,100,100
0000000000000000013e,stable_crop,300,99,100,99
0000000000000000013e,stable_crop,500,96,99,96
0000000000000000013e,stable_crop,1000,90,92,90
0000000000000000013f,stable_crop,0,100,100,100
0000000000000000013f,stable_crop,30,100,100,100
0000000000000000013f,stable_crop,50,100,100,100
0000000000000000013f,stable_crop,100,100,100,100
0000000000000000013f,stable_crop,200,100,100,100
0000000000000000013f,stable_crop,300,100,99,99
0000000000000000013f,stable_crop,500,100,97,97
0000000000000000013f,stable_crop,1000,98,89,89
00000000000000000153,stable_crop,0,100,100,100
00000000000000000153,stable_crop,30,100,100,100
00000000000000000153,stable_crop,50,100,100,100
00000000000000000153,stable_crop,100,100,99,99
00000000000000000153,stable_crop,200,99,98,98
00000000000000000153,stable_crop,300,98,98,98
00000000000000000153,stable_crop,500,96,98,96
00000000000000000153,stable_crop,1000,87,96,87
000000000000000001a5,stable_crop,0,100,100,100
000000000000000001a5,stable_crop,30,100,100,100
000000000000000001a5,stable_crop,50,100,100,100
000000000000000001a5,stable_crop,100,100,100,100
000000000000000001a5,stable_crop,200,100,100,100
000000000000000001a5,stable_crop,300,98,100,98
000000000000000001a5,stable_crop,500,97,97,97
000000000000000001a5,stable_crop,1000,97,84,84
000000000000000001b3,stable_crop,0,100,100,100
000000000000000001b3,stable_crop,30,100,100,100
000000000000000001b3,stable_crop,50,100,100,100
000000000000000001b3,stable_crop,100,100,100,100
000000000000000001b3,stable_crop,200,99,99,99
000000000000000001b3,stable_crop,300,98,99,98
000000000000000001b3,stable_crop,500,97,99,97
000000000000000001b3,stable_crop,1000,87,92,87
000000000000000001bb,stable_crop,0,100,100,100
000000000000000001bb,stable_crop,30,100,100,100
000000000000000001bb,stable_crop,50,100,100,100
000000000000000001bb,stable_crop,100,100,100,100
000000000000000001bb,stable_crop,200,100,100,100
000000000000000001bb,stable_crop,300,100,100,100
000000000000000001bb,stable_crop,500,100,97,97
000000000000000001bb,stable_crop,1000,100,84,84
000000000000000001df,stable_crop,0,100,100,100
000000000000000001df,stable_crop,30,100,99,99
000000000000000001df,stable_crop,50,100,98,98
000000000000000001df,stable_crop,100,100,96,96
000000000000000001df,stable_crop,200,100,91,91
000000000000000001df,stable_crop,300,100,89,89
000000000000000001df,stable_crop,500,100,70,70
000000000000000001df,stable_crop,1000,100,0,0
000000000000000001f1,stable_crop,0,100,100,100
000000000000000001f1,stable_crop,30,100,100,100
000000000000000001f1,stable_crop,50,100,100,100
000000000000000001f1,stable_crop,100,100,100,100
000000000000000001f1,stable_crop,200,100,99,99
000000000000000001f1,stable_crop,300,100,99,99
000000000000000001f1,stable_crop,500,93,98,93
000000000000000001f1,stable_crop,1000,86,90,86
00000000000000000203,stable_crop,0,100,100,100
00000000000000000203,stable_crop,30,100,100,100
00000000000000000203,stable_crop,50,100,100,100
00000000000000000203,stable_crop,100,99,100,99
00000000000000000203,stable_crop,200,99,100,99
00000000000000000203,stable_crop,300,99,100,99
00000000000000000203,stable_crop,500,96,99,96
00000000000000000203,stable_crop,1000,92,95,92
00000000000000000248,stable_crop,0,100,100,100
00000000000000000248,stable_crop,30,100,100,100
00000000000000000248,stable_crop,50,100,100,100
00000000000000000248,stable_crop,100,100,99,99
00000000000000000248,stable_crop,200,100,99,99
00000000000000000248,stable_crop,300,99,98,98
00000000000000000248,stable_crop,500,98,95,95
00000000000000000248,stable_crop,1000,97,80,80
00000000000000000286,stable_crop,0,100,100,100
00000000000000000286,stable_crop,30,100,100,100
00000000000000000286,stable_crop,50,100,100,100
00000000000000000286,stable_crop,100,100,100,100
00000000000000000286,stable_crop,200,100,100,100
00000000000000000286,stable_crop,300,100,100,100
00000000000000000286,stable_crop,500,99,100,99
00000000000000000286,stable_crop,1000,89,95,89
0000000000000000028f,stable_crop,0,100,100,100
0000000000000000028f,stable_crop,30,100,100,100
