parent_label,inner_m,outer_m,n_parents,n,n_pos,n_neg,mcc,f1,roc_auc,opt_threshold,good_score_median,bad_score_median
stable_built,0,6000,236,135657,68570,67087,0.8233059628837891,0.9108280727261937,0.9709666163704693,0.4920019826852024,0.6894239180939087,0.32446625751225167
stable_built,0,7000,236,136149,68570,67579,0.8235120391745778,0.9106043295695654,0.9710087161871142,0.4920019826852024,0.6888547857240006,0.3240414217000499
stable_built,0,8000,236,136232,68570,67662,0.8236784453749667,0.9106300264118468,0.9710343239572026,0.4920019826852024,0.6884562818438056,0.32400153559303924
stable_built,500,1000,174,8571,2320,6251,0.7385447467343734,0.8026617714547958,0.9304200293470286,0.48245070347828684,0.6063572792471675,0.20652895690876963
stable_built,500,2000,227,35073,14021,21052,0.7985122238763342,0.8747216862104794,0.9615652320222199,0.4955823986395704,0.6712718353285201,0.2834832526383485
stable_built,500,3000,228,63477,31252,32225,0.8036650881077034,0.8957199734571998,0.9649321856899995,0.5020299349796054,0.6890260189083167,0.3197707160622245
stable_built,500,4000,229,80403,43291,37112,0.8119337902900018,0.9092684088338592,0.9685322143941947,0.5019785122069614,0.7016809596746046,0.32971052653507127
stable_built,500,5000,236,125343,67579,57764,0.8166722933988524,0.9138527845981724,0.9693882331914371,0.49180417873367455,0.6960333060297571,0.33829481420331664
stable_built,500,6000,236,127262,67623,59639,0.8175424451434622,0.91276921690547,0.9694380523139556,0.49200005846699046,0.6930649561308017,0.3362356675285966
stable_built,500,7000,236,127754,67623,60131,0.8178658124107249,0.9125376474917946,0.9694987811085448,0.49200005846699046,0.692433285549897,0.33555440885271276
stable_built,500,8000,236,127837,67623,60214,0.8180603139891717,0.9125637501220547,0.9695323006196934,0.49200005846699046,0.6919250391337411,0.3355085028718433
stable_built,1000,2000,206,23978,10309,13669,0.7854326622146864,0.8737903023617309,0.9564671491429851,0.4917701567747687,0.6711016751886113,0.2945567238705023
stable_built,1000,3000,209,50937,26079,24858,0.7913934328074361,0.8959903174169367,0.9611153181429082,0.4908813223005165,0.6839896302908842,0.33091326784842956
stable_built,1000,4000,210,66810,37065,29745,0.8019862916698948,0.9085806710258927,0.9655846773658656,0.49916172134459935,0.6958395878064829,0.33904928223763986
stable_built,1000,5000,234,114577,64181,50396,0.8129704331331601,0.9162003236118237,0.9687304389252082,0.4921287263740712,0.6989579039561578,0.34477521028669234
stable_built,1000,6000,236,117066,64794,52272,0.8149945920211039,0.9158710424046228,0.9690902825378661,0.49175180662495627,0.6971618554509214,0.3419393649481939
stable_built,1000,7000,236,117558,64794,52764,0.8153875872911402,0.9156063035232471,0.969164871487994,0.49175180662495627,0.6964194136301045,0.34124606289654696
stable_built,1000,8000,236,117641,64794,52847,0.8156332544857197,0.9156407890002972,0.9692077555629229,0.49175180662495627,0.6958622196543016,0.3411575787417016
stable_built,2000,3000,161,23351,12242,11109,0.7753926243550546,0.8884107496941316,0.955227469366868,0.5059406180335633,0.6775316015393049,0.33197658886138115
stable_built,2000,4000,162,36522,20655,15867,0.7954506591246981,0.9081779053084649,0.9628556102937306,0.501856933125457,0.6903906291342533,0.3401105344984676
stable_built,2000,5000,233,89244,52538,36706,0.8134710298468814,0.921098998973803,0.9696661428199582,0.4980443819674431,0.7079750012455159,0.3441113473094316
stable_built,2000,6000,236,91789,53205,38584,0.8162693467367267,0.9209504640714279,0.9702678400569523,0.4953794387558128,0.7056145826841577,0.34060585525738263
stable_built,2000,7000,236,92281,53205,39076,0.8170657579348248,0.920700348265827,0.9704115769703514,0.4953794387558128,0.7046210619948841,0.3394775890324109
stable_built,2000,8000,236,92364,53205,39159,0.8172934474440129,0.9206927811441386,0.9704702832748798,0.4953794387558128,0.704084020789841,0.33932876417846897
stable_built,3000,4000,85,9149,4792,4357,0.8262328783031496,0.9165966386554621,0.9684172093876912,0.4880822461077383,0.6979899704347724,0.2996968791792581
stable_built,3000,5000,233,60684,35153,25531,0.8233059695980615,0.9227522161249473,0.9714555565864167,0.5025908978127028,0.7122121371133222,0.32802954588892147
stable_built,3000,6000,236,62971,35562,27409,0.8276850788405072,0.9226952693692014,0.9723012827971776,0.49776915696746793,0.7091834766447396,0.3228031814993714
stable_built,3000,7000,236,63463,35562,27901,0.8286142529945545,0.9223487564900605,0.9725315853354022,0.49776915696746793,0.70822518481186,0.32130157426449396
stable_built,3000,8000,236,63546,35562,27984,0.828899961776417,0.9223398456551052,0.9726087482996623,0.49776915696746793,0.7075167234952671,0.32119006336295686
stable_built,4000,5000,233,43472,22833,20639,0.8211579653609126,0.9124599493625507,0.9696535717971881,0.4973735255267508,0.700616735533213,0.3099465960171877
stable_built,4000,6000,236,45689,23172,22517,0.8256897254849099,0.9114500442086649,0.9708066592967436,0.49716688173935253,0.6965303765528645,0.30309335737775267
stable_built,4000,7000,236,46181,23172,23009,0.8267022590961108,0.9109808691805816,0.9711255670360138,0.49716688173935253,0.6954317751811206,0.30124283824714476
stable_built,4000,8000,236,46264,23172,23092,0.8269492143045791,0.9108257693159176,0.971219268484046,0.4980017193693808,0.6944534219715426,0.3011185287218796
