parent_label,inner_m,outer_m,n,spearman_dor_ghm,spearman_p,pearson_dor_ghm,pearson_p,spearman_dor_lo_ghm,spearman_dor_lo_p,spearman_dor_hi_ghm,spearman_dor_hi_p,n_sites_valid,rank_in_class
stable_built,3000,7000,235,0.12857037180874178,0.04899732713136595,0.16784365408189442,0.009949302209494032,0.087983947774788,0.17888867699626748,0.17681396617566827,0.006577759015124491,235,23
stable_built,3000,8000,235,0.12943955911860708,0.04747518046787065,0.16885140150207786,0.009506319174431115,0.08722387121233134,0.18268679591359194,0.17765079012825133,0.00632254458833752,235,24
stable_built,4000,5000,232,0.05595544014960915,0.39624348676438154,0.10581368983200247,0.10794104629587163,0.014861932502897426,0.8218548473107717,0.11463628867802315,0.08143754314634229,232,6
stable_built,4000,6000,235,0.08501391624363135,0.19406690347636446,0.1378951444864143,0.034624390512924874,0.037093955449527025,0.571528226488441,0.14784413807132882,0.02340281674058467,235,13
stable_built,4000,7000,235,0.09826994738642773,0.13308291980524461,0.15234196671628725,0.019462071343174677,0.04306453253442074,0.5112121089999748,0.16189630780326775,0.012954955717221415,235,17
stable_built,4000,8000,235,0.09884878914810395,0.1308022097169643,0.15327310566178567,0.01872242345294049,0.047229234282966694,0.471185140212453,0.1592156971529492,0.014552750964375815,235,18
stable_crop,0,1000,440,0.3851113524722376,5.2656100402253076e-17,0.34253208380775907,1.4762281180877823e-13,0.39708154953843205,4.5409377994282254e-18,0.33711758466070213,3.7284168053407565e-13,440,38
stable_crop,0,2000,516,0.31386662462502063,2.929469250382242e-13,0.28661432923211977,3.2554131087651586e-11,0.32003967170831593,9.399177476841113e-14,0.27353284772903047,2.6272697740215587e-10,516,31
stable_crop,0,3000,523,0.3126142181926712,2.549211605976125e-13,0.272495051710305,2.340636278579051e-10,0.3078376265868496,6.079158298080855e-13,0.2682537301839352,4.526509762533082e-10,523,30
stable_crop,0,4000,523,0.32164262474895694,4.722557130237379e-14,0.27667718257311086,1.2078021533079232e-10,0.3145246702907796,1.7927751230970627e-13,0.2772138553787342,1.108583620065976e-10,523,36
stable_crop,0,5000,523,0.31559418793077443,1.470477466497157e-13,0.2671321401836263,5.378672342636649e-10,0.31407580841692767,1.947798750470775e-13,0.26633832894537507,6.074135194181088e-10,523,35
stable_crop,0,6000,523,0.3153666952374673,1.5338907091051582e-13,0.2670794343386551,5.422340682464461e-10,0.31364598815125444,2.1085181769188862e-13,0.2619085965898577,1.1884986920828351e-09,523,32
