strategy,parent_id,parent_label,x_obs_source,n_good,n_bad,n_eff_good,n_eff_bad,n_eff_min,dor,ci_low,ci_high,ci_width
spatial_thin_100_cap150,000000000000000006cc,crop_loss,test_site,117,150,31.09660004798193,73.0869167155327,31.09660004798193,0.5145736687403869,0.5112488163405223,0.5169556783934013,0.005706862052878958
spatial_thin_100_cap150,0000000000000000016c,crop_loss,test_site,150,150,61.1758157329382,51.60400617954997,51.60400617954997,0.5017132181501865,0.49981270884961504,0.5034992123446416,0.0036865034950265274
spatial_thin_150_cap150,00000000000000000085,built_loss,test_site,148,75,65.92606130747028,21.076443822421773,21.076443822421773,0.5165691974193789,0.5106524422384452,0.5216040035041244,0.0109515612656792
spatial_thin_150_cap150,00000000000000000114,built_loss,test_site,114,119,41.83092664630398,37.184657434640876,37.184657434640876,0.47853042138344504,0.4750373566566326,0.4838912801852859,0.008853923528653274
spatial_thin_150_cap150,0000000000000000024c,built_loss,test_site,146,101,61.85586726281813,33.51120655348563,33.51120655348563,0.48160240763302525,0.4781060967253208,0.4858667428900942,0.007760646164773399
spatial_thin_150_cap150,00000000000000000375,built_loss,test_site,125,139,47.40708175752537,51.92096803353789,47.40708175752537,0.4794357854516247,0.4743914029271254,0.4831002867583435,0.008708883831218095
spatial_thin_150_cap150,000000000000000004d2,built_loss,test_site,150,100,65.04977333039646,35.70449842763636,35.70449842763636,0.4847326994364051,0.4800214731579281,0.49053918620053943,0.010517713042611343
spatial_thin_150_cap150,000000000000000005bd,built_loss,test_site,148,16,57.513156668456396,5.81364001793954,5.81364001793954,0.49645640183976386,0.48745753791303603,0.5040507941555847,0.016593256242548704
spatial_thin_150_cap150,00000000000000000281,crop_loss,test_site,130,150,57.8819815220129,64.76033374547222,57.8819815220129,0.4986144113412054,0.4975379629328888,0.5002340197709604,0.002696056838071559
spatial_thin_150_cap150,000000000000000003a2,crop_loss,test_site,105,150,39.89887923620094,60.75940659766935,39.89887923620094,0.5084585995883166,0.504408464836281,0.5116316631941819,0.007223198357900862
spatial_thin_150_cap150,00000000000000000001,built_loss,test_site,150,69,72.80759023758188,42.19898259975802,42.19898259975802,0.5071943905167066,0.503272895717742,0.5100707679497534,0.006797872232011337
spatial_thin_150_cap150,00000000000000000049,built_loss,test_site,142,22,62.03346956463703,13.075737369622166,13.075737369622166,0.509766623448632,0.5014682402194227,0.515152815008892,0.013684574789469273
spatial_thin_150_cap150,0000000000000000004f,built_loss,test_site,150,114,76.6342352574477,51.51154680122275,51.51154680122275,0.5039812270969077,0.5004526528297409,0.5087739949454021,0.008321342115661157
spatial_thin_150_cap150,0000000000000000005a,built_loss,test_site,145,108,70.66755540477843,41.79205375222057,41.79205375222057,0.5086165886368502,0.5057032475746023,0.5115443566333028,0.0058411090587005
spatial_thin_150_cap150,00000000000000000079,built_loss,test_site,132,128,74.11087316900941,68.18056356544339,68.18056356544339,0.4799824256626215,0.4735536110634661,0.4853194379741659,0.011765826910699773
spatial_thin_150_cap150,00000000000000000087,built_loss,test_site,150,150,69.94548714298861,60.616809931980235,60.616809931980235,0.4858096500380727,0.4786242028860377,0.49168333130967107,0.013059128423633382
spatial_thin_150_cap150,000000000000000000a1,built_loss,test_site,150,39,82.35430890708167,13.412487016277655,13.412487016277655,0.5118096444036093,0.5067959138593013,0.5206327071104867,0.013836793251185364
spatial_thin_150_cap150,000000000000000000b8,built_loss,test_site,150,57,80.42325046568409,11.694473233777648,11.694473233777648,0.5025789992846976,0.48004977835832413,0.5257085537363527,0.04565877537802859
spatial_thin_150_cap150,000000000000000000c0,built_loss,test_site,130,137,48.35159017873447,48.95962060075292,48.35159017873447,0.4761421647498823,0.4726418633157041,0.4821142919977738,0.009472428682069656
spatial_thin_150_cap150,000000000000000000e2,built_loss,test_site,150,69,80.65809480147767,27.88360562129365,27.88360562129365,0.5175938267736921,0.508735876834108,0.5226737029949767,0.013937826160868694
spatial_thin_150_cap150,000000000000000000f0,built_loss,test_site,150,126,76.89631275011143,39.78574921243105,39.78574921243105,0.48002568436749865,0.4744583662196976,0.4873353994465142,0.012877033226816603
spatial_thin_150_cap150,000000000000000000f8,built_loss,test_site,150,143,81.96350426947711,61.21239802528816,61.21239802528816,0.496118296205631,0.4918035739476056,0.5008723420686975,0.009068768121091864
spatial_thin_150_cap150,0000000000000000011c,built_loss,test_site,150,41,83.13325069417222,17.27580943326593,17.27580943326593,0.484722539539287,0.4752922454301775,0.49771904346945334,0.02242679803927583
spatial_thin_150_cap150,00000000000000000161,built_loss,test_site,150,131,70.23513220980267,50.21771150053758,50.21771150053758,0.48085434603992316,0.4766019816245195,0.48464330746765355,0.00804132584313405
spatial_thin_150_cap150,0000000000000000016a,built_loss,test_site,150,28,70.70625094796397,13.621718776944002,13.621718776944002,0.5333474380173646,0.5279002638250028,0.5386597645022079,0.010759500677205103
spatial_thin_150_cap150,00000000000000000176,built_loss,test_site,150,110,72.97194695434868,37.684278406881454,37.684278406881454,0.4849453286174134,0.4812047690762548,0.4878279324383286,0.006623163362073803
spatial_thin_150_cap150,000000000000000001a8,built_loss,test_site,147,150,74.10361163755199,64.7905564997563,64.7905564997563,0.49496655709603316,0.49175641930972036,0.499245584332364,0.007489165022643629
spatial_thin_150_cap150,000000000000000001cd,built_loss,test_site,147,150,61.78715743940691,73.62888323411946,61.78715743940691,0.4730558408330934,0.4679739943562226,0.4771347729981271,0.00916077864190451
spatial_thin_150_cap150,000000000000000001e5,built_loss,test_site,126,77,41.43683958778819,27.49137906432754,27.49137906432754,0.49081979046379637,0.4835664631464427,0.49495446237966406,0.011387999233221369
spatial_thin_150_cap150,00000000000000000209,built_loss,test_site,150,145,75.03182465597584,67.80586599033087,67.80586599033087,0.486533092059807,0.4792659964684246,0.4911975595676441,0.0119315630992195
spatial_thin_150_cap150,00000000000000000231,built_loss,test_site,150,145,71.1596701245809,61.20592458453412,61.20592458453412,0.4944311045890787,0.48961096722197356,0.49811222362635577,0.008501256404382207
spatial_thin_150_cap150,0000000000000000026d,built_loss,test_site,150,113,73.00986514648277,35.196290047245824,35.196290047245824,0.48793412264689273,0.4798660726293291,0.4926796304209786,0.0128135577916495
spatial_thin_150_cap150,00000000000000000278,built_loss,test_site,124,119,53.49467010024497,53.42888739411374,53.42888739411374,0.46950448758948127,0.46003224502578516,0.47578320617712544,0.01575096115134028
spatial_thin_150_cap150,00000000000000000293,built_loss,test_site,115,105,49.74156439932754,50.137344674443064,49.74156439932754,0.5029375304868432,0.49951765623849714,0.5076505172614858,0.008132861022988658
spatial_thin_150_cap150,00000000000000000316,built_loss,test_site,150,8,73.66667857783185,2.2579590866617876,2.2579590866617876,0.5663824800276926,0.5457136217572873,0.5720156802258751,0.026302058468587797
spatial_thin_150_cap150,00000000000000000356,built_loss,test_site,135,125,49.58380401920738,52.667030359694664,49.58380401920738,0.4949166191108702,0.48889904798165107,0.5022161180619727,0.01331707008032168
spatial_thin_150_cap150,00000000000000000362,built_loss,test_site,150,146,71.81587857126877,57.43717264796917,57.43717264796917,0.49321744825904257,0.4895856214018009,0.49820357672276044,0.008617955320959547
spatial_thin_150_cap150,00000000000000000363,built_loss,test_site,150,96,76.44869582232943,29.92454184468795,29.92454184468795,0.5298968098656872,0.5266397539942141,0.5337201231667942,0.007080369172580037
spatial_thin_150_cap150,00000000000000000364,built_loss,test_site,126,146,62.9571254098034,82.46654263801608,62.9571254098034,0.4857785888109381,0.48082407621039175,0.49018725553994247,0.00936317932955072
spatial_thin_150_cap150,00000000000000000380,built_loss,test_site,150,115,73.47524409672683,50.390096322241334,50.390096322241334,0.5013428979310364,0.4967488532628626,0.5045963103741662,0.00784745711130358
spatial_thin_150_cap150,00000000000000000384,built_loss,test_site,150,83,63.669626421274245,21.81279779489294,21.81279779489294,0.4850451378446518,0.48041302456264157,0.49000311009989944,0.009590085537257875
spatial_thin_150_cap150,0000000000000000039e,built_loss,test_site,150,48,77.47946753259184,20.721123703400345,20.721123703400345,0.5037685272499286,0.49853009555621336,0.509821880587717,0.011291785031503687
spatial_thin_150_cap150,000000000000000003a1,built_loss,test_site,139,79,59.74648566779138,24.371958693048935,24.371958693048935,0.476545143349535,0.46861728895411525,0.4838370830253665,0.015219794071251236
spatial_thin_150_cap150,000000000000000003a5,built_loss,test_site,150,94,81.45353505956463,26.809910234239954,26.809910234239954,0.5135083016192062,0.5071716592038205,0.5181748660893805,0.011003206885560002
spatial_thin_150_cap150,000000000000000003b7,built_loss,test_site,150,63,79.21308256707455,29.3367180279464,29.3367180279464,0.504796009391171,0.5014128349256515,0.5099424314267671,0.008529596501115622
spatial_thin_150_cap150,000000000000000003bf,built_loss,test_site,136,144,61.40544441105753,61.444998537846786,61.40544441105753,0.4947556619608831,0.490272618611764,0.49836136860458624,0.00808874999282222
spatial_thin_150_cap150,000000000000000003d2,built_loss,test_site,134,148,64.46669346187336,67.79748781745288,64.46669346187336,0.488340895806098,0.48387339309806887,0.49272534438844384,0.00885195129037497
spatial_thin_150_cap150,000000000000000003f8,built_loss,test_site,150,33,83.7281482260235,10.05933337361331,10.05933337361331,0.5457279458910037,0.542168710620657,0.5514259417114286,0.00925723109077159
spatial_thin_150_cap150,000000000000000003fa,built_loss,test_site,137,146,60.51086808402658,64.23202928681778,60.51086808402658,0.5104391610144731,0.5058800679193421,0.5125752151274492,0.006695147208107044
spatial_thin_150_cap150,00000000000000000407,built_loss,test_site,146,150,56.014002890944525,70.48350479742201,56.014002890944525,0.49446711853169567,0.4901649434983106,0.49829696379328464,0.008132020294974063
spatial_thin_150_cap150,0000000000000000040f,built_loss,test_site,127,108,50.758629051001584,36.05811788552224,36.05811788552224,0.49572875994902316,0.49278041112435594,0.4977840055925476,0.005003594468191652
spatial_thin_150_cap150,00000000000000000426,built_loss,test_site,126,129,41.045839885127116,49.124862487845455,41.045839885127116,0.4917652109203486,0.48984047981495554,0.49586218097934204,0.006021701164386495
spatial_thin_150_cap150,0000000000000000042b,built_loss,test_site,150,130,79.80576079068304,44.801134763490644,44.801134763490644,0.4912119540302619,0.4875846968676961,0.4950787192924564,0.007494022424760272
spatial_thin_150_cap150,00000000000000000442,built_loss,test_site,150,25,78.94461614843547,5.3090421270060295,5.3090421270060295,0.5171880984962262,0.5015576744243067,0.5303865698587917,0.02882889543448508
spatial_thin_150_cap150,00000000000000000465,built_loss,test_site,150,144,68.72999514868413,61.66412026792986,61.66412026792986,0.4827072092699931,0.47754403840508886,0.4873444701047344,0.009800431699645562
spatial_thin_150_cap150,0000000000000000047e,built_loss,test_site,150,93,77.27686939219109,32.09745038955174,32.09745038955174,0.49912206788980146,0.4967818942031209,0.5014777830946568,0.004695888891535938
spatial_thin_150_cap150,00000000000000000490,built_loss,test_site,150,150,78.74915075286503,66.07255602322533,66.07255602322533,0.4812352141818205,0.47657687988699293,0.48474689914119373,0.0081700192542008
spatial_thin_150_cap150,000000000000000004c0,built_loss,test_site,138,130,72.32054487749151,50.33153975822797,50.33153975822797,0.48188657462662254,0.47797122646657925,0.4855033229356433,0.0075320964690640535
spatial_thin_150_cap150,000000000000000004c5,built_loss,test_site,150,67,58.13216967748677,16.203794632334734,16.203794632334734,0.4954701941530916,0.4912922390043083,0.49915670344082846,0.007864464436520169
