size,seed,parent_id,parent_label,n_eff_min,dor,ci_width
10,0,0000000000000000016c,crop_loss,7.359618539288224,0.47859675563883,0.4096031175224434
10,1,00000000000000000085,built_loss,7.922034972190768,0.2993620201453678,0.2914417247010892
10,1,00000000000000000114,built_loss,6.911689330032064,0.7182657149188444,0.22442764302175777
10,1,0000000000000000024c,built_loss,6.665318039637967,0.6194774284975233,0.2813741528705555
10,1,00000000000000000375,built_loss,9.725814286442379,0.6297073386182189,0.25909852314183174
10,1,000000000000000004d2,built_loss,8.419474102077409,0.6954312017354578,0.40235439958603303
10,1,000000000000000005bd,built_loss,4.823891281347862,0.5466972010912491,0.26240816439113684
10,1,00000000000000000281,crop_loss,8.883884844908772,0.5416207188989627,0.2071646259199813
10,1,000000000000000003a2,crop_loss,7.829607392665871,0.3943776084295005,0.21625312655537232
10,1,00000000000000000001,built_loss,8.59061649385245,0.48072333333688533,0.2485727096523644
10,1,00000000000000000049,built_loss,3.5912327989154127,0.48889309677523535,0.24733639963570858
10,1,0000000000000000004f,built_loss,8.374499015834358,0.5140456865712253,0.30163028791201546
10,1,0000000000000000005a,built_loss,8.875792363288816,0.39893648549002786,0.1162640931829721
10,1,00000000000000000079,built_loss,8.499961448797512,0.5945289365505761,0.1959297377488084
10,1,00000000000000000087,built_loss,8.261129668703218,0.6077991377824018,0.3563566110395636
10,1,000000000000000000a1,built_loss,5.8429457023107565,0.46486816531579506,0.14735003759613102
10,1,000000000000000000b8,built_loss,5.219893880457494,0.5341522077329633,0.4073726152090642
10,1,000000000000000000c0,built_loss,9.196729925461922,0.625416703253744,0.2404676487517281
10,1,000000000000000000e2,built_loss,7.222094096580892,0.36669701685734396,0.22782390245306255
10,1,000000000000000000f0,built_loss,7.052068275025512,0.7135259969439574,0.24946715754678006
10,1,000000000000000000f8,built_loss,9.244324314809123,0.5369610759529833,0.2695780897987834
10,1,0000000000000000011c,built_loss,4.68932047336078,0.77274411590944,0.1886955698285092
10,1,00000000000000000161,built_loss,9.369427884578995,0.6552571203727997,0.22229172209438552
10,1,0000000000000000016a,built_loss,4.433287747200376,0.1809073966020122,0.16719000381885069
10,1,00000000000000000176,built_loss,7.132636451199874,0.6496323973008398,0.2393460478056174
10,1,000000000000000001a8,built_loss,7.927346326742393,0.48493687370434674,0.35157340006728366
10,1,000000000000000001cd,built_loss,9.875783343571022,0.735854385586528,0.3383378500687946
10,1,000000000000000001e5,built_loss,8.004790517253163,0.42582653296844464,0.20666947318675738
10,1,00000000000000000209,built_loss,7.5696775312839035,0.6876328061291594,0.1944385945389
10,1,00000000000000000231,built_loss,9.258287515630837,0.5545978085113442,0.17307366949577963
10,1,0000000000000000026d,built_loss,8.651457389071908,0.6464665655907991,0.24262819571188915
10,1,00000000000000000278,built_loss,9.961237307605272,0.8231156798164938,0.19175591016592153
10,1,00000000000000000293,built_loss,8.05892549003346,0.5062702733220821,0.23558081540431702
10,1,00000000000000000316,built_loss,1.844646419405748,0.1108545874463111,0.07967173237381987
10,1,00000000000000000356,built_loss,7.786352650244334,0.4905396905312606,0.27893041341988817
10,1,00000000000000000362,built_loss,9.247722108040724,0.5521864156763822,0.3486047903238323
10,1,00000000000000000363,built_loss,5.367940773867456,0.27629917585531594,0.22928456419465407
10,1,00000000000000000364,built_loss,8.906821776141797,0.6156409938611246,0.2537367823381239
10,1,00000000000000000380,built_loss,8.845718223983786,0.5666003155050743,0.2453006816908223
10,1,00000000000000000384,built_loss,8.447615822404384,0.540521039434593,0.2650784975013189
10,1,0000000000000000039e,built_loss,7.106602574606427,0.5361949846643802,0.17654518374891554
10,1,000000000000000003a1,built_loss,8.065857829108053,0.6599067343097602,0.16656256420981164
10,1,000000000000000003a5,built_loss,6.437411179685137,0.4079033293737426,0.264822823220116
10,1,000000000000000003b7,built_loss,8.029716483301131,0.47849034769359694,0.11544487070113679
10,1,000000000000000003bf,built_loss,8.627432745821643,0.5262791457666496,0.13990823672821984
10,1,000000000000000003d2,built_loss,7.742190043096317,0.5084049322477999,0.3511332434538802
10,1,000000000000000003f8,built_loss,3.8038600600222203,0.2361567904764673,0.10809228765633871
10,1,000000000000000003fa,built_loss,9.946013807749596,0.4819686501126289,0.16259582739866713
10,1,00000000000000000407,built_loss,7.828412590190815,0.4364971564775668,0.21992865121706434
10,1,0000000000000000040f,built_loss,7.678813543691711,0.4910563290820527,0.09774664168193736
10,1,00000000000000000426,built_loss,7.165125208944115,0.587669055572677,0.16910752401265688
10,1,0000000000000000042b,built_loss,8.186094705585885,0.5352499025713812,0.2154621823648582
10,1,00000000000000000442,built_loss,2.7920837056755814,0.7117440485947168,0.60065802236427
10,1,00000000000000000465,built_loss,9.21842794669301,0.6917031219356528,0.2351614960760352
10,1,0000000000000000047e,built_loss,8.204471498330221,0.5396298701593816,0.22355642209008475
10,1,00000000000000000490,built_loss,9.994717832406023,0.631765373756957,0.2991410622534325
10,1,000000000000000004c0,built_loss,9.480977686088242,0.6506176145540747,0.2632258532922038
10,1,000000000000000004c5,built_loss,6.672537263751987,0.5864430749946554,0.1887020866627232
10,1,000000000000000004d9,built_loss,9.63909112262403,0.6183815095127092,0.21484226032317072
10,1,000000000000000004eb,built_loss,9.087769425975457,0.48567846724427893,0.1254045614218734
10,1,000000000000000004f7,built_loss,4.7573099037699675,0.45932259693035354,0.10635159247295928
10,1,000000000000000004fe,built_loss,6.793746743585763,0.5730179307350958,0.15329709885228598
10,1,0000000000000000051d,built_loss,8.450095307653973,0.5877510760612102,0.4833481671152232
10,1,00000000000000000559,built_loss,8.841234102880577,0.7385267070225755,0.3265039529317658
10,1,00000000000000000576,built_loss,4.860385054801772,0.2431937835868038,0.19153889885422057
10,1,00000000000000000577,built_loss,7.2949426691215695,0.3810460170871071,0.34462221174365293
10,1,0000000000000000057f,built_loss,1.6355993316084974,0.3270283591451231,0.2285359812115149
10,1,00000000000000000594,built_loss,7.62367173555549,0.7000957773830722,0.42331944019550666
10,1,000000000000000005ad,built_loss,7.19237056723408,0.6478714729687608,0.16837125910115647
10,1,000000000000000005bf,built_loss,8.570699483012127,0.432073032732118,0.18878173304065476
10,1,000000000000000005cc,built_loss,5.044168413034114,0.39092853836895536,0.1219456356795246
10,1,000000000000000005de,built_loss,8.747151801106805,0.45976833620770613,0.09374953171273082
10,1,000000000000000005e7,built_loss,7.737597555200428,0.6950854122898767,0.22561656270699904
10,1,000000000000000005f9,built_loss,8.198616798998033,0.6137901638621378,0.25132411230845814
10,1,0000000000000000061c,built_loss,8.835053462716695,0.5535446433620305,0.3955938751652291
10,1,00000000000000000624,built_loss,4.609216716714778,0.4626857560433939,0.3008169063774741
10,1,00000000000000000626,built_loss,7.505552773359758,0.481393703467442,0.09987771242511057
10,1,0000000000000000062a,built_loss,7.372103890423643,0.6316515692399587,0.1765404574034144
10,1,00000000000000000636,built_loss,9.681085639127307,0.3678034488354622,0.24934794531417243
10,1,0000000000000000064a,built_loss,2.089283007749737,0.2080872444579627,0.24783243789662743
10,1,0000000000000000064d,built_loss,7.721620755585269,0.4097505891873947,0.22502122208070496
10,1,00000000000000000694,built_loss,6.815442178061244,0.39768974741672203,0.09821792439189353
10,1,0000000000000000069d,built_loss,9.154319282051757,0.6938719628404412,0.2495826021327403
10,1,000000000000000006b7,built_loss,8.914046990815594,0.5097862616515789,0.22814429671393022
10,1,000000000000000006df,built_loss,7.088931582468993,0.2856142921078543,0.29459284756885606
10,1,000000000000000006e3,built_loss,6.480727798449391,0.48578298672931697,0.3162382523823067
10,1,00000000000000000011,crop_loss,9.921026936324399,0.760884132043816,0.614483984804268
10,1,0000000000000000002b,crop_loss,8.04720794583552,0.17049431347398258,0.23194758696233686
10,1,0000000000000000002d,crop_loss,7.81653406473819,0.4129214772514967,0.20516678537149002
10,1,0000000000000000003a,crop_loss,8.845816817470896,0.329704993009952,0.11765804874803748
10,1,0000000000000000009b,crop_loss,5.38512481157026,0.4847773561389885,0.028373573057926038
10,1,0000000000000000009d,crop_loss,3.3778987666392823,0.32237169734440885,0.1567848451745107
10,1,000000000000000000a8,crop_loss,8.408979892773052,0.21180665013203212,0.06884757690419357
10,1,000000000000000000da,crop_loss,8.495621686634566,0.7934098265626403,0.11966469880906194
10,1,000000000000000000e3,crop_loss,8.452347538319339,0.5386733290213064,0.2314509992183703
10,1,000000000000000000e9,crop_loss,5.272037442493702,0.3888166238016616,0.310268853156586
10,1,0000000000000000011b,crop_loss,8.310203036094688,0.4045476752510656,0.19683328808378342
10,1,00000000000000000128,crop_loss,8.340679353944003,0.5376077255436417,0.06275745032685454
10,1,00000000000000000192,crop_loss,9.412226624629772,0.47971543600844224,0.14674900214920444
10,1,00000000000000000196,crop_loss,7.127441450917274,0.22030986645259648,0.09399407661634357
10,1,000000000000000001a6,crop_loss,8.972399833757574,0.3557024404185406,0.22242062289066425
10,1,000000000000000001e4,crop_loss,8.197932576221978,0.49153344615534583,0.18018156353141607
10,1,000000000000000001f9,crop_loss,8.729494918451115,0.7290566399872649,0.532188237864303
10,1,00000000000000000228,crop_loss,6.930427072486914,0.328150237130233,0.41031355461325436
10,1,0000000000000000028c,crop_loss,4.027559037411466,0.33830397088933223,0.32139741273783395
10,1,0000000000000000028d,crop_loss,6.0270773674033205,0.636310764942956,0.3299895424369107
10,1,00000000000000000291,crop_loss,8.051364273383184,0.8694713034696412,0.2627738358287701
10,1,000000000000000002c5,crop_loss,5.981780651228838,0.34257533080898783,0.21497090323969908
10,1,000000000000000002dc,crop_loss,9.144732658525236,0.6015549223242271,0.20843545304717764
10,1,000000000000000002e4,crop_loss,8.462868147296126,0.32829546802888004,0.26434916698182465
10,1,000000000000000002ec,crop_loss,7.651681009335966,0.45479193733100964,0.2930207819540363
10,1,00000000000000000314,crop_loss,8.143824398589798,0.08510774995365959,0.30423134595162366
10,1,00000000000000000335,crop_loss,8.680989301310964,0.48157665066663136,0.5102319396908273
10,1,0000000000000000033a,crop_loss,6.344317589966054,0.4338041860259096,0.28057767191112676
10,1,000000000000000003b0,crop_loss,8.641940501732181,0.16142420351126013,0.17278244450922445
10,1,000000000000000003c8,crop_loss,8.915817079681752,0.16718747164255998,0.18185401428252698
10,1,000000000000000003f1,crop_loss,8.744082627692691,0.41015618174504576,0.191492939648506
10,1,000000000000000003f2,crop_loss,8.602697592600817,0.43242537438440265,0.2929157389984459
